排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
49,3019,亞光,光電業,上市,3,773,3492
50,8473,山林水,綠能環保,上市,5,1152,3458
51,1710,東聯,化學工業,上市,4,1575,3431
52,6446,藥華藥,生技醫療業,上市,5,1266,3115
53,8021,尖點,其他電子業,上市,4,345,2908
54,3090,日電貿,電子零組件業,上市,5,801,2833
55,2498,宏達電,通信網路業,上市,3,2538,2821
56,3189,景碩,半導體業,上市,4,1908,2726
57,9933,中鼎,其他業,上市,4,817,2687
58,8105,凌巨,光電業,上市,4,1966,2596
59,2419,仲琦,通信網路業,上市,4,632,2456
60,2201,裕隆,汽車工業,上市,3,562,2415
61,3556,禾瑞亞,半導體業,上櫃,4,1084,2063
62,3014,聯陽,半導體業,上市,4,545,2055
63,2413,環科,電子零組件業,上市,3,79,1990
64,2601,益航,貿易百貨業,上市,5,645,1949
65,6509,聚和,化學工業,上櫃,5,127,1939
66,6757,台灣虎航,航運業,上市,3,896,1913
67,3532,台勝科,半導體業,上市,4,592,1815
68,2204,中華,汽車工業,上市,5,687,1789
69,3022,威強電,電腦及週邊設備業,上市,5,316,1787
70,2634,漢翔,航運業,上市,3,1184,1722
71,2206,三陽工業,汽車工業,上市,5,451,1629
72,2023,燁輝,鋼鐵工業,上市,4,422,1575
73,2392,正崴,電子零組件業,上市,4,844,1572
74,6531,愛普*,半導體業,上市,4,196,1538
75,3591,艾笛森,光電業,上市,5,79,1457
76,3026,禾伸堂,電子零組件業,上市,5,313,1447
77,3709,鑫聯大投控,電腦及週邊設備業,上櫃,4,291,1401
78,4534,慶騰,電機機械,上櫃,4,1353,1395
79,4306,炎洲,塑膠工業,上市,3,1030,1301
80,6121,新普,電腦及週邊設備業,上櫃,5,332,1292
81,6443,元晶,光電業,上市,4,46,1233
82,6414,樺漢,電腦及週邊設備業,上市,4,182,1194
83,4916,事欣科,電腦及週邊設備業,上市,5,389,1185
84,2243,宏旭-KY,汽車工業,上市,5,740,1184
85,3346,麗清,汽車工業,上市,3,372,1143
86,4933,友輝,光電業,上櫃,5,340,1135
87,6412,群電,電子零組件業,上市,4,25,1079
88,5464,霖宏,電子零組件業,上櫃,5,229,1069
89,4707,磐亞,化學工業,上櫃,3,1721,1046
90,5522,遠雄,建材營造業,上市,4,123,1009
91,6134,萬旭,電子零組件業,上櫃,4,370,1009
92,1447,力鵬,紡織纖維,上市,4,982,1005
93,3406,玉晶光,光電業,上市,5,161,1001
94,3491,昇達科,通信網路業,上櫃,5,333,971
95,6862,三集瑞-KY,電子零組件業,上市,5,177,945
96,5371,中光電,光電業,上櫃,4,152,936
97,3021,鴻名,電子零組件業,上市,4,349,924
98,1455,集盛,紡織纖維,上市,5,67,885
99,8027,鈦昇,電機機械,上櫃,4,206,877
100,4721,美琪瑪,化學工業,上櫃,5,420,847
101,2387,精元,電腦及週邊設備業,上市,4,270,847
102,6546,正基,通信網路業,上櫃,4,74,829
103,6438,迅得,其他電子業,上市,3,3,808
104,3294,英濟,電子零組件業,上櫃,4,27,791
105,6196,帆宣,其他電子業,上市,5,327,780
106,3694,海華,通信網路業,上市,5,140,717
107,3056,富華新,建材營造業,上市,4,300,687
108,1313,聯成,塑膠工業,上市,4,712,656
109,3071,協禧,電腦及週邊設備業,上櫃,5,29,644
110,3675,德微,半導體業,上櫃,3,109,622
111,2645,長榮航太,航運業,上市,4,34,617
112,2501,國建,建材營造業,上市,3,1079,597
113,2543,皇昌,建材營造業,上市,3,2110,592
114,1532,勤美,電機機械,上市,5,186,592
115,5410,國眾,資訊服務業,上櫃,3,131,584
116,1460,宏遠,紡織纖維,上市,5,92,558
117,6449,鈺邦,電子零組件業,上市,5,20,522
118,4729,熒茂,光電業,上櫃,3,274,515
119,3138,耀登,通信網路業,上市,4,237,513
120,3607,谷崧,電子零組件業,上市,5,216,505
121,2527,宏璟,建材營造業,上市,5,16,503
122,3213,茂訊,電腦及週邊設備業,上櫃,4,68,496
123,2030,彰源,鋼鐵工業,上市,4,112,495
124,6214,精誠,資訊服務業,上市,3,429,488
125,5014,建錩,鋼鐵工業,上櫃,5,58,488
126,3066,李洲,光電業,上櫃,5,54,487
127,6217,中探針,電子零組件業,上櫃,4,130,473
128,4760,勤凱,其他電子業,上櫃,4,120,471
129,3712,永崴投控,電腦及週邊設備業,上市,3,259,464
130,3290,東浦,電子零組件業,上櫃,3,213,460
131,1713,國化,化學工業,上市,4,7,460
132,8277,商丞,半導體業,上櫃,5,169,454
133,7709,榮田,電機機械,上櫃,4,45,441
134,3218,大學光,生技醫療業,上櫃,3,422,404
135,3533,嘉澤,電子零組件業,上市,4,215,376
136,1907,永豐餘,造紙工業,上市,4,92,374
137,8927,北基,油電燃氣業,上櫃,5,120,356
138,3057,喬鼎,電腦及週邊設備業,上市,5,93,353
139,3546,宇峻,文化創意業,上櫃,5,59,347
140,3046,建碁,電腦及週邊設備業,上市,3,133,332
141,2491,吉祥全,光電業,上市,4,170,320
142,1584,精剛,其他業,上櫃,3,66,316
143,2017,官田鋼,鋼鐵工業,上市,4,163,312
144,1722,台肥,化學工業,上市,3,687,310
145,3038,全台,光電業,上市,4,26,310
146,6592,和潤企業,其他業,上市,5,57,304
147,6136,富爾特,通信網路業,上市,5,57,299
148,1618,合機,電器電纜,上市,3,364,298
149,1103,嘉泥,水泥工業,上市,5,99,291
150,6113,亞矽,電子通路業,上櫃,4,152,288
151,4953,緯軟,資訊服務業,上櫃,3,77,278
152,6277,宏正,電腦及週邊設備業,上市,4,33,266
153,1604,聲寶,電器電纜,上市,5,36,257
154,6270,倍微,電子通路業,上櫃,5,59,254
155,8908,欣雄,油電燃氣業,上櫃,5,40,249
156,5324,士開,建材營造業,上櫃,5,54,248
157,5009,榮剛,鋼鐵工業,上櫃,3,590,234
158,3114,好德,電子零組件業,上櫃,4,237,232
159,4543,萬在,電機機械,上櫃,4,148,228
160,1464,得力,紡織纖維,上市,5,150,227
161,8071,能率網通,電子零組件業,上櫃,3,681,226
162,6606,建德工業,電機機械,上市,4,42,211
163,4155,訊映,生技醫療業,上市,5,49,206
164,5488,松普,電子零組件業,上櫃,4,72,202
165,4207,環泰,食品工業,上櫃,5,49,197
166,1325,恆大,塑膠工業,上市,4,27,195
167,5353,台林,通信網路業,上櫃,5,134,191
168,9914,美利達,運動休閒,上市,3,168,191
169,5228,鈺鎧,電子零組件業,上櫃,5,23,191
170,6890,來億-KY,運動休閒,上市,5,14,185
171,2636,台驊控股,航運業,上市,4,53,182
172,1527,鑽全,電機機械,上市,4,74,180
173,4971,IET-KY,半導體業,上櫃,5,51,178
174,2065,世豐,鋼鐵工業,上櫃,5,27,174
175,2816,旺旺保,金融保險業,上市,5,29,170
176,3047,訊舟,通信網路業,上市,4,226,170
177,1525,江申,汽車工業,上市,5,7,169
178,2908,特力,貿易百貨業,上市,5,18,165
179,8454,富邦媒,數位雲端,上市,3,77,164
180,6654,天正國際,其他電子業,上櫃,5,27,163
181,6541,泰福-KY,生技醫療業,上市,3,172,162
182,2611,志信,航運業,上市,4,18,162
183,6894,衛司特,綠能環保,上櫃,4,86,158
184,2617,台航,航運業,上市,4,114,147
185,9934,成霖,居家生活,上市,3,152,145
186,9935,慶豐富,居家生活,上市,4,15,137
187,5701,劍湖山,觀光餐旅,上櫃,3,26,136
188,1734,杏輝,生技醫療業,上市,4,73,134
189,6021,美好證,金融保險業,上櫃,3,80,126
190,9940,信義,其他業,上市,4,69,121
191,5215,科嘉-KY,電腦及週邊設備業,上市,5,58,113
192,8084,巨虹,電子通路業,上櫃,5,2,107
193,4551,智伸科,汽車工業,上市,4,43,104
194,5609,中菲行,航運業,上櫃,4,14,104
195,5283,禾聯碩,電器電纜,上市,5,22,101
196,3419,譁裕,通信網路業,上市,4,77,93
197,3484,崧騰,電子零組件業,上櫃,3,57,92
198,4167,松瑞藥,生技醫療業,上櫃,3,135,86
199,4935,茂林-KY,光電業,上市,3,44,85
200,2849,安泰銀,金融保險業,上市,4,46,81
201,8446,華研,文化創意業,上櫃,5,6,80
202,1337,再生-KY,塑膠工業,上市,4,57,78
203,3628,盈正,其他電子業,上櫃,4,5,75
204,2114,鑫永銓,橡膠工業,上市,5,27,74
205,1590,亞德客-KY,電機機械,上市,5,4,73
206,3308,聯德,電子零組件業,上市,5,4,71
207,1256,鮮活果汁-KY,食品工業,上市,3,28,71
208,6712,長聖,生技醫療業,上櫃,4,23,69
209,5288,豐祥-KY,電機機械,上市,4,17,66
210,6569,醫揚,生技醫療業,上櫃,4,14,63
211,6835,圓裕,電子零組件業,上市,3,60,63
212,2373,震旦行,其他電子業,上市,3,11,63
213,4438,廣越,紡織纖維,上市,4,29,58
214,2739,寒舍,觀光餐旅,上市,3,22,58
215,4171,瑞基,農業科技業,上櫃,4,18,57
216,6859,伯特光,光電業,上櫃,3,8,55
217,9906,欣巴巴,建材營造業,上市,4,17,54
218,2015,豐興,鋼鐵工業,上市,3,92,54
219,8097,常珵,通信網路業,上櫃,5,16,54
220,1323,永裕,塑膠工業,上市,4,5,54
221,2762,世界健身-KY,運動休閒,上市,5,13,52
222,5533,皇鼎,建材營造業,上市,5,1,46
223,1537,廣隆,電機機械,上市,5,1,45
224,1776,展宇,化學工業,上市,4,5,44
225,3002,歐格,電腦及週邊設備業,上市,3,35,44
226,3516,亞帝歐,光電業,上櫃,4,3,41
227,6281,全國電,電子通路業,上市,3,36,38
228,6492,生華科,生技醫療業,上櫃,4,19,33
229,5403,中菲,資訊服務業,上櫃,3,7,30
230,6573,虹揚-KY,半導體業,上市,4,8,29
231,6203,海韻電,電子零組件業,上櫃,4,4,28
232,2524,京城,建材營造業,上市,4,13,24
233,4702,中美實,居家生活,上櫃,4,4,24
234,8463,潤泰材,其他業,上市,4,1,21
235,1417,嘉裕,紡織纖維,上市,4,26,21
236,8099,大世科,資訊服務業,上櫃,3,10,21
237,6958,日盛台駿,其他業,上市,4,7,18
238,6283,淳安,其他電子業,上市,3,13,18
239,2468,華經,資訊服務業,上市,3,42,17
240,3666,光耀,光電業,上櫃,4,3,16
241,5007,三星,鋼鐵工業,上市,3,4,15
242,3597,映興,電子零組件業,上櫃,3,13,15
243,6739,竹陞科技,其他電子業,上櫃,3,3,15
244,9902,台火,其他業,上市,3,25,15
245,1463,強盛新,紡織纖維,上市,3,11,14
246,2718,全心投控,建材營造業,上櫃,3,16,14
247,3266,昇陽,建材營造業,上市,4,15,13
248,6578,達邦蛋白,農業科技業,上櫃,4,2,13
249,3268,海德威,半導體業,上櫃,3,8,9
250,5209,新鼎,其他業,上櫃,3,10,9
251,3434,哲固,光電業,上櫃,4,4,7
252,3073,天方能源,綠能環保,上櫃,3,6,6
253,2514,龍邦,其他業,上市,3,6,5
254,8455,大拓-KY,其他電子業,上櫃,3,14,5
255,5263,智崴,文化創意業,上櫃,3,10,1
256,6221,晉泰,資訊服務業,上櫃,3,10,0
257,2033,佳大,鋼鐵工業,上市,3,8,-2
258,3205,佰研,生技醫療業,上櫃,3,3,-4
259,1452,宏益,紡織纖維,上市,3,3,-4
260,7722,LINEPAY,數位雲端,上市,3,3,-5
261,6996,力領科技,半導體業,上櫃,4,12,-9
262,2460,建通,電子零組件業,上市,3,53,-11
263,1541,錩泰,電機機械,上市,3,2,-12
264,2706,第一店,觀光餐旅,上市,4,2,-12
265,1459,聯發,紡織纖維,上市,4,5,-16
266,2743,山富,觀光餐旅,上櫃,3,6,-17
267,2540,愛山林,建材營造業,上市,3,225,-18
268,6469,大樹,生技醫療業,上櫃,3,132,-19
269,5904,寶雅,居家生活,上櫃,3,101,-22
270,4536,拓凱,運動休閒,上市,3,59,-28
271,6670,復盛應用,運動休閒,上市,3,216,-35
272,2727,王品,觀光餐旅,上市,3,51,-37
273,5220,萬達光電,光電業,上櫃,3,6,-39
274,9958,世紀鋼,鋼鐵工業,上市,3,363,-43
275,6276,安鈦克,電腦及週邊設備業,上櫃,3,6,-43
276,2013,中鋼構,鋼鐵工業,上市,3,2,-44
277,4113,聯上,建材營造業,上櫃,3,39,-53
278,3630,新鉅科,光電業,上櫃,3,19,-67
279,2221,大甲,其他業,上櫃,3,9,-77
280,1457,宜進,紡織纖維,上市,3,11,-77
281,3324,雙鴻,其他電子業,上櫃,3,761,-78
282,9943,好樂迪,觀光餐旅,上市,3,10,-78
283,2106,建大,橡膠工業,上市,3,14,-87
284,4513,福裕,電機機械,上櫃,3,69,-101
285,5706,鳳凰,觀光餐旅,上市,3,42,-104
286,1535,中宇,電機機械,上市,3,3,-110
287,6128,上福,電腦及週邊設備業,上市,3,4,-114
288,2509,全坤建,建材營造業,上市,3,10,-118
289,4976,佳凌,光電業,上市,3,9,-146
290,3122,笙泉,半導體業,上櫃,3,23,-159
291,2348,海悅,其他業,上市,3,26,-163
292,4541,晟田,其他業,上櫃,3,28,-219
293,2607,榮運,航運業,上市,3,68,-236
294,5016,松和,鋼鐵工業,上櫃,3,3,-252
295,7712,博盛半導體,半導體業,上櫃,3,51,-269
296,4303,信立,塑膠工業,上櫃,3,57,-312
297,6152,百一,通信網路業,上市,3,190,-386
298,6120,達運,光電業,上市,3,986,-453
299,3416,融程電,電腦及週邊設備業,上市,3,17,-525
300,8422,可寧衛,綠能環保,上市,3,435,-925
301,1310,台苯,塑膠工業,上市,3,84,-1036
302,2478,大毅,電子零組件業,上市,3,566,-2306
303,2455,全新,通信網路業,上市,3,577,-2999
304,8112,至上,電子通路業,上市,3,2976,-8844
