股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,0.31,4.21,17082
6121,新普,BBU_電池模組,0.16,-0.93,425
6781,AES-KY,BBU_電池模組,0.0,-7.59,887
3323,加百裕,BBU_電池模組,-0.56,-2.99,1171
6558,興能高,BBU_電池模組,-0.81,-4.81,454
3625,西勝,BBU_電池模組,-1.45,-4.23,173
4931,新盛力,BBU_電池模組,-1.86,-6.71,4194
2308,台達電,BBU_電源供應器與整合,-1.12,-1.49,11211
2301,光寶科,BBU_電源供應器與整合,-1.24,-3.64,15607
3305,昇貿,BBU_電源供應器與整合,-1.4,-8.26,1838
3625,西勝,BBU_電源供應器與整合,-1.45,-4.23,173
5309,系統電,BBU_電源供應器與整合,-1.48,-6.83,4292
6515,穎崴,CPO_先進封裝測試,9.95,10.99,608
3265,台星科,CPO_先進封裝測試,0.36,-1.78,951
6257,矽格,CPO_先進封裝測試,-1.5,-3.68,5137
6451,訊芯-KY,CPO_先進封裝測試,-2.56,-8.43,3136
3363,上詮,CPO_先進封裝測試,-3.43,-4.67,1569
3081,聯亞,CPO_光通訊,9.89,1.69,5562
4977,眾達-KY,CPO_光通訊,3.73,-2.91,13843
3163,波若威,CPO_光通訊,0.7,-9.51,995
2455,全新,CPO_光通訊,-0.46,-13.72,4192
6442,光聖,CPO_光通訊,-4.53,-18.67,5169
4979,華星光,CPO_光通訊,-5.25,-18.41,4769
3443,創意,IC設計,1.27,-4.22,1985
3443,創意,IC設計,1.27,-4.22,1985
3661,世芯-KY,IC設計,1.22,-1.34,1163
3661,世芯-KY,IC設計,1.22,-1.34,1163
6533,晶心科,IC設計,0.5,0.25,302
2388,威盛,IC設計,0.22,-4.37,1615
3035,智原,IC設計,-0.31,-3.65,1417
3035,智原,IC設計,-0.31,-3.65,1417
2454,聯發科,IC設計,-0.56,-2.75,4669
8054,安國,IC設計,-0.94,-10.97,1248
6643,M31,IC設計,-1.09,2.84,602
6531,愛普*,IC設計,-1.36,2.96,3571
3529,力旺,IC設計,-1.44,2.36,372
2368,金像電,PCB,7.61,3.39,12156
3715,定穎投控,PCB,2.68,0.33,28316
8046,南電,PCB,1.84,-6.1,2398
8358,金居,PCB,1.78,-2.46,2634
2383,台光電,PCB,-0.21,1.72,2912
6213,聯茂,PCB,-0.39,-4.85,7091
6274,台燿,PCB,-0.4,-6.32,13685
2316,楠梓電,PCB,-0.75,-3.83,1681
2313,華通,PCB,-0.98,-9.58,86330
2367,燿華,PCB,-1.29,-4.7,16361
5469,瀚宇博,PCB,-1.35,-4.36,2570
