排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,171786,138704
2,2002,中鋼,鋼鐵工業,上市,15839,127062
3,1605,華新,電器電纜,上市,37445,85514
4,2324,仁寶,電腦及週邊設備業,上市,69467,61073
5,2317,鴻海,其他電子業,上市,30835,59462
6,8112,至上,電子通路業,上市,-6476,39749
7,2337,旺宏,半導體業,上市,6880,36681
8,2408,南亞科,半導體業,上市,-11445,33162
9,2356,英業達,電腦及週邊設備業,上市,22617,30369
10,5351,鈺創,半導體業,上櫃,1847,29952
11,1717,長興,化學工業,上市,17662,27295
12,2377,微星,電腦及週邊設備業,上市,17894,25201
13,2354,鴻準,其他電子業,上市,4968,23859
14,2027,大成鋼,鋼鐵工業,上市,2792,23391
15,3481,群創,光電業,上市,580,21474
16,1101,台泥,水泥工業,上市,10,18362
17,2103,台橡,橡膠工業,上市,-2601,16001
18,6213,聯茂,電子零組件業,上市,1319,15933
19,1608,華榮,電器電纜,上市,8088,15795
20,2603,長榮,航運業,上市,-1167,15430
21,3231,緯創,電腦及週邊設備業,上市,7689,14960
22,3706,神達,電腦及週邊設備業,上市,9458,14773
23,2353,宏碁,電腦及週邊設備業,上市,8949,14633
24,2464,盟立,其他電子業,上市,4843,14592
25,3006,晶豪科,半導體業,上市,747,13327
26,2615,萬海,航運業,上市,-474,12887
27,2618,長榮航,航運業,上市,3421,12750
28,4763,材料-KY,化學工業,上市,3449,11299
29,9921,巨大,運動休閒,上市,988,10636
30,1904,正隆,造紙工業,上市,2500,9469
31,1216,統一,食品工業,上市,2043,9418
32,3605,宏致,電子零組件業,上市,4265,9365
33,2301,光寶科,電腦及週邊設備業,上市,-3307,9249
34,4938,和碩,電腦及週邊設備業,上市,6948,9001
35,3033,威健,電子通路業,上市,1264,8700
36,2867,三商壽,金融保險業,上市,1774,8663
37,2312,金寶,其他電子業,上市,3631,8651
38,2609,陽明,航運業,上市,-2370,8225
39,2006,東和鋼鐵,鋼鐵工業,上市,-36,7289
40,2014,中鴻,鋼鐵工業,上市,-426,7275
41,8422,可寧衛,綠能環保,上市,1608,7230
42,2376,技嘉,電腦及週邊設備業,上市,5394,7138
43,2474,可成,其他電子業,上市,603,6408
44,2421,建準,電子零組件業,上市,266,5906
45,2030,彰源,鋼鐵工業,上市,1416,5784
46,2441,超豐,半導體業,上市,1822,5642
47,4931,新盛力,電腦及週邊設備業,上櫃,2257,5416
48,2451,創見,半導體業,上市,2990,5392
49,6456,GIS-KY,光電業,上市,106,5347
50,3260,威剛,半導體業,上櫃,3051,5315
