排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2317,鴻海,其他電子業,上市,25483,122376
2,2301,光寶科,電腦及週邊設備業,上市,694,59216
3,2408,南亞科,半導體業,上市,7862,56627
4,2324,仁寶,電腦及週邊設備業,上市,1201,46515
5,5351,鈺創,半導體業,上櫃,8118,29562
6,2884,玉山金,金融保險業,上市,744,26882
7,3706,神達,電腦及週邊設備業,上市,7443,23337
8,2313,華通,電子零組件業,上市,3216,23134
9,3006,晶豪科,半導體業,上市,7435,20210
10,2867,三商壽,金融保險業,上市,1428,19730
11,3037,欣興,電子零組件業,上市,259,16662
12,2377,微星,電腦及週邊設備業,上市,3887,16206
13,8112,至上,電子通路業,上市,3453,15713
14,2388,威盛,半導體業,上市,445,11891
15,3605,宏致,電子零組件業,上市,1944,11709
16,2464,盟立,其他電子業,上市,2956,10263
17,6213,聯茂,電子零組件業,上市,3807,10118
18,8271,宇瞻,半導體業,上市,3353,6720
19,3017,奇鋐,電腦及週邊設備業,上市,2668,6530
20,2371,大同,電機機械,上市,132,6089
21,2362,藍天,電腦及週邊設備業,上市,3897,5694
22,3260,威剛,半導體業,上櫃,5095,5035
23,4967,十銓,半導體業,上市,2006,4818
24,5388,中磊,通信網路業,上市,395,4237
25,1312,國喬,塑膠工業,上市,844,3583
26,3324,雙鴻,其他電子業,上櫃,2392,3432
27,6269,台郡,電子零組件業,上市,646,3428
28,1907,永豐餘,造紙工業,上市,1206,3351
29,9939,宏全,其他業,上市,2645,3320
30,8069,元太,光電業,上櫃,1108,3289
31,3293,鈊象,文化創意業,上櫃,520,2916
32,5314,世紀,半導體業,上櫃,976,2832
33,4979,華星光,通信網路業,上櫃,112,2638
34,2009,第一銅,鋼鐵工業,上市,798,2598
35,1536,和大,汽車工業,上市,183,2326
36,1313,聯成,塑膠工業,上市,2318,2118
37,6265,方土昶,電子通路業,上櫃,640,1794
38,4927,泰鼎-KY,電子零組件業,上市,706,1762
39,2392,正崴,電子零組件業,上市,263,1750
40,3081,聯亞,通信網路業,上櫃,1271,1731
41,3141,晶宏,半導體業,上櫃,666,1695
42,2465,麗臺,電腦及週邊設備業,上市,111,1621
43,3264,欣銓,半導體業,上櫃,427,1593
44,2329,華泰,半導體業,上市,120,1544
45,1477,聚陽,紡織纖維,上市,583,1499
46,3665,貿聯-KY,其他電子業,上市,361,1459
47,2103,台橡,橡膠工業,上市,440,1395
48,3594,磐儀,電腦及週邊設備業,上櫃,323,1254
49,2101,南港,橡膠工業,上市,38,1129
50,2405,輔信,電腦及週邊設備業,上市,69,1095
51,8114,振樺電,電腦及週邊設備業,上市,36,1064
52,6217,中探針,電子零組件業,上櫃,142,1056
53,3712,永崴投控,電腦及週邊設備業,上市,164,1036
54,2331,精英,電腦及週邊設備業,上市,39,1028
55,6112,邁達特,資訊服務業,上市,740,982
56,6669,緯穎,電腦及週邊設備業,上市,56,952
57,9921,巨大,運動休閒,上市,1082,931
58,6491,晶碩,生技醫療業,上市,133,898
59,3489,森寶,建材營造業,上櫃,126,894
60,8234,新漢,電腦及週邊設備業,上櫃,80,849
61,6456,GIS-KY,光電業,上市,89,830
62,2365,昆盈,電腦及週邊設備業,上市,111,822
63,4916,事欣科,電腦及週邊設備業,上市,359,811
64,3709,鑫聯大投控,電腦及週邊設備業,上櫃,117,798
65,3213,茂訊,電腦及週邊設備業,上櫃,553,780
66,4961,天鈺,半導體業,上市,382,739
67,6188,廣明,電腦及週邊設備業,上櫃,57,732
68,3078,僑威,電子零組件業,上櫃,162,637
69,1476,儒鴻,紡織纖維,上市,350,635
70,6279,胡連,電子零組件業,上櫃,80,635
71,6782,視陽,生技醫療業,上市,288,634
72,6104,創惟,半導體業,上櫃,56,626
73,2355,敬鵬,電子零組件業,上市,38,615
74,2419,仲琦,通信網路業,上市,9,601
75,6189,豐藝,電子通路業,上市,45,568
76,3015,全漢,電子零組件業,上市,51,545
77,8105,凌巨,光電業,上市,37,543
78,4746,台耀,生技醫療業,上市,29,543
79,6163,華電網,通信網路業,上櫃,56,535
80,3693,營邦,電腦及週邊設備業,上櫃,293,534
81,3416,融程電,電腦及週邊設備業,上市,49,527
82,5443,均豪,光電業,上櫃,55,512
83,6161,捷波,電腦及週邊設備業,上櫃,108,497
84,6578,達邦蛋白,農業科技業,上櫃,25,493
