股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,5.05,13.37,2633
3323,加百裕,BBU_電池模組,1.82,6.04,651
4931,新盛力,BBU_電池模組,-0.92,10.46,16205
6558,興能高,BBU_電池模組,-1.71,2.99,231
6121,新普,BBU_電池模組,-1.97,0.81,601
3625,西勝,BBU_電池模組,-2.97,-5.49,313
3211,順達,BBU_電池模組,-5.05,4.15,11070
3305,昇貿,BBU_電源供應器與整合,-1.75,2.74,1609
2308,台達電,BBU_電源供應器與整合,-1.79,1.85,10432
2301,光寶科,BBU_電源供應器與整合,-2.18,-1.98,33004
5309,系統電,BBU_電源供應器與整合,-2.26,0.97,1312
3625,西勝,BBU_電源供應器與整合,-2.97,-5.49,313
6515,穎崴,CPO_先進封裝測試,-0.22,2.81,452
3265,台星科,CPO_先進封裝測試,-2.54,-1.29,632
6257,矽格,CPO_先進封裝測試,-3.62,0.0,4188
3363,上詮,CPO_先進封裝測試,-3.64,3.37,2810
6451,訊芯-KY,CPO_先進封裝測試,-6.86,7.67,7327
4979,華星光,CPO_光通訊,0.0,9.05,2430
2455,全新,CPO_光通訊,-2.15,3.12,14692
3081,聯亞,CPO_光通訊,-2.95,17.3,6002
4977,眾達-KY,CPO_光通訊,-3.61,1.91,2134
3163,波若威,CPO_光通訊,-5.49,2.13,6467
6442,光聖,CPO_光通訊,-6.36,-5.02,2465
6533,晶心科,IC設計,9.87,13.53,4496
6531,愛普*,IC設計,5.67,17.99,2226
3529,力旺,IC設計,2.44,5.83,812
3661,世芯-KY,IC設計,1.5,9.59,2277
3661,世芯-KY,IC設計,1.5,9.59,2277
3443,創意,IC設計,1.45,9.65,1913
3443,創意,IC設計,1.45,9.65,1913
3035,智原,IC設計,0.58,3.61,3306
3035,智原,IC設計,0.58,3.61,3306
2454,聯發科,IC設計,-0.51,0.91,6607
8054,安國,IC設計,-0.72,2.1,1348
2388,威盛,IC設計,-1.89,-2.99,4537
6643,M31,IC設計,-3.96,5.56,1342
6213,聯茂,PCB,3.73,25.48,50764
5469,瀚宇博,PCB,1.28,4.69,2323
2368,金像電,PCB,-0.3,9.48,12352
1815,富喬,PCB,-1.04,7.24,31327
2383,台光電,PCB,-1.23,1.95,1362
3715,定穎投控,PCB,-1.72,9.57,5593
3037,欣興,PCB,-1.85,3.35,21596
2316,楠梓電,PCB,-1.85,4.59,1769
4958,臻鼎-KY,PCB,-1.87,6.53,33166
8046,南電,PCB,-2.26,3.35,4069
2367,燿華,PCB,-2.36,2.35,4831
3189,景碩,PCB,-3.52,7.3,16107
2313,華通,PCB,-5.44,5.04,31604
6274,台燿,PCB,-5.88,7.46,8856
8358,金居,PCB,-8.33,3.23,31793
5469,瀚宇博,TPU_伺服器主板與印刷電路板,1.28,4.69,2323
2368,金像電,TPU_伺服器主板與印刷電路板,-0.3,9.48,12352
2383,台光電,TPU_伺服器主板與印刷電路板,-1.23,1.95,1362
3715,定穎投控,TPU_伺服器主板與印刷電路板,-1.72,9.57,5593
3037,欣興,TPU_伺服器主板與印刷電路板,-1.85,3.35,21596
3081,聯亞,TPU_光通訊與連接器,-2.95,17.3,6002
6805,富世達,TPU_光通訊與連接器,-5.11,5.03,3125
6442,光聖,TPU_光通訊與連接器,-6.36,-5.02,2465
2345,智邦,TPU_光通訊與連接器,-8.09,-4.53,4227
6831,未知,TPU_散熱,-2.9,3.24,1700
3324,雙鴻,TPU_散熱,-4.25,7.52,4609
6805,富世達,TPU_散熱,-5.11,5.03,3125
3017,奇鋐,TPU_散熱,-5.27,7.12,4140
2485,兆赫,低軌衛星,-1.22,-0.74,4717
2367,燿華,低軌衛星,-2.36,2.35,4831
6443,元晶,低軌衛星,-2.62,0.78,2511
6190,萬泰科,低軌衛星,-3.24,-1.79,1213
2313,華通,低軌衛星,-5.44,5.04,31604
2345,智邦,低軌衛星,-8.09,-4.53,4227
