股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1314,中石化,2026-09-17,8.23,8.96,8.87%,128600,26034,4.94
3066,李洲,2026-09-17,25.8,28.3,9.69%,5369,1425,3.77
6715,嘉基,2026-09-17,406.0,394.0,-2.96%,5910,1623,3.64
6603,富強鑫,2026-09-17,25.45,27.9,9.63%,6377,1261,5.05
6274,台燿,2026-09-17,1445.0,1320.0,-8.65%,22637,6717,3.37
6218,豪勉,2026-09-17,56.0,56.0,0.0%,24670,4196,5.88
6168,宏齊,2026-09-17,32.15,35.35,9.95%,29893,7887,3.79
6148,驊宏資,2026-09-17,37.0,36.25,-2.03%,5438,1806,3.01
6133,金橋,2026-09-17,24.0,26.05,8.54%,13090,1972,6.64
4960,誠美材,2026-09-17,20.25,22.0,8.64%,7450,2159,3.45
8028,昇陽半導體,2026-09-17,237.5,244.0,2.74%,9261,2991,3.1
2338,光罩,2026-09-17,52.9,48.8,-7.75%,56292,13364,4.21
2371,大同,2026-09-17,28.5,29.7,4.21%,31989,9609,3.33
2399,映泰,2026-09-17,47.45,49.0,3.27%,18069,5821,3.1
2413,環科,2026-09-17,54.2,53.1,-2.03%,17418,4459,3.91
6112,邁達特,2026-09-16,48.75,48.75,0.0%,7410,2293,3.23
6221,晉泰,2026-09-16,30.95,28.65,-7.43%,7539,540,13.95
6218,豪勉,2026-09-16,50.2,56.0,11.55%,15402,2990,5.15
2468,華經,2026-09-16,43.25,41.7,-3.58%,46253,3137,14.74
1528,恩德,2026-09-16,24.8,24.1,-2.82%,29029,5581,5.2
3029,零壹,2026-09-16,120.0,116.0,-3.33%,11771,2921,4.03
6148,驊宏資,2026-09-16,37.6,36.25,-3.59%,21439,1538,13.94
6112,邁達特,2026-09-15,51.6,48.75,-5.52%,21595,1936,11.15
3704,合勤控,2026-09-15,41.9,40.3,-3.82%,10631,2179,4.88
2468,華經,2026-09-15,40.95,41.7,1.83%,7140,833,8.56
2427,三商電,2026-09-15,22.95,23.3,1.53%,5301,664,7.98
2338,光罩,2026-09-15,47.3,48.8,3.17%,29585,9296,3.18
3029,零壹,2026-09-15,116.5,116.0,-0.43%,7857,2380,3.3
6226,光鼎,2026-09-15,33.95,43.85,29.16%,81114,26076,3.11
3016,嘉晶,2026-09-15,113.0,115.5,2.21%,30912,7820,3.95
2305,全友,2026-09-15,45.6,54.3,19.08%,93620,16033,5.84
6689,伊雲谷,2026-09-15,71.0,65.5,-7.75%,7763,643,12.07
6706,惠特,2026-09-15,150.5,145.0,-3.65%,19143,3772,5.07
1528,恩德,2026-09-15,23.75,24.1,1.47%,37110,4163,8.91
