排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2891,中信金,金融保險業,上市,10196,33751
2,2609,陽明,航運業,上市,11588,33062
3,2887,台新金,金融保險業,上市,13040,31516
4,2883,凱基金,金融保險業,上市,11767,27299
5,2412,中華電,通信網路業,上市,3930,26869
6,2481,強茂,半導體業,上市,20731,26331
7,2892,第一金,金融保險業,上市,3516,26114
8,5880,合庫金,金融保險業,上市,4287,24328
9,2884,玉山金,金融保險業,上市,10061,24248
10,2880,華南金,金融保險業,上市,3202,15354
11,2812,台中銀,金融保險業,上市,588,14454
12,2834,臺企銀,金融保險業,上市,4705,10994
13,2305,全友,電腦及週邊設備業,上市,6421,10283
14,6226,光鼎,光電業,上市,1338,9698
15,2354,鴻準,其他電子業,上市,349,9445
16,2353,宏碁,電腦及週邊設備業,上市,9240,8942
17,2890,永豐金,金融保險業,上市,1582,8835
18,6182,合晶,半導體業,上櫃,9198,8740
19,5876,上海商銀,金融保險業,上市,347,8230
20,2489,瑞軒,光電業,上市,10319,8086
21,2845,遠東銀,金融保險業,上市,101,6980
22,5347,世界,半導體業,上櫃,1790,6603
23,3045,台灣大,通信網路業,上市,1581,6507
24,2886,兆豐金,金融保險業,上市,-5386,6134
25,3702,大聯大,電子通路業,上市,-523,5988
26,6168,宏齊,光電業,上市,4409,5792
27,5425,台半,半導體業,上櫃,4464,5416
28,2603,長榮,航運業,上市,2790,5212
29,9933,中鼎,其他業,上市,1822,5135
30,1314,中石化,塑膠工業,上市,1728,5125
31,5483,中美晶,半導體業,上櫃,3120,4785
32,8227,巨有科技,半導體業,上櫃,243,4357
33,3441,聯一光,光電業,上櫃,2803,4357
34,6173,信昌電,電子零組件業,上櫃,2895,4283
35,2881,富邦金,金融保險業,上市,246,4243
36,3189,景碩,半導體業,上市,785,3768
37,2338,光罩,半導體業,上市,6250,3699
38,2637,慧洋-KY,航運業,上市,2318,3686
39,3105,穩懋,半導體業,上櫃,255,3533
40,2371,大同,電機機械,上市,814,3516
41,2897,王道銀行,金融保險業,上市,-538,3475
42,6147,頎邦,半導體業,上櫃,-1205,3383
43,2820,華票,金融保險業,上市,-663,3252
44,3714,富采,光電業,上市,3121,3022
45,2302,麗正,半導體業,上市,2933,2805
46,3605,宏致,電子零組件業,上市,3728,2656
47,2855,統一證,金融保險業,上市,36,2634
48,2426,鼎元,光電業,上市,9895,2614
49,1102,亞泥,水泥工業,上市,-537,2581
50,5904,寶雅,居家生活,上櫃,972,2559
