排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,8150,南茂,半導體業,上市,3817,53485
2,6257,矽格,半導體業,上市,735,32707
3,3711,日月光投控,半導體業,上市,2195,29099
4,5347,世界,半導體業,上櫃,361,16731
5,2855,統一證,金融保險業,上市,1221,13099
6,3576,聯合再生,光電業,上市,4052,11759
7,3702,大聯大,電子通路業,上市,1967,9454
8,2376,技嘉,電腦及週邊設備業,上市,337,6635
9,2603,長榮,航運業,上市,287,4556
10,6526,達發,半導體業,上市,1700,4466
11,1569,濱川,電腦及週邊設備業,上櫃,387,4178
12,2474,可成,其他電子業,上市,549,3461
13,3055,蔚華科,電子通路業,上市,980,3406
14,2208,台船,航運業,上市,1587,3390
15,3044,健鼎,電子零組件業,上市,172,3264
16,5608,四維航,航運業,上市,254,3140
17,5876,上海商銀,金融保險業,上市,100,2976
18,2379,瑞昱,半導體業,上市,413,2476
19,2915,潤泰全,貿易百貨業,上市,515,2267
20,1513,中興電,電機機械,上市,34,2070
21,2340,台亞,半導體業,上市,40,2067
22,4770,上品,化學工業,上市,1200,1892
23,6015,宏遠證,金融保險業,上櫃,56,1635
24,1514,亞力,電機機械,上市,550,1388
25,6271,同欣電,半導體業,上市,115,1335
26,8050,廣積,電腦及週邊設備業,上櫃,56,1228
27,2527,宏璟,建材營造業,上市,153,1167
28,6805,富世達,電子零組件業,上市,295,941
29,1810,和成,玻璃陶瓷,上市,248,873
30,2476,鉅祥,電子零組件業,上市,20,853
31,6869,雲豹能源,綠能環保,上市,241,833
32,3041,揚智,半導體業,上市,102,765
33,6189,豐藝,電子通路業,上市,438,761
34,6509,聚和,化學工業,上櫃,109,637
35,6416,瑞祺電通,通信網路業,上市,74,572
36,8227,巨有科技,半導體業,上櫃,19,533
37,6695,芯鼎,半導體業,上市,21,443
38,5309,系統電,電子零組件業,上櫃,11,405
39,4563,百德,電機機械,上櫃,22,384
40,6799,來頡,半導體業,上市,109,375
41,3058,立德,電子零組件業,上市,96,362
42,4164,承業醫,生技醫療業,上市,122,347
43,6743,安普新,其他電子業,上市,127,340
44,2206,三陽工業,汽車工業,上市,63,318
45,1612,宏泰,電器電纜,上市,40,317
46,2236,百達-KY,汽車工業,上市,25,315
47,4968,立積,半導體業,上市,2,287
48,4721,美琪瑪,化學工業,上櫃,44,273
49,5210,寶碩,資訊服務業,上櫃,21,264
50,1702,南僑,食品工業,上市,51,262
51,5206,坤悅,建材營造業,上櫃,29,250
52,5493,三聯,其他電子業,上櫃,6,229
53,6231,系微,資訊服務業,上櫃,34,223
54,1558,伸興,電機機械,上市,24,202
55,6873,泓德能源,綠能環保,上市,53,200
56,3434,哲固,光電業,上櫃,4,192
57,2107,厚生,橡膠工業,上市,23,182
58,6684,安格,半導體業,上櫃,5,171
59,4736,泰博,生技醫療業,上市,2,166
60,2516,新建,建材營造業,上市,1,166
61,3015,全漢,電子零組件業,上市,64,165
62,6167,久正,光電業,上櫃,31,164
63,2387,精元,電腦及週邊設備業,上市,4,157
64,2025,千興,鋼鐵工業,上市,15,154
65,8249,菱光,電子零組件業,上市,45,146
66,5474,聰泰,電腦及週邊設備業,上櫃,11,137
67,6573,虹揚-KY,半導體業,上市,1,126
68,1219,福壽,食品工業,上市,13,117
69,1437,勤益控,其他業,上市,2,111
70,6596,寬宏藝術,文化創意業,上櫃,10,111
71,3685,元創精密,電機機械,上櫃,7,107
72,6111,大宇資,文化創意業,上櫃,7,106
73,3296,勝德,電子零組件業,上市,6,100
74,3528,安馳,電子通路業,上市,8,99
75,2613,中櫃,航運業,上市,10,93
76,9919,康那香,其他業,上市,10,92
77,4536,拓凱,運動休閒,上市,33,92
78,6101,寬魚國際,文化創意業,上櫃,7,78
79,4503,金雨,電機機械,上櫃,37,68
80,1527,鑽全,電機機械,上市,17,63
81,1604,聲寶,電器電纜,上市,9,62
82,4561,健椿,電機機械,上櫃,12,58
83,6877,鏵友益,其他電子業,上櫃,18,55
84,5288,豐祥-KY,電機機械,上市,2,54
85,3257,虹冠電,半導體業,上市,15,45
86,5225,東科-KY,其他電子業,上市,16,42
87,1459,聯發,紡織纖維,上市,14,34
88,3043,科風,其他電子業,上市,1,29
89,7703,銳澤,其他電子業,上櫃,6,24
