排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,4,23559,117033
2,8150,南茂,半導體業,上市,5,3817,53485
3,1101,台泥,水泥工業,上市,3,26655,38573
4,6257,矽格,半導體業,上市,5,735,32707
5,3711,日月光投控,半導體業,上市,5,2195,29099
6,2618,長榮航,航運業,上市,4,7295,21027
7,2317,鴻海,其他電子業,上市,3,10814,17314
8,5347,世界,半導體業,上櫃,5,361,16731
9,3037,欣興,電子零組件業,上市,4,4000,16633
10,2412,中華電,通信網路業,上市,4,1842,15936
11,3016,嘉晶,半導體業,上市,3,4197,14701
12,2892,第一金,金融保險業,上市,4,1879,13640
13,2855,統一證,金融保險業,上市,5,1221,13099
14,3576,聯合再生,光電業,上市,5,4052,11759
15,6456,GIS-KY,光電業,上市,4,4120,11546
16,1312,國喬,塑膠工業,上市,4,2207,10038
17,3702,大聯大,電子通路業,上市,5,1967,9454
18,1727,中華化,化學工業,上市,3,4763,9236
19,2104,國際中橡,橡膠工業,上市,3,6438,8051
20,1102,亞泥,水泥工業,上市,4,4626,7919
21,2308,台達電,電子零組件業,上市,4,679,7471
22,2376,技嘉,電腦及週邊設備業,上市,5,337,6635
23,6005,群益證,金融保險業,上市,4,1486,4992
24,3042,晶技,電子零組件業,上市,3,3813,4730
25,2603,長榮,航運業,上市,5,287,4556
26,6526,達發,半導體業,上市,5,1700,4466
27,2342,茂矽,半導體業,上市,3,2750,4389
28,1569,濱川,電腦及週邊設備業,上櫃,5,387,4178
29,1313,聯成,塑膠工業,上市,4,463,3654
30,8299,群聯,半導體業,上櫃,4,146,3588
31,2474,可成,其他電子業,上市,5,549,3461
32,2404,漢唐,其他電子業,上市,4,2127,3429
33,3055,蔚華科,電子通路業,上市,5,980,3406
34,2208,台船,航運業,上市,5,1587,3390
35,3044,健鼎,電子零組件業,上市,5,172,3264
36,2347,聯強,電子通路業,上市,4,2414,3179
37,5608,四維航,航運業,上市,5,254,3140
38,5876,上海商銀,金融保險業,上市,5,100,2976
39,8021,尖點,其他電子業,上市,4,371,2932
40,2379,瑞昱,半導體業,上市,5,413,2476
41,1609,大亞,電器電纜,上市,4,552,2367
42,2915,潤泰全,貿易百貨業,上市,5,515,2267
43,6026,福邦證,金融保險業,上櫃,4,388,2226
44,1721,三晃,化學工業,上市,4,112,2102
45,1513,中興電,電機機械,上市,5,34,2070
46,2340,台亞,半導體業,上市,5,40,2067
47,2006,東和鋼鐵,鋼鐵工業,上市,4,53,2033
48,1708,東鹼,化學工業,上市,4,189,1953
49,4770,上品,化學工業,上市,5,1200,1892
50,3293,鈊象,文化創意業,上櫃,4,290,1883
51,6015,宏遠證,金融保險業,上櫃,5,56,1635
