股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1447,力鵬,2026-03-20,5.59,5.32,-4.83%,9472,1339,7.07
2912,統一超,2026-03-20,215.0,217.0,0.93%,18126,3432,5.28
6672,騰輝電子-KY,2026-03-20,123.0,123.0,0.0%,10291,1989,5.17
6585,鼎基,2026-03-20,82.7,82.3,-0.48%,6674,416,16.04
6438,迅得,2026-03-20,163.0,173.0,6.13%,10547,2055,5.13
6426,統新,2026-03-20,176.5,169.0,-4.25%,13716,2373,5.78
6168,宏齊,2026-03-20,26.1,23.3,-10.73%,35481,4304,8.24
4991,環宇-KY,2026-03-20,415.5,427.0,2.77%,19806,2849,6.95
1449,佳和,2026-03-20,13.95,13.5,-3.23%,15040,1859,8.09
3520,華盈,2026-03-20,15.45,14.9,-3.56%,8302,614,13.52
3033,威健,2026-03-20,38.45,35.75,-7.02%,47704,8039,5.93
3022,威強電,2026-03-20,72.5,68.5,-5.52%,6834,1008,6.78
3591,艾笛森,2026-03-20,22.5,21.3,-5.33%,13642,2028,6.73
2022,聚亨,2026-03-20,9.13,9.82,7.56%,5577,1057,5.27
2495,普安,2026-03-20,41.6,39.3,-5.53%,50220,9007,5.58
1710,東聯,2026-03-20,15.85,15.35,-3.15%,49936,7846,6.36
2489,瑞軒,2026-03-20,47.15,38.65,-18.03%,145087,27765,5.23
2405,輔信,2026-03-20,15.2,16.55,8.88%,10412,1993,5.22
6776,展碁國際,2026-03-19,72.2,67.9,-5.96%,9845,1458,6.75
6226,光鼎,2026-03-19,13.9,14.85,6.83%,19014,1720,11.05
2495,普安,2026-03-19,35.95,39.3,9.32%,39802,6610,6.02
1449,佳和,2026-03-19,12.5,13.5,8.0%,8198,1145,7.16
2390,云辰,2026-03-19,11.65,10.8,-7.3%,6304,822,7.67
8240,華宏,2026-03-19,63.0,56.0,-11.11%,14102,2591,5.44
6499,益安,2026-03-19,125.0,107.0,-14.4%,8124,1395,5.82
3591,艾笛森,2026-03-19,20.45,21.3,4.16%,12818,1357,9.44
3025,星通,2026-03-19,63.3,61.9,-2.21%,5814,1054,5.52
3673,TPK-KY,2026-03-19,42.35,46.0,8.62%,15026,2852,5.27
6776,展碁國際,2026-03-18,68.6,67.9,-1.02%,6230,988,6.3
8215,明基材,2026-03-18,25.3,26.85,6.13%,13031,2354,5.54
6499,益安,2026-03-18,122.5,107.0,-12.65%,5676,1005,5.65
2495,普安,2026-03-18,33.3,39.3,18.02%,25692,4749,5.41
1735,日勝化,2026-03-18,30.7,28.95,-5.7%,10811,1823,5.93
6179,亞通,2026-03-18,26.2,27.65,5.53%,16545,2958,5.59
2243,宏旭-KY,2026-03-18,20.7,19.5,-5.8%,5333,881,6.05
6147,頎邦,2026-03-18,69.8,67.0,-4.01%,67572,10593,6.38
4906,正文,2026-03-18,33.2,34.75,4.67%,52446,6960,7.53
3437,榮創,2026-03-18,24.5,24.0,-2.04%,20550,2694,7.63
3236,千如,2026-03-18,30.85,33.9,9.89%,16257,2909,5.59
6167,久正,2026-03-18,17.0,14.95,-12.06%,18876,1981,9.53
