股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1309,台達化,20.15,33.44%,11922,4.34
1904,正隆,20.15,15.14%,12020,3.32
1905,華紙,14.0,19.66%,17861,3.67
2455,全新,272.0,21.97%,60013,2.04
3211,順達,362.0,20.27%,21036,2.05
3714,富采,50.1,14.78%,30555,2.14
4906,正文,36.6,36.82%,16098,3.36
4991,環宇-KY,442.0,35.17%,17768,3.02
5291,邑昇,76.5,49.41%,15401,3.8
6147,頎邦,77.8,27.54%,54515,3.29
6274,台燿,606.0,33.92%,19950,1.6
6672,騰輝電子-KY,130.5,36.51%,13693,4.8
8046,南電,569.0,21.45%,31163,1.64
8064,東捷,74.7,29.69%,16847,2.05
