股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1513,中興電,2026-01-21,177.0,177.5,0.28%,91704,12735,7.2
2426,鼎元,2026-01-21,20.15,19.9,-1.24%,12599,2099,6.0
8927,北基,2026-01-21,28.25,28.0,-0.88%,5016,979,5.12
8249,菱光,2026-01-21,62.1,62.1,0.0%,18353,2140,8.57
6753,龍德造船,2026-01-21,148.0,161.5,9.12%,17130,2951,5.8
4540,全球傳動,2026-01-21,46.8,49.85,6.52%,15315,3021,5.07
3707,漢磊,2026-01-21,63.4,67.1,5.84%,73301,13168,5.57
3704,合勤控,2026-01-21,37.1,39.65,6.87%,50333,4996,10.07
3434,哲固,2026-01-21,37.15,36.0,-3.1%,5367,433,12.37
3317,尼克森,2026-01-21,54.6,57.3,4.95%,13903,1563,8.89
3016,嘉晶,2026-01-21,68.2,72.6,6.45%,36059,6515,5.53
2457,飛宏,2026-01-21,34.0,37.0,8.82%,71697,13401,5.35
3059,華晶科,2026-01-21,40.85,43.35,6.12%,17481,3135,5.57
2356,英業達,2026-01-21,45.1,46.55,3.22%,101310,18675,5.42
2351,順德,2026-01-21,85.0,86.0,1.18%,8691,1515,5.73
2342,茂矽,2026-01-21,36.95,37.8,2.3%,40831,6860,5.95
1529,樂事綠能,2026-01-21,24.25,25.6,5.57%,15659,2224,7.04
2302,麗正,2026-01-21,20.3,21.35,5.17%,7441,1197,6.21
1809,中釉,2026-01-21,29.8,28.4,-4.7%,34416,4904,7.02
1609,大亞,2026-01-21,42.55,43.0,1.06%,48425,9183,5.27
2426,鼎元,2026-01-20,18.6,19.9,6.99%,9136,1486,6.14
8933,愛地雅,2026-01-20,8.0,8.8,10.0%,8253,771,10.69
8249,菱光,2026-01-20,53.8,62.1,15.43%,7577,1246,6.08
8034,榮群,2026-01-20,26.6,26.7,0.38%,10703,2050,5.22
6217,中探針,2026-01-20,59.5,61.0,2.52%,46476,8390,5.54
6122,擎邦,2026-01-20,62.0,58.7,-5.32%,10693,1275,8.38
4540,全球傳動,2026-01-20,42.8,49.85,16.47%,12564,2266,5.54
1612,宏泰,2026-01-20,37.4,37.65,0.67%,12104,1511,8.01
3704,合勤控,2026-01-20,35.8,39.65,10.75%,15910,2523,6.3
1809,中釉,2026-01-20,26.5,28.4,7.17%,16334,3215,5.08
3317,尼克森,2026-01-20,49.35,57.3,16.11%,7560,875,8.64
1513,中興電,2026-01-20,160.5,177.5,10.59%,46776,8291,5.64
2484,希華,2026-01-20,30.15,28.5,-5.47%,16926,2734,6.19
2457,飛宏,2026-01-20,30.5,37.0,21.31%,50969,10035,5.08
4533,協易機,2026-01-19,31.1,32.15,3.38%,28410,3859,7.36
6438,迅得,2026-01-19,160.0,149.0,-6.88%,6733,1341,5.02
3027,盛達,2026-01-19,27.8,26.65,-4.14%,8348,1649,5.06
6869,雲豹能源,2026-01-19,112.5,103.0,-8.44%,7496,1281,5.85
1524,耿鼎,2026-01-19,33.35,34.5,3.45%,17350,2911,5.96
2457,飛宏,2026-01-19,34.1,37.0,8.5%,52736,7597,6.94
1514,亞力,2026-01-19,114.5,139.5,21.83%,37324,6315,5.91
9934,成霖,2026-01-19,10.2,10.65,4.41%,5507,709,7.76
