股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3031,佰鴻,2026-06-30,31.0,33.5,8.06%,9149,2399,3.81
6191,精成科,2026-06-30,107.0,106.5,-0.47%,39544,12496,3.16
1444,力麗,2026-06-30,8.65,8.96,3.58%,16896,4636,3.64
4707,磐亞,2026-06-30,30.3,29.3,-3.3%,23726,7054,3.36
5371,中光電,2026-06-30,82.2,86.9,5.72%,42625,7780,5.48
4532,瑞智,2026-06-30,27.35,28.15,2.93%,17067,2446,6.98
5434,崇越,2026-06-30,531.0,549.0,3.39%,5191,1432,3.62
3413,京鼎,2026-06-30,324.5,330.5,1.85%,8909,2493,3.57
3360,尚立,2026-06-30,21.0,22.7,8.1%,14635,4163,3.51
3230,錦明,2026-06-30,46.0,46.45,0.98%,10935,2064,5.3
3227,原相,2026-06-30,233.5,238.0,1.93%,9213,2482,3.71
6156,松上,2026-06-30,26.2,28.8,9.92%,11025,3348,3.29
5314,世紀,2026-06-30,63.5,66.8,5.2%,17703,3808,4.65
2906,高林,2026-06-30,15.95,14.55,-8.78%,5818,820,7.09
2645,長榮航太,2026-06-30,174.0,185.5,6.61%,6148,1741,3.53
2634,漢翔,2026-06-30,52.2,56.6,8.43%,65341,9312,7.02
2630,亞航,2026-06-30,44.5,48.85,9.78%,7685,1489,5.16
6753,龍德造船,2026-06-30,128.0,136.5,6.64%,5539,1037,5.34
2208,台船,2026-06-30,17.8,19.3,8.43%,14662,4317,3.4
8033,雷虎,2026-06-30,156.0,169.5,8.65%,37042,5499,6.74
1710,東聯,2026-06-30,15.1,16.75,10.93%,47970,12368,3.88
8069,元太,2026-06-30,228.0,214.5,-5.92%,27387,8688,3.15
8227,巨有科技,2026-06-30,217.5,214.5,-1.38%,5240,1608,3.26
6191,精成科,2026-06-29,104.5,106.5,1.91%,34470,10797,3.19
5230,雷笛克光學,2026-06-29,25.0,21.45,-14.2%,6234,1575,3.96
6226,光鼎,2026-06-29,19.35,22.05,13.95%,28664,6090,4.71
5469,瀚宇博,2026-06-29,90.8,89.3,-1.65%,17968,5331,3.37
4707,磐亞,2026-06-29,27.5,29.3,6.55%,19768,6144,3.22
9914,美利達,2026-06-29,74.4,78.3,5.24%,6798,2065,3.29
2634,漢翔,2026-06-29,50.1,56.6,12.97%,26324,6423,4.1
1444,力麗,2026-06-29,7.59,8.96,18.05%,13365,4044,3.3
4532,瑞智,2026-06-29,25.3,28.15,11.26%,7054,1703,4.14
2906,高林,2026-06-29,14.95,14.55,-2.68%,5362,542,9.89
4716,大立,2026-06-29,23.35,23.85,2.14%,12642,3328,3.8
6270,倍微,2026-06-26,44.45,38.95,-12.37%,14123,4474,3.16
8932,智通*,2026-06-26,120.0,108.5,-9.58%,20427,4814,4.24
1515,力山,2026-06-26,30.0,32.25,7.5%,8162,2373,3.44
1718,中纖,2026-06-26,10.35,13.45,29.95%,153432,37041,4.14
6901,鑽石投資,2026-06-26,19.7,18.8,-4.57%,16609,4551,3.65
2363,矽統,2026-06-26,74.0,69.0,-6.76%,64633,18992,3.4
6684,安格,2026-06-26,64.4,58.7,-8.85%,5749,1361,4.22
6271,同欣電,2026-06-26,266.0,267.0,0.38%,29441,9070,3.25
4716,大立,2026-06-26,24.8,23.85,-3.83%,15681,2717,5.77
6226,光鼎,2026-06-26,17.0,22.05,29.71%,48788,4736,10.3
3037,欣興,2026-06-26,1000.0,1070.0,7.0%,77949,25836,3.02
6182,合晶,2026-06-26,126.0,123.0,-2.38%,140567,45977,3.06
3189,景碩,2026-06-26,828.0,891.0,7.61%,62632,20866,3.0
3236,千如,2026-06-26,68.2,68.9,1.03%,47223,13064,3.61
4128,中天,2026-06-26,15.6,16.05,2.88%,7413,1877,3.95
5392,能率,2026-06-26,47.6,45.75,-3.89%,26467,8090,3.27
4707,磐亞,2026-06-26,26.0,29.3,12.69%,17541,5395,3.25
5230,雷笛克光學,2026-06-26,22.0,21.45,-2.5%,7716,1284,6.01
1313,聯成,2026-06-26,12.6,12.45,-1.19%,25025,8106,3.09
