排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2609,陽明,航運業,上市,6800,148723
2,1815,富喬,電子零組件業,上櫃,-135,42632
3,1402,遠東新,紡織纖維,上市,-2215,36684
4,2881,富邦金,金融保險業,上市,18612,36426
5,2615,萬海,航運業,上市,5086,34230
6,2002,中鋼,鋼鐵工業,上市,-8443,33665
7,2603,長榮,航運業,上市,1326,33170
8,2883,凱基金,金融保險業,上市,19136,29238
9,3045,台灣大,通信網路業,上市,1881,22103
10,2618,長榮航,航運業,上市,-299,21956
11,2426,鼎元,光電業,上市,-2352,19632
12,1102,亞泥,水泥工業,上市,2009,18181
13,2542,興富發,建材營造業,上市,1194,18012
14,2606,裕民,航運業,上市,11074,16546
15,1101,台泥,水泥工業,上市,-3005,15109
16,2884,玉山金,金融保險業,上市,13881,15074
17,3260,威剛,半導體業,上櫃,-5354,14771
18,2882,國泰金,金融保險業,上市,11312,13367
19,1216,統一,食品工業,上市,2384,13284
20,2489,瑞軒,光電業,上市,8202,13202
21,5880,合庫金,金融保險業,上市,3194,11134
22,2027,大成鋼,鋼鐵工業,上市,-308,10026
23,2344,華邦電,半導體業,上市,-3837,9961
24,2845,遠東銀,金融保險業,上市,-1679,9301
25,2484,希華,電子零組件業,上市,5300,9247
26,9904,寶成,運動休閒,上市,2332,8349
27,2303,聯電,半導體業,上市,-12811,8330
28,2610,華航,航運業,上市,-199,7809
29,5871,中租-KY,其他業,上市,248,7446
30,6116,彩晶,光電業,上市,-3581,7211
31,2353,宏碁,電腦及週邊設備業,上市,-439,6823
32,2880,華南金,金融保險業,上市,3652,5659
33,2903,遠百,貿易百貨業,上市,281,5632
34,6226,光鼎,光電業,上市,174,5610
35,2646,星宇航空,航運業,上市,317,5568
36,2451,創見,半導體業,上市,-2855,5526
37,6214,精誠,資訊服務業,上市,936,5270
38,2105,正新,橡膠工業,上市,232,4676
39,6213,聯茂,電子零組件業,上市,1490,4640
40,1504,東元,電機機械,上市,-1349,4497
41,3037,欣興,電子零組件業,上市,1053,4338
42,2867,三商壽,金融保險業,上市,0,4210
43,2030,彰源,鋼鐵工業,上市,253,4088
44,4939,亞電,電子零組件業,上櫃,4888,4008
45,1808,潤隆,建材營造業,上市,388,3797
46,2617,台航,航運業,上市,1147,3652
47,1229,聯華,食品工業,上市,109,3582
48,9907,統一實,其他業,上市,728,3544
49,8422,可寧衛,綠能環保,上市,-129,3480
50,2313,華通,電子零組件業,上市,-264,3300
