股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
3624,光頡,58.4,9.98,572.0,438.0,0.0,0.0
3189,景碩,159.0,7.43,-1515.14,3178.37,19.0,32.0
3706,神達,86.4,3.47,1951.21,5057.52,-1494.0,-2594.0
