公司名稱,股票代碼,最新收盤價,標的債券,債券代號,轉換價格,差異百分比,股票成交量,股票5MA,可轉債成交量,可轉債5MA
樺漢,6414,271.0,樺漢五,64145,273.6,0.96,3561946,1194857.0,468,167.0
