股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1517,利奇,2026-07-17,12.3,12.15,-1.22%,12510,1191,10.5
4534,慶騰,2026-07-17,41.3,41.7,0.97%,7458,2262,3.3
9914,美利達,2026-07-17,82.2,84.0,2.19%,26060,3720,7.0
8271,宇瞻,2026-07-17,185.5,190.0,2.43%,10777,2678,4.02
8039,台虹,2026-07-17,194.0,192.5,-0.77%,57744,14702,3.93
6505,台塑化,2026-07-17,79.6,81.3,2.14%,165705,31364,5.28
6243,迅杰,2026-07-17,48.0,51.6,7.5%,15677,2528,6.2
4939,亞電,2026-07-17,65.0,60.2,-7.38%,32298,8402,3.84
9921,巨大,2026-07-17,85.8,86.6,0.93%,13375,2505,5.34
3576,聯合再生,2026-07-17,17.65,17.85,1.13%,59360,18616,3.19
3491,昇達科,2026-07-17,1295.0,1355.0,4.63%,7678,1961,3.91
3024,憶聲,2026-07-17,13.6,14.2,4.41%,9581,2119,4.52
4513,福裕,2026-07-16,22.05,21.05,-4.54%,9774,1971,4.96
3033,威健,2026-07-16,56.0,48.8,-12.86%,61211,11628,5.26
9914,美利達,2026-07-16,81.6,84.0,2.94%,13074,2541,5.14
2527,宏璟,2026-07-16,45.85,48.1,4.91%,5300,1575,3.36
8383,千附,2026-07-16,89.8,89.0,-0.89%,18383,4601,3.99
2836,高雄銀,2026-07-16,12.6,12.6,0.0%,14457,3570,4.05
6505,台塑化,2026-07-16,74.5,81.3,9.13%,101601,23414,4.34
6141,柏承,2026-07-16,39.6,40.7,2.78%,7322,1778,4.12
4939,亞電,2026-07-16,60.3,60.2,-0.17%,31705,7133,4.44
4513,福裕,2026-07-15,21.45,21.05,-1.86%,7517,1570,4.79
6505,台塑化,2026-07-15,66.6,81.3,22.07%,58608,18671,3.14
3033,威健,2026-07-15,51.4,48.8,-5.06%,37719,8839,4.27
8039,台虹,2026-07-15,186.0,192.5,3.49%,47034,11879,3.96
1810,和成,2026-07-15,29.2,27.15,-7.02%,65263,14274,4.57
8383,千附,2026-07-15,85.6,89.0,3.97%,16494,3809,4.33
8421,旭源,2026-07-15,16.85,15.3,-9.2%,5318,682,7.79
4534,慶騰,2026-07-15,35.5,41.7,17.46%,5968,1944,3.07
5388,中磊,2026-07-15,86.5,83.3,-3.7%,13182,4329,3.05
