股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6121,新普,BBU_電池模組,-4.14,-3.64,1009
6558,興能高,BBU_電池模組,-5.7,-6.67,492
3323,加百裕,BBU_電池模組,-6.5,-7.06,948
3625,西勝,BBU_電池模組,-7.22,3.73,685
6781,AES-KY,BBU_電池模組,-8.13,-9.43,1317
3211,順達,BBU_電池模組,-9.61,-12.39,5991
4931,新盛力,BBU_電池模組,-9.95,-9.95,3192
3625,西勝,BBU_電源供應器與整合,-7.22,3.73,685
5309,系統電,BBU_電源供應器與整合,-8.1,-9.04,3963
2308,台達電,BBU_電源供應器與整合,-8.66,-6.2,14248
3305,昇貿,BBU_電源供應器與整合,-9.17,-8.79,2859
2301,光寶科,BBU_電源供應器與整合,-9.86,-7.53,28679
3265,台星科,CPO_先進封裝測試,-8.48,-4.28,1258
3363,上詮,CPO_先進封裝測試,-9.19,-12.95,2166
6257,矽格,CPO_先進封裝測試,-9.87,-4.67,7864
6451,訊芯-KY,CPO_先進封裝測試,-9.96,-3.81,1959
6515,穎崴,CPO_先進封裝測試,-10.1,-13.99,746
6442,光聖,CPO_光通訊,-3.7,-1.14,2497
3081,聯亞,CPO_光通訊,-8.64,-23.12,1976
4979,華星光,CPO_光通訊,-9.18,-11.66,6711
4977,眾達-KY,CPO_光通訊,-9.72,-11.56,1711
2455,全新,CPO_光通訊,-9.9,-10.33,5171
3163,波若威,CPO_光通訊,-9.94,-9.32,2450
6643,M31,IC設計,-4.98,-6.9,499
8054,安國,IC設計,-6.15,-4.26,1429
3529,力旺,IC設計,-7.11,-2.69,477
3661,世芯-KY,IC設計,-7.69,-6.58,2162
3661,世芯-KY,IC設計,-7.69,-6.58,2162
6533,晶心科,IC設計,-7.89,-6.67,1510
3443,創意,IC設計,-8.36,-4.6,2361
3443,創意,IC設計,-8.36,-4.6,2361
2454,聯發科,IC設計,-8.92,-7.92,10967
2388,威盛,IC設計,-9.23,-8.73,8071
3035,智原,IC設計,-9.58,-11.11,7282
3035,智原,IC設計,-9.58,-11.11,7282
6531,愛普*,IC設計,-9.9,-4.55,3134
6213,聯茂,PCB,-1.85,-8.46,28504
5469,瀚宇博,PCB,-7.1,-9.09,4258
2367,燿華,PCB,-7.44,-7.25,13846
2368,金像電,PCB,-7.76,-8.67,5632
1815,富喬,PCB,-8.53,-7.81,15338
8358,金居,PCB,-9.23,-13.37,8273
6274,台燿,PCB,-9.65,-16.13,5920
8046,南電,PCB,-9.8,-10.85,16446
3715,定穎投控,PCB,-9.85,-12.41,11026
4958,臻鼎-KY,PCB,-9.86,-17.17,21751
2316,楠梓電,PCB,-9.89,-13.32,2695
2383,台光電,PCB,-9.92,-9.56,3166
3037,欣興,PCB,-9.98,-9.15,30076
2313,華通,PCB,-9.98,-5.99,34563
3189,景碩,PCB,-10.0,-13.91,3693
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-7.1,-9.09,4258
2368,金像電,TPU_伺服器主板與印刷電路板,-7.76,-8.67,5632
3715,定穎投控,TPU_伺服器主板與印刷電路板,-9.85,-12.41,11026
2383,台光電,TPU_伺服器主板與印刷電路板,-9.92,-9.56,3166
3037,欣興,TPU_伺服器主板與印刷電路板,-9.98,-9.15,30076
6442,光聖,TPU_光通訊與連接器,-3.7,-1.14,2497
6805,富世達,TPU_光通訊與連接器,-4.95,1.89,967
3081,聯亞,TPU_光通訊與連接器,-8.64,-23.12,1976
2345,智邦,TPU_光通訊與連接器,-9.91,-8.33,3429
3324,雙鴻,TPU_散熱,1.22,5.67,3918
3017,奇鋐,TPU_散熱,-1.12,3.77,5543
6805,富世達,TPU_散熱,-4.95,1.89,967
6831,未知,TPU_散熱,-10.0,-11.05,640
3491,昇達科,低軌衛星,3.44,13.39,7678
6443,元晶,低軌衛星,0.0,-0.17,9872
2367,燿華,低軌衛星,-7.44,-7.25,13846
2485,兆赫,低軌衛星,-8.25,-8.25,6470
6190,萬泰科,低軌衛星,-9.04,-9.64,2847
2345,智邦,低軌衛星,-9.91,-8.33,3429
2313,華通,低軌衛星,-9.98,-5.99,34563
6442,光聖,光學元件或組裝,-3.7,-1.14,2497
6668,中揚光,光學元件或組裝,-3.89,-4.02,470
3008,大立光,光學元件或組裝,-5.87,-5.98,2064
2374,佳能,光學元件或組裝,-5.97,-6.36,6013
4976,佳凌,光學元件或組裝,-6.37,-8.45,1164
3406,玉晶光,光學元件或組裝,-6.82,-11.58,1723
3019,亞光,光學元件或組裝,-7.42,-8.71,5479
3362,先進光,光學元件或組裝,-7.96,-9.3,3222
3504,揚明光,光學元件或組裝,-8.05,-10.11,781
