股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1517,利奇,12.15,14.62%,12510,6.02
6243,迅杰,51.6,28.68%,15677,3.88
6505,台塑化,81.3,41.15%,165705,4.94
