股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6781,AES-KY,BBU_電池模組,9.87,9.38,3821
3323,加百裕,BBU_電池模組,3.82,-3.42,1536
4931,新盛力,BBU_電池模組,2.46,4.39,16936
3211,順達,BBU_電池模組,1.05,-7.11,12950
6558,興能高,BBU_電池模組,-0.17,-6.46,661
6121,新普,BBU_電池模組,-0.81,-1.61,418
3625,西勝,BBU_電池模組,-3.07,-1.42,863
5309,系統電,BBU_電源供應器與整合,3.83,-0.8,6241
2301,光寶科,BBU_電源供應器與整合,1.47,-2.27,38618
3305,昇貿,BBU_電源供應器與整合,-0.48,-9.13,2893
2308,台達電,BBU_電源供應器與整合,-2.65,0.25,15898
3625,西勝,BBU_電源供應器與整合,-3.07,-1.42,863
6257,矽格,CPO_先進封裝測試,-3.78,-4.56,17595
6515,穎崴,CPO_先進封裝測試,-4.77,-10.72,646
3265,台星科,CPO_先進封裝測試,-5.19,-7.58,3304
6451,訊芯-KY,CPO_先進封裝測試,-5.6,-23.49,1649
3363,上詮,CPO_先進封裝測試,-9.99,-22.7,1313
4977,眾達-KY,CPO_光通訊,-4.87,-15.29,8251
6442,光聖,CPO_光通訊,-5.59,-20.76,2688
4979,華星光,CPO_光通訊,-9.6,-13.2,2668
3081,聯亞,CPO_光通訊,-9.93,-15.47,4737
3163,波若威,CPO_光通訊,-9.96,-11.86,4296
2455,全新,CPO_光通訊,-9.97,-14.54,18198
3529,力旺,IC設計,3.72,-0.25,741
3035,智原,IC設計,0.81,4.19,52051
3035,智原,IC設計,0.81,4.19,52051
8054,安國,IC設計,0.47,-14.86,2810
2454,聯發科,IC設計,0.0,6.1,25538
3661,世芯-KY,IC設計,-1.3,2.34,2685
3661,世芯-KY,IC設計,-1.3,2.34,2685
3443,創意,IC設計,-1.98,7.62,1745
3443,創意,IC設計,-1.98,7.62,1745
6533,晶心科,IC設計,-3.04,-5.52,1619
6531,愛普*,IC設計,-4.44,-4.92,4828
2388,威盛,IC設計,-4.48,-6.62,24970
6643,M31,IC設計,-4.9,-13.26,643
2313,華通,PCB,9.79,-4.66,102681
3037,欣興,PCB,6.2,17.18,8268
2383,台光電,PCB,5.7,16.36,5437
8046,南電,PCB,4.46,13.7,28297
2367,燿華,PCB,4.18,-11.8,70279
4958,臻鼎-KY,PCB,3.17,13.81,96650
2368,金像電,PCB,2.16,13.6,10113
2316,楠梓電,PCB,0.0,3.96,12278
1815,富喬,PCB,-0.46,-5.68,34699
5469,瀚宇博,PCB,-0.77,-5.62,3431
3189,景碩,PCB,-2.09,4.78,54177
3715,定穎投控,PCB,-3.01,-6.08,12689
6213,聯茂,PCB,-3.99,-10.77,11357
6274,台燿,PCB,-5.26,1.75,4481
8358,金居,PCB,-6.68,-14.74,12245
3037,欣興,TPU_伺服器主板與印刷電路板,6.2,17.18,8268
2383,台光電,TPU_伺服器主板與印刷電路板,5.7,16.36,5437
2368,金像電,TPU_伺服器主板與印刷電路板,2.16,13.6,10113
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-0.77,-5.62,3431
3715,定穎投控,TPU_伺服器主板與印刷電路板,-3.01,-6.08,12689
6805,富世達,TPU_光通訊與連接器,8.09,4.28,3912
2345,智邦,TPU_光通訊與連接器,1.64,-1.14,4986
6442,光聖,TPU_光通訊與連接器,-5.59,-20.76,2688
3081,聯亞,TPU_光通訊與連接器,-9.93,-15.47,4737
6805,富世達,TPU_散熱,8.09,4.28,3912
6831,未知,TPU_散熱,-0.2,-10.28,1294
3324,雙鴻,TPU_散熱,-2.88,2.16,9468
3017,奇鋐,TPU_散熱,-3.74,5.19,6583
2313,華通,低軌衛星,9.79,-4.66,102681
2367,燿華,低軌衛星,4.18,-11.8,70279
2485,兆赫,低軌衛星,2.81,-12.39,41097
