股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3035,智原,2026-04-27,195.0,186.5,-4.36%,52051,9929,5.24
3019,亞光,2026-04-27,142.5,143.5,0.7%,27694,4892,5.66
1806,冠軍,2026-04-27,8.12,8.08,-0.49%,10356,819,12.63
6108,競國,2026-04-27,21.25,20.2,-4.94%,13954,1537,9.07
3390,旭軟,2026-04-24,27.85,27.8,-0.18%,9527,1379,6.91
3338,泰碩,2026-04-24,83.5,78.5,-5.99%,23146,4193,5.52
6108,競國,2026-04-24,18.0,20.2,12.22%,6281,849,7.39
6176,瑞儀,2026-04-24,107.0,99.0,-7.48%,47685,7717,6.18
3019,亞光,2026-04-24,133.0,143.5,7.89%,23636,3591,6.58
3588,通嘉,2026-04-24,68.5,60.7,-11.39%,7844,1532,5.12
2542,興富發,2026-04-24,37.8,39.0,3.17%,55495,7814,7.1
6234,高僑,2026-04-24,46.0,45.0,-2.17%,23469,4324,5.43
3588,通嘉,2026-04-23,69.8,60.7,-13.04%,9727,1149,8.46
6176,瑞儀,2026-04-23,106.0,99.0,-6.6%,41171,5467,7.53
6275,元山,2026-04-23,59.5,52.6,-11.6%,8412,1509,5.57
6104,創惟,2026-04-23,109.5,97.0,-11.42%,9923,1617,6.14
6735,美達科技,2026-04-23,110.5,133.5,20.81%,6019,526,11.43
5471,松翰,2026-04-23,48.3,41.5,-14.08%,9520,1076,8.85
6962,ITH-KY,2026-04-23,39.2,35.9,-8.42%,33040,5317,6.21
4966,譜瑞-KY,2026-04-23,620.0,615.0,-0.81%,7390,1361,5.43
4952,凌通,2026-04-23,56.0,47.85,-14.55%,5981,981,6.09
4931,新盛力,2026-04-23,165.0,166.5,0.91%,56275,8778,6.41
1569,濱川,2026-04-23,58.3,60.9,4.46%,9680,1568,6.17
3390,旭軟,2026-04-23,27.95,27.8,-0.54%,7033,911,7.71
3483,力致,2026-04-23,101.0,97.0,-3.96%,8221,1263,6.51
3430,奇鈦科,2026-04-23,110.0,110.0,0.0%,11918,1700,7.01
1721,三晃,2026-04-23,29.4,24.65,-16.16%,32491,5169,6.29
3338,泰碩,2026-04-23,85.0,78.5,-7.65%,20492,3092,6.63
3228,金麗科,2026-04-23,195.0,218.0,11.79%,5102,837,6.09
3227,原相,2026-04-23,236.0,205.5,-12.92%,10737,1703,6.3
3217,優群,2026-04-23,179.5,169.5,-5.57%,11089,1297,8.55
3086,華義,2026-04-23,47.5,41.05,-13.58%,10660,780,13.66
2436,偉詮電,2026-04-23,80.7,72.9,-9.67%,67571,11527,5.86
2377,微星,2026-04-23,99.0,93.4,-5.66%,46220,7736,5.97
2340,台亞,2026-04-23,45.8,35.25,-23.03%,53991,10680,5.06
2312,金寶,2026-04-23,31.4,27.4,-12.74%,208337,36141,5.76
2241,艾姆勒,2026-04-23,32.0,31.65,-1.09%,7727,796,9.7
8227,巨有科技,2026-04-23,169.5,163.5,-3.54%,6258,979,6.39
