股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6112,邁達特,2026-06-08,45.0,51.2,13.78%,6082,1732,3.51
5530,龍巖,2026-06-08,54.3,49.6,-8.66%,9123,1856,4.91
6901,鑽石投資,2026-06-08,13.7,15.7,14.6%,7754,2550,3.04
3093,港建*,2026-06-08,57.7,66.0,14.38%,10055,2665,3.77
2468,華經,2026-06-08,38.85,44.95,15.7%,10941,2009,5.44
3022,威強電,2026-06-08,76.8,79.0,2.86%,5214,1249,4.17
6890,來億-KY,2026-06-08,222.5,249.5,12.13%,5514,1822,3.03
1810,和成,2026-06-08,20.35,22.0,8.11%,15995,5198,3.08
6763,綠界科技*,2026-06-08,49.8,49.0,-1.61%,5422,1087,4.99
3114,好德,2026-06-08,40.25,44.7,11.06%,11446,1918,5.97
6409,旭隼,2026-06-08,928.0,900.0,-3.02%,7075,1521,4.65
6270,倍微,2026-06-08,32.75,35.85,9.47%,7844,1308,5.99
6155,鈞寶,2026-06-08,72.3,77.3,6.92%,63979,14815,4.32
6153,嘉聯益,2026-06-08,16.9,20.35,20.41%,23126,6272,3.69
6148,驊宏資,2026-06-08,31.95,38.5,20.5%,7546,1359,5.55
2483,百容,2026-06-08,27.45,33.45,21.86%,10875,1809,6.01
5381,合正,2026-06-08,28.0,34.0,21.43%,12219,2931,4.17
5426,振發,2026-06-08,27.5,32.9,19.64%,26128,2335,11.19
1449,佳和,2026-06-08,13.55,14.9,9.96%,6598,1924,3.43
3376,新日興,2026-06-08,223.0,236.5,6.05%,34983,8228,4.25
4939,亞電,2026-06-08,55.0,65.6,19.27%,37566,10897,3.45
1342,八貫,2026-06-08,101.5,112.0,10.34%,5868,680,8.62
3520,華盈,2026-06-08,16.5,18.75,13.64%,8679,792,10.95
5202,力新,2026-06-08,14.85,17.3,16.5%,5518,914,6.03
2461,光群雷,2026-06-08,17.6,20.1,14.2%,11609,1971,5.89
3312,弘憶股,2026-06-05,72.1,60.8,-15.67%,23578,6258,3.77
2641,正德,2026-06-05,19.6,19.0,-3.06%,16724,4335,3.86
2468,華經,2026-06-05,44.5,44.95,1.01%,12036,1489,8.08
3630,新鉅科,2026-06-05,29.2,27.85,-4.62%,10299,1688,6.1
2483,百容,2026-06-05,27.35,33.45,22.3%,10502,1285,8.17
2491,吉祥全,2026-06-05,37.4,31.25,-16.44%,9166,1675,5.47
2493,揚博,2026-06-05,177.0,164.0,-7.34%,18953,5712,3.32
3093,港建*,2026-06-05,61.5,66.0,7.32%,7060,2226,3.17
2637,慧洋-KY,2026-06-05,78.2,78.5,0.38%,15502,4273,3.63
3213,茂訊,2026-06-05,131.0,134.5,2.67%,5323,907,5.87
3550,聯穎,2026-06-05,24.1,23.55,-2.28%,10952,3489,3.14
3362,先進光,2026-06-05,152.0,141.5,-6.91%,16385,3260,5.02
3290,東浦,2026-06-05,50.2,49.15,-2.09%,5265,1279,4.11
5701,劍湖山,2026-06-05,6.43,6.13,-4.67%,8581,625,13.71
3147,大綜,2026-06-05,263.0,284.5,8.17%,5386,966,5.57
3311,閎暉,2026-06-05,42.1,40.5,-3.8%,6032,1460,4.13
5202,力新,2026-06-05,16.0,17.3,8.13%,5408,650,8.31
3015,全漢,2026-06-05,65.0,62.1,-4.46%,23541,2612,9.01
3027,盛達,2026-06-05,24.2,20.9,-13.64%,7091,1279,5.54
5426,振發,2026-06-05,29.0,32.9,13.45%,11345,1060,10.7
3114,好德,2026-06-05,42.5,44.7,5.18%,7102,1349,5.26
9958,世紀鋼,2026-06-05,122.0,115.0,-5.74%,19788,3472,5.7
2461,光群雷,2026-06-05,18.0,20.1,11.67%,9408,1440,6.53
6763,綠界科技*,2026-06-05,46.35,49.0,5.72%,6775,832,8.14
9934,成霖,2026-06-05,11.25,10.75,-4.44%,9337,1783,5.24
1503,士電,2026-06-05,268.0,230.0,-14.18%,27220,7439,3.66
8936,國統,2026-06-05,59.5,57.7,-3.03%,50625,6350,7.97
1515,力山,2026-06-05,27.8,23.85,-14.21%,7961,1258,6.32
1611,中電,2026-06-05,15.0,13.5,-10.0%,10935,2032,5.38
8085,福華,2026-06-05,17.5,13.8,-21.14%,5113,758,6.74
2457,飛宏,2026-06-05,31.25,28.25,-9.6%,29528,5128,5.76
1714,和桐,2026-06-05,12.1,12.65,4.55%,64868,12305,5.27
6890,來億-KY,2026-06-05,231.5,249.5,7.78%,9871,1574,6.27
1718,中纖,2026-06-05,9.89,10.0,1.11%,205424,19375,10.6
1708,東鹼,2026-06-05,47.0,44.2,-5.96%,42986,7506,5.73
1810,和成,2026-06-05,22.1,22.0,-0.45%,23846,4472,5.33
2108,南帝,2026-06-05,32.2,29.3,-9.01%,13801,2603,5.3
2440,太空梭,2026-06-05,22.55,17.5,-22.39%,12956,1685,7.69
6133,金橋,2026-06-05,24.9,23.0,-7.63%,9971,2666,3.74
1904,正隆,2026-06-05,21.9,21.7,-0.91%,17508,5154,3.4
6148,驊宏資,2026-06-05,37.25,38.5,3.36%,7369,1006,7.32
4534,慶騰,2026-06-05,34.2,31.85,-6.87%,8292,1977,4.19
6270,倍微,2026-06-05,30.0,35.85,19.5%,6258,948,6.6
8070,長華*,2026-06-04,62.9,59.3,-5.72%,55584,10223,5.44
6126,信音,2026-06-04,42.2,38.3,-9.24%,18946,3810,4.97
4707,磐亞,2026-06-04,19.7,19.25,-2.28%,14655,4152,3.53
9941,裕融,2026-06-04,82.2,83.0,0.97%,8784,2798,3.14
9934,成霖,2026-06-04,10.35,10.75,3.86%,10289,1357,7.58
8936,國統,2026-06-04,55.5,57.7,3.96%,21554,3977,5.42
4534,慶騰,2026-06-04,29.0,31.85,9.83%,5303,1595,3.32
8473,山林水,2026-06-04,52.2,53.9,3.26%,13712,3508,3.91
8076,伍豐,2026-06-04,29.3,27.25,-7.0%,14802,2442,6.06
5381,合正,2026-06-04,29.25,34.0,16.24%,12055,2147,5.62
8454,富邦媒,2026-06-04,302.0,388.0,28.48%,8086,2246,3.6
6890,來億-KY,2026-06-04,208.5,249.5,19.66%,5824,1118,5.21
8104,錸寶,2026-06-04,46.1,40.25,-12.69%,17657,3808,4.64
6015,宏遠證,2026-06-04,22.85,20.35,-10.94%,23929,7607,3.15
8064,東捷,2026-06-04,171.5,152.0,-11.37%,42646,12380,3.44
8277,商丞,2026-06-04,12.5,10.65,-14.8%,6250,707,8.83
1227,佳格,2026-06-04,28.5,28.3,-0.7%,5792,1817,3.19
3630,新鉅科,2026-06-04,27.35,27.85,1.83%,5203,1228,4.24
1904,正隆,2026-06-04,20.8,21.7,4.33%,27597,4342,6.35
1718,中纖,2026-06-04,9.68,10.0,3.31%,33368,9352,3.57
1714,和桐,2026-06-04,11.9,12.65,6.3%,39115,9191,4.26
1710,東聯,2026-06-04,15.9,14.7,-7.55%,30914,8620,3.59
1708,東鹼,2026-06-04,45.8,44.2,-3.49%,33865,5541,6.11
1618,合機,2026-06-04,45.2,40.85,-9.62%,5536,1665,3.32
1616,億泰,2026-06-04,24.35,22.4,-8.01%,7003,1138,6.15
1612,宏泰,2026-06-04,41.75,37.75,-9.58%,14143,1909,7.41
1611,中電,2026-06-04,14.1,13.5,-4.26%,11258,1516,7.43
1609,大亞,2026-06-04,43.6,36.95,-15.25%,68799,14299,4.81
1529,樂事綠能,2026-06-04,24.65,22.1,-10.34%,8063,1458,5.53
1519,華城,2026-06-04,946.0,815.0,-13.85%,19360,4723,4.1
1513,中興電,2026-06-04,190.0,169.5,-10.79%,79393,16717,4.75
1504,東元,2026-06-04,83.5,71.6,-14.25%,176599,40163,4.4
1444,力麗,2026-06-04,7.83,7.1,-9.32%,11261,2686,4.19
1440,南紡,2026-06-04,15.8,13.4,-15.19%,21689,5489,3.95
1314,中石化,2026-06-04,8.11,7.94,-2.1%,120986,35448,3.41
1312,國喬,2026-06-04,14.9,13.65,-8.39%,126456,15033,8.41
1809,中釉,2026-06-04,56.5,53.7,-4.96%,36365,12118,3.0
1905,華紙,2026-06-04,13.0,12.7,-2.31%,41543,5844,7.11
3550,聯穎,2026-06-04,21.55,23.55,9.28%,10932,3114,3.51
1907,永豐餘,2026-06-04,25.1,25.35,1.0%,7894,1879,4.2
3511,矽瑪,2026-06-04,27.95,24.35,-12.88%,6682,738,9.05
3483,力致,2026-06-04,113.0,96.8,-14.34%,7972,1734,4.6
3093,港建*,2026-06-04,56.1,66.0,17.65%,6183,1966,3.14
1310,台苯,2026-06-04,9.56,8.74,-8.58%,16138,4748,3.4
3027,盛達,2026-06-04,23.25,20.9,-10.11%,7149,953,7.5
3015,全漢,2026-06-04,57.1,62.1,8.76%,11744,1453,8.08
2913,農林,2026-06-04,11.55,11.05,-4.33%,7987,2416,3.31
2883,凱基金,2026-06-04,26.9,26.75,-0.56%,526935,100374,5.25
2855,統一證,2026-06-04,55.1,53.2,-3.45%,48881,12913,3.79
2406,國碩,2026-06-04,39.8,32.0,-19.6%,90088,17867,5.04
2390,云辰,2026-06-04,13.4,11.85,-11.57%,6521,1812,3.6
2371,大同,2026-06-04,31.7,28.85,-8.99%,82194,25209,3.26
2352,佳世達,2026-06-04,35.5,30.1,-15.21%,63832,14562,4.38
2323,中環,2026-06-04,12.65,10.95,-13.44%,51361,15473,3.32
2108,南帝,2026-06-04,28.95,29.3,1.21%,7382,2155,3.42
2009,第一銅,2026-06-04,45.2,39.6,-12.39%,23378,4489,5.21
1909,榮成,2026-06-04,9.54,9.56,0.21%,22523,4108,5.48
3049,精金,2026-06-04,16.15,15.15,-6.19%,71328,14596,4.89
