股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1714,和桐,12.65,31.09%,19134,4.43
1718,中纖,10.0,56.25%,32120,5.83
2483,百容,33.45,31.95%,10875,6.65
3114,好德,44.7,54.14%,11446,7.85
4939,亞電,65.6,65.45%,37566,3.21
5381,合正,34.0,28.06%,12219,4.02
5426,振發,32.9,72.25%,26128,7.89
6153,嘉聯益,20.35,6.54%,23126,1.58
8043,蜜望實,175.0,36.72%,57988,2.33
