排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2887,台新金,金融保險業,上市,22658,261280
2,2883,凱基金,金融保險業,上市,16923,133320
3,2884,玉山金,金融保險業,上市,9075,93038
4,2892,第一金,金融保險業,上市,4798,84812
5,2834,臺企銀,金融保險業,上市,339,79438
6,2890,永豐金,金融保險業,上市,4775,60764
7,2880,華南金,金融保險業,上市,-10528,60584
8,2886,兆豐金,金融保險業,上市,1954,55637
9,3231,緯創,電腦及週邊設備業,上市,1545,47461
10,2882,國泰金,金融保險業,上市,19354,43795
11,2801,彰銀,金融保險業,上市,3640,43152
12,2618,長榮航,航運業,上市,717,40420
13,1326,台化,塑膠工業,上市,-2868,37945
14,1303,南亞,塑膠工業,上市,-290,37045
15,2867,三商壽,金融保險業,上市,2388,36877
16,2603,長榮,航運業,上市,-1516,35786
17,5880,合庫金,金融保險業,上市,-1546,33439
18,2610,華航,航運業,上市,10816,29397
19,1605,華新,電器電纜,上市,-4261,27829
20,6505,台塑化,油電燃氣業,上市,265,24225
21,1301,台塑,塑膠工業,上市,-6791,21726
22,3706,神達,電腦及週邊設備業,上市,-183,20664
23,2845,遠東銀,金融保險業,上市,511,19532
24,1314,中石化,塑膠工業,上市,-754,18890
25,2891,中信金,金融保險業,上市,-7333,18096
26,1718,中纖,化學工業,上市,-10504,17142
27,5871,中租-KY,其他業,上市,1978,16681
28,2412,中華電,通信網路業,上市,-654,16313
29,5876,上海商銀,金融保險業,上市,-19,16143
30,2382,廣達,電腦及週邊設備業,上市,-2127,16099
31,2027,大成鋼,鋼鐵工業,上市,400,15815
32,1402,遠東新,紡織纖維,上市,9098,15723
33,2615,萬海,航運業,上市,10283,14848
34,4938,和碩,電腦及週邊設備業,上市,3887,14710
35,1101,台泥,水泥工業,上市,-935,13637
36,1514,亞力,電機機械,上市,-5823,13513
37,2912,統一超,貿易百貨業,上市,-1197,13389
38,3045,台灣大,通信網路業,上市,861,11332
39,2323,中環,光電業,上市,-2224,11189
40,6548,長科*,半導體業,上櫃,-975,10885
41,3376,新日興,電子零組件業,上市,5594,10863
42,2103,台橡,橡膠工業,上市,21,10674
43,2897,王道銀行,金融保險業,上市,1176,9412
44,2354,鴻準,其他電子業,上市,-2801,8984
45,2349,錸德,光電業,上市,-3802,8615
46,2014,中鴻,鋼鐵工業,上市,1169,8389
47,1513,中興電,電機機械,上市,-7293,7821
48,4904,遠傳,通信網路業,上市,409,7494
49,1216,統一,食品工業,上市,1351,7492
50,8046,南電,電子零組件業,上市,-1151,7414
