股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
4977,眾達-KY,138.0,9.96,394.52,529.52,0.0,0.0
6485,點序,124.5,9.69,159.2,227.2,0.0,0.0
8111,立碁,71.5,8.99,-122.0,-291.0,0.0,0.0
1326,台化,44.1,8.75,5713.12,19863.22,1000.0,1007.0
5314,世紀,103.0,7.62,-1121.99,55.9,-3.0,-4.0
