排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,機器人,2.98,78.57,11/14,-32.85,-27.87,12.25,18.42
2,航運,0.48,73.33,11/15,2.97,4.07,-0.67,-2.57
3,工業自動化與機器人,3.39,71.43,5/7,-2.1,-10.91,4.74,15.4
4,銅,1.03,70.0,7/10,32.74,49.39,-6.33,-34.28
5,鋼鐵,0.61,66.67,10/15,1.42,-18.38,1.22,2.12
6,化學,2.11,65.0,13/20,40.83,76.7,-0.85,-7.61
7,玻璃,1.09,60.0,9/15,-59.59,-91.88,-6.05,-20.79
8,電器電纜,0.51,60.0,6/10,0.15,-2.41,-1.02,-1.56
9,電池或電源,0.09,60.0,12/20,-26.76,-3.8,0.33,-20.5
10,造紙,-0.05,57.14,4/7,-0.23,0.23,-0.0,-0.0
11,被動元件,0.17,52.63,10/19,-33.69,-7.98,-0.49,7.41
12,TPU_散熱,-0.09,50.0,2/4,21.89,-6.67,-4.44,6.71
13,銀,0.23,50.0,2/4,5.78,25.62,-8.0,4.95
14,紡織,0.06,45.0,9/20,-1.7,0.01,-0.08,-0.09
15,軍工_無人機相關,-0.35,44.44,4/9,-52.92,-23.72,35.39,80.92
16,記憶體模組,-1.6,42.86,3/7,2.75,18.81,16.93,41.88
17,半導體設備,0.27,42.86,3/7,2.53,17.12,-2.03,-16.73
18,BBU_電源供應器與整合,-0.28,40.0,2/5,-17.89,10.69,6.78,1.32
19,CPO_先進封裝測試,-0.72,40.0,2/5,-3.7,18.47,1.98,-11.93
20,光學元件或組裝,0.08,40.0,6/15,-3.76,32.89,-4.52,-86.03
21,金融,-0.15,36.84,7/19,29.98,72.89,-1.15,-6.72
22,塑膠,-0.3,33.33,6/18,29.98,72.89,-1.15,-6.72
23,軟體設計,-0.39,33.33,5/15,-2.45,-3.36,0.14,0.14
24,IC設計,-1.2,30.77,4/13,-39.36,14.13,19.7,59.76
25,網通設備組件,-0.8,30.0,6/20,-64.79,-34.83,33.16,34.41
26,BBU_電池模組,-1.39,28.57,2/7,-11.07,-19.06,-4.04,-15.98
27,廠務系統與水處理,-0.39,28.57,2/7,-1.25,-4.55,0.0,-0.01
28,記憶體製造,-0.5,25.0,1/4,78.66,293.79,0.82,39.17
29,TPU_光通訊與連接器,-0.39,25.0,1/4,-13.52,53.61,-8.3,-38.26
30,記憶體控制IC,-1.42,20.0,1/5,0.06,-1.0,-0.01,-0.02
31,無塵室與機電工程,1.04,20.0,1/5,-9.6,-22.13,-0.6,-3.44
32,TPU_伺服器主板與印刷電路板,-2.43,20.0,1/5,-39.0,-110.92,-8.18,-20.33
33,PCB,-1.63,20.0,3/15,-69.19,-292.73,8.61,25.61
34,CPO_光通訊,-0.24,16.67,1/6,-3.94,8.04,-4.68,-76.7
35,低軌衛星,-2.74,0.0,0/7,-23.16,-23.45,-3.6,19.19
36,軍工_航太製造與維修,-0.86,0.0,0/6,-0.56,-2.06,-0.24,-0.43
37,記憶體封裝與測試,-4.14,0.0,0/4,-35.79,-36.36,-2.32,-3.43
