排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,1802,台玻,玻璃陶瓷,上市,5,53700,105113
2,2337,旺宏,半導體業,上市,4,58731,79387
3,2408,南亞科,半導體業,上市,4,17519,68784
4,1301,台塑,塑膠工業,上市,5,14820,65895
5,2890,永豐金,金融保險業,上市,5,8529,62870
6,2892,第一金,金融保險業,上市,5,5085,54090
7,1402,遠東新,紡織纖維,上市,5,3808,48525
8,2303,聯電,半導體業,上市,3,37434,47756
9,1326,台化,塑膠工業,上市,5,10372,42980
10,2002,中鋼,鋼鐵工業,上市,3,35692,36307
11,2330,台積電,半導體業,上市,4,14753,22494
12,2426,鼎元,光電業,上市,4,6897,22224
13,2881,富邦金,金融保險業,上市,5,2292,21844
14,3715,定穎投控,電子零組件業,上市,5,16162,21730
15,6213,聯茂,電子零組件業,上市,4,13830,20194
16,1314,中石化,塑膠工業,上市,3,16365,18006
17,3711,日月光投控,半導體業,上市,3,12086,16500
18,3035,智原,半導體業,上市,4,8380,16289
19,2388,威盛,半導體業,上市,4,2511,15818
20,5351,鈺創,半導體業,上櫃,4,5102,15705
21,2369,菱生,半導體業,上市,4,9450,15250
22,2867,三商壽,金融保險業,上市,5,3342,15148
23,5347,世界,半導體業,上櫃,4,7969,14859
24,2363,矽統,半導體業,上市,3,9995,12983
25,2498,宏達電,通信網路業,上市,4,9605,12686
26,1815,富喬,電子零組件業,上櫃,3,12719,12488
27,2340,台亞,半導體業,上市,4,3783,12431
28,1102,亞泥,水泥工業,上市,5,2810,12222
29,3105,穩懋,半導體業,上櫃,3,3005,10584
30,3019,亞光,光電業,上市,4,949,10458
31,8261,富鼎,半導體業,上市,4,811,10263
32,3714,富采,光電業,上市,4,6886,10245
33,3374,精材,半導體業,上櫃,4,7408,9044
34,5425,台半,半導體業,上櫃,3,3007,8804
35,6962,ITH-KY,半導體業,上市,5,3341,8095
36,6919,康霈*,生技醫療業,上市,5,3627,8005
37,6202,盛群,半導體業,上市,3,4078,7982
38,2323,中環,光電業,上市,3,2044,7917
39,2329,華泰,半導體業,上市,3,3783,7841
40,2515,中工,建材營造業,上市,5,3503,7356
41,3048,益登,電子通路業,上市,4,88,7076
42,2441,超豐,半導體業,上市,3,7051,6471
43,6488,環球晶,半導體業,上櫃,5,444,5995
44,3033,威健,電子通路業,上市,4,4603,5734
45,1313,聯成,塑膠工業,上市,5,3686,5507
46,2436,偉詮電,半導體業,上市,4,3945,5476
47,3317,尼克森,半導體業,上櫃,4,778,5363
48,6168,宏齊,光電業,上市,3,7559,5257
49,2316,楠梓電,電子零組件業,上市,4,262,4858
50,2338,光罩,半導體業,上市,4,1202,4647
51,1304,台聚,塑膠工業,上市,5,993,4584
52,3006,晶豪科,半導體業,上市,3,1693,4403
53,5469,瀚宇博,電子零組件業,上市,5,1832,4026
54,4551,智伸科,汽車工業,上市,5,608,3908
55,1513,中興電,電機機械,上市,4,626,3878
56,1785,光洋科,其他電子業,上櫃,4,1179,3855
57,1310,台苯,塑膠工業,上市,3,4899,3670
58,6127,九豪,電子零組件業,上櫃,5,532,3610
59,3264,欣銓,半導體業,上櫃,3,1464,3408
60,4919,新唐,半導體業,上市,3,5875,3305
61,2379,瑞昱,半導體業,上市,4,125,3260
62,8054,安國,半導體業,上櫃,3,2584,2971
63,6120,達運,光電業,上市,4,216,2927
64,1434,福懋,紡織纖維,上市,5,248,2856
65,6719,力智,半導體業,上市,3,1726,2793
66,6179,亞通,其他業,上櫃,5,370,2775
67,4306,炎洲,塑膠工業,上市,5,969,2750
68,5452,佶優,其他電子業,上櫃,4,1569,2739
69,2347,聯強,電子通路業,上市,5,21,2708
70,6695,芯鼎,半導體業,上市,3,1864,2665
71,2393,億光,光電業,上市,4,458,2564
72,2030,彰源,鋼鐵工業,上市,4,2191,2552
73,2034,允強,鋼鐵工業,上市,5,185,2493
74,2352,佳世達,電腦及週邊設備業,上市,4,2066,2484
75,2349,錸德,光電業,上市,4,1072,2472
76,6505,台塑化,油電燃氣業,上市,4,19,2472
77,3615,安可,光電業,上櫃,4,1543,2457
78,2383,台光電,電子零組件業,上市,5,400,2344
79,2328,廣宇,電子零組件業,上市,4,739,2253
80,1904,正隆,造紙工業,上市,5,59,2176
81,3545,敦泰,半導體業,上市,4,1173,2157
82,4952,凌通,半導體業,上市,3,545,2129
83,2897,王道銀行,金融保險業,上市,4,575,2074
84,4716,大立,化學工業,上櫃,5,970,2053
85,6446,藥華藥,生技醫療業,上市,5,117,2046
86,1609,大亞,電器電纜,上市,4,1261,1931
87,6126,信音,電子零組件業,上櫃,4,192,1878
88,3360,尚立,電子通路業,上櫃,5,492,1810
89,8131,福懋科,半導體業,上市,3,263,1793
90,3356,奇偶,光電業,上市,4,216,1772
91,2103,台橡,橡膠工業,上市,4,158,1759
92,8476,台境*,綠能環保,上市,5,22,1752
93,6104,創惟,半導體業,上櫃,3,664,1721
94,8255,朋程,電機機械,上櫃,3,863,1587
95,4722,國精化,化學工業,上市,5,7,1540
96,4961,天鈺,半導體業,上市,4,450,1473
97,5289,宜鼎,電腦及週邊設備業,上櫃,4,395,1442
98,3504,揚明光,光電業,上市,4,4,1369
99,2392,正崴,電子零組件業,上市,4,319,1366
100,3008,大立光,光電業,上市,5,17,1335
101,5371,中光電,光電業,上櫃,4,520,1320
102,5340,建榮,電子零組件業,上櫃,4,1201,1298
103,1308,亞聚,塑膠工業,上市,5,152,1279
104,4967,十銓,半導體業,上市,4,259,1272
105,3051,力特,光電業,上市,4,325,1216
106,3211,順達,電腦及週邊設備業,上櫃,4,427,1193
107,3591,艾笛森,光電業,上市,3,1002,1186
108,1305,華夏,塑膠工業,上市,5,575,1145
109,5512,力麒,建材營造業,上櫃,5,334,1143
110,3023,信邦,電子零組件業,上市,4,277,1030
111,6472,保瑞,生技醫療業,上市,4,23,973
112,2014,中鴻,鋼鐵工業,上市,3,1725,943
113,7712,博盛半導體,半導體業,上櫃,5,204,931
114,6109,亞元,通信網路業,上櫃,4,843,898
115,2645,長榮航太,航運業,上市,4,250,887
116,1717,長興,化學工業,上市,3,1090,853
117,6761,穩得,電子零組件業,上櫃,3,895,825
118,3652,精聯,電腦及週邊設備業,上市,4,8,822
119,6197,佳必琪,電子零組件業,上市,4,136,820
120,3305,昇貿,其他電子業,上市,4,207,807
121,8081,致新,半導體業,上市,3,49,803
122,6243,迅杰,半導體業,上市,4,477,796
123,3675,德微,半導體業,上櫃,3,242,792
124,5011,久陽,鋼鐵工業,上櫃,4,166,773
125,1723,中碳,化學工業,上市,3,405,741
126,3141,晶宏,半導體業,上櫃,3,478,734
127,6684,安格,半導體業,上櫃,4,626,729
128,2395,研華,電腦及週邊設備業,上市,4,358,725
129,3093,港建*,其他電子業,上櫃,5,128,720
130,3227,原相,半導體業,上櫃,3,335,707
131,3588,通嘉,半導體業,上市,3,546,692
132,3630,新鉅科,光電業,上櫃,4,82,690
133,3530,晶相光,半導體業,上市,5,204,684
134,3321,同泰,電子零組件業,上市,4,88,678
135,1725,元禎,化學工業,上市,5,120,674
136,6270,倍微,電子通路業,上櫃,3,574,656
137,1460,宏遠,紡織纖維,上市,5,22,649
138,6226,光鼎,光電業,上市,3,425,609
139,2221,大甲,其他業,上櫃,4,439,594
140,6538,倉和,電子零組件業,上櫃,4,357,584
141,5299,杰力,半導體業,上櫃,3,275,565
142,2466,冠西電,光電業,上市,4,326,553
143,6642,富致,電子零組件業,上櫃,5,26,553
144,3390,旭軟,電子零組件業,上櫃,3,16,549
145,3257,虹冠電,半導體業,上市,4,75,547
146,4923,力士,半導體業,上櫃,3,311,544
147,1210,大成,食品工業,上市,3,29,530
148,4968,立積,半導體業,上市,3,196,523
149,3004,豐達科,鋼鐵工業,上市,4,79,514
150,6667,信紘科,其他電子業,上櫃,4,97,488
151,5536,聖暉*,其他電子業,上櫃,3,153,479
152,2006,東和鋼鐵,鋼鐵工業,上市,3,226,476
153,3438,類比科,半導體業,上櫃,3,351,470
154,1734,杏輝,生技醫療業,上市,4,256,469
155,3712,永崴投控,電腦及週邊設備業,上市,4,164,465
156,6691,洋基工程,其他電子業,上市,3,75,458
157,2462,良得電,電子零組件業,上市,5,61,446
158,5269,祥碩,半導體業,上市,4,83,438
159,5464,霖宏,電子零組件業,上櫃,4,142,431
160,8040,九暘,半導體業,上櫃,4,455,430
161,6187,萬潤,其他電子業,上櫃,4,225,430
162,6231,系微,資訊服務業,上櫃,3,436,407
163,2467,志聖,電子零組件業,上市,4,205,403
164,6526,達發,半導體業,上市,5,88,389
165,2107,厚生,橡膠工業,上市,5,250,370
166,3268,海德威,半導體業,上櫃,4,115,365
167,3372,典範,半導體業,上櫃,3,152,348
168,6756,威鋒電子,半導體業,上市,4,168,342
169,6234,高僑,光電業,上櫃,3,290,342
170,3625,西勝,電腦及週邊設備業,上櫃,5,102,328
171,6435,大中,半導體業,上櫃,3,47,320
172,3624,光頡,電子零組件業,上櫃,3,564,317
173,2070,精湛,電機機械,上櫃,4,98,316
174,1444,力麗,紡織纖維,上市,3,201,312
175,6101,寬魚國際,文化創意業,上櫃,5,100,295
176,5489,彩富,其他電子業,上櫃,4,56,295
177,5236,凌陽創新,半導體業,上櫃,3,209,290
178,4513,福裕,電機機械,上櫃,4,42,274
179,5498,凱崴,電子零組件業,上櫃,3,1002,272
180,5258,虹堡,電腦及週邊設備業,上市,4,172,268
181,6625,必應,其他業,上市,5,45,265
182,2705,六福,觀光餐旅,上市,5,19,252
183,3071,協禧,電腦及週邊設備業,上櫃,3,266,251
184,2476,鉅祥,電子零組件業,上市,3,679,236
185,8072,陞泰,電子通路業,上市,4,190,233
186,4746,台耀,生技醫療業,上市,4,24,227
187,8942,森鉅,其他業,上櫃,5,38,227
188,3066,李洲,光電業,上櫃,4,150,223
189,5210,寶碩,資訊服務業,上櫃,3,72,221
190,2365,昆盈,電腦及週邊設備業,上市,4,256,219
191,6570,維田,電腦及週邊設備業,上櫃,5,42,212
192,1590,亞德客-KY,電機機械,上市,4,89,208
193,7715,裕山,綠能環保,上櫃,3,74,208
194,1709,和益,化學工業,上市,4,59,205
195,8048,德勝,通信網路業,上櫃,4,134,204
196,6233,旺玖,半導體業,上櫃,3,158,197
197,6167,久正,光電業,上櫃,4,28,196
198,2228,劍麟,汽車工業,上市,5,20,193
199,2704,國賓,觀光餐旅,上市,5,20,179
200,2360,致茂,其他電子業,上市,3,19,178
201,3594,磐儀,電腦及週邊設備業,上櫃,5,24,166
202,1560,中砂,電機機械,上市,4,31,166
203,2059,川湖,電子零組件業,上市,3,194,164
204,3516,亞帝歐,光電業,上櫃,3,38,160
205,2745,五福,觀光餐旅,上櫃,4,59,159
206,8222,寶一,電機機械,上市,3,118,159
207,6592,和潤企業,其他業,上市,4,103,159
208,6136,富爾特,通信網路業,上市,5,94,156
209,6121,新普,電腦及週邊設備業,上櫃,3,86,152
210,4542,科嶠,電子零組件業,上櫃,4,23,151
211,3016,嘉晶,半導體業,上市,3,4452,146
212,3276,宇環,電子零組件業,上櫃,5,56,143
213,5283,禾聯碩,電器電纜,上市,3,64,143
214,3416,融程電,電腦及週邊設備業,上市,4,7,139
215,6111,大宇資,文化創意業,上櫃,3,40,138
216,2359,所羅門,其他電子業,上市,3,138,138
217,4155,訊映,生技醫療業,上市,4,13,137
218,5607,遠雄港,航運業,上市,4,26,124
219,1219,福壽,食品工業,上市,5,22,118
220,6712,長聖,生技醫療業,上櫃,5,30,112
221,4303,信立,塑膠工業,上櫃,5,42,111
222,6266,泰詠,電子零組件業,上櫃,4,33,111
223,6576,逸達,生技醫療業,上櫃,4,24,109
224,2516,新建,建材營造業,上市,5,57,107
225,4569,六方科-KY,汽車工業,上市,4,4,105
226,8084,巨虹,電子通路業,上櫃,3,92,104
227,8374,羅昇,電機機械,上市,4,55,102
228,1456,怡華,建材營造業,上市,5,24,100
229,2816,旺旺保,金融保險業,上市,4,52,98
230,1517,利奇,電機機械,上市,3,73,98
231,2032,新鋼,鋼鐵工業,上市,3,191,95
232,6741,91APP*-KY,數位雲端,上櫃,3,100,93
233,5274,信驊,半導體業,上櫃,4,21,91
234,2718,全心投控,建材營造業,上櫃,4,6,90
235,6531,愛普*,半導體業,上市,3,316,87
236,6894,衛司特,綠能環保,上櫃,3,46,87
237,6261,久元,半導體業,上櫃,3,51,86
238,2414,精技,電子通路業,上市,4,58,85
239,4552,力達-KY,電機機械,上市,4,17,80
240,2706,第一店,觀光餐旅,上市,5,14,79
241,5244,弘凱,光電業,上市,4,17,74
242,6558,興能高,其他電子業,上市,3,69,73
243,8908,欣雄,油電燃氣業,上櫃,5,13,73
244,6875,國邑*,生技醫療業,上櫃,4,26,72
245,3128,昇銳,光電業,上櫃,4,15,69
246,5285,界霖,半導體業,上市,4,14,69
247,6108,競國,電子零組件業,上市,4,44,66
248,6732,昇佳電子,半導體業,上櫃,4,7,66
249,6128,上福,電腦及週邊設備業,上市,3,1,62
250,8050,廣積,電腦及週邊設備業,上櫃,3,25,59
251,8499,鼎炫-KY,其他電子業,上市,3,63,59
252,5403,中菲,資訊服務業,上櫃,5,22,58
253,1713,國化,化學工業,上市,4,23,58
254,3206,志豐,電子零組件業,上櫃,3,50,55
255,8927,北基,油電燃氣業,上櫃,4,16,53
256,6790,永豐實,造紙工業,上市,3,1,52
257,2247,汎德永業,汽車工業,上市,4,11,52
258,6418,詠昇,電子零組件業,上櫃,3,17,51
259,4414,如興,紡織纖維,上市,4,23,50
260,6928,攸泰科技,電腦及週邊設備業,上市,4,59,47
261,2908,特力,貿易百貨業,上市,4,14,46
262,3322,建舜電,電子零組件業,上櫃,3,249,46
263,6657,華安,生技醫療業,上市,4,10,45
264,2488,漢平,其他電子業,上市,3,8,45
265,9951,皇田,電機機械,上櫃,5,7,43
266,1414,東和,紡織纖維,上市,5,11,40
267,1503,士電,電機機械,上市,3,31,40
268,4207,環泰,食品工業,上櫃,4,14,39
269,3483,力致,電腦及週邊設備業,上櫃,3,28,39
270,1423,利華,紡織纖維,上市,4,13,38
271,5353,台林,通信網路業,上櫃,4,1,38
272,3611,鼎翰,電腦及週邊設備業,上櫃,3,14,37
273,8284,三竹,資訊服務業,上櫃,3,16,34
274,6283,淳安,其他電子業,上市,4,44,33
275,8049,晶采,光電業,上櫃,3,10,33
276,6877,鏵友益,其他電子業,上櫃,5,6,33
277,4737,華廣,生技醫療業,上市,4,3,30
278,6874,倍力,資訊服務業,上櫃,4,14,30
279,3567,逸昌,半導體業,上櫃,3,27,29
280,6958,日盛台駿,其他業,上市,4,4,28
281,4580,捷流閥業,電機機械,上櫃,3,29,27
282,4588,玖鼎電力,其他電子業,上市,3,14,27
283,2423,固緯,其他電子業,上市,3,27,27
284,2729,瓦城,觀光餐旅,上櫃,3,12,26
285,3716,中化控股,生技醫療業,上市,3,32,25
286,6470,宇智,通信網路業,上櫃,5,9,23
287,5203,訊連,資訊服務業,上市,3,22,22
288,2236,百達-KY,汽車工業,上市,3,3,21
289,6617,共信-KY,生技醫療業,上櫃,4,2,21
290,1817,凱撒衛,玻璃陶瓷,上市,4,2,20
291,4111,濟生,生技醫療業,上櫃,3,3,19
292,1337,再生-KY,塑膠工業,上市,3,46,18
293,1805,寶徠,建材營造業,上市,4,19,10
294,4109,加捷生醫,生技醫療業,上櫃,3,7,10
295,1737,臺鹽,食品工業,上市,3,7,8
296,1776,展宇,化學工業,上市,3,54,8
297,4161,聿新科,生技醫療業,上櫃,4,1,7
298,8083,瑞穎,電機機械,上櫃,3,4,5
299,6782,視陽,生技醫療業,上市,3,72,0
300,5272,笙科,半導體業,上櫃,3,31,-2
301,6508,惠光,農業科技業,上櫃,3,5,-2
302,4121,優盛,生技醫療業,上櫃,3,2,-3
303,1586,和勤,電機機械,上櫃,3,15,-5
304,6409,旭隼,其他電子業,上市,3,57,-8
305,6425,易發,電機機械,上櫃,4,94,-11
306,6895,宏碩系統,半導體業,上櫃,3,2,-12
307,6237,驊訊,半導體業,上櫃,3,108,-12
308,2762,世界健身-KY,運動休閒,上市,3,3,-13
309,6916,華凌,光電業,上市,3,2,-19
310,6568,宏觀,半導體業,上櫃,3,16,-21
311,3543,州巧,光電業,上市,3,24,-24
312,6996,力領科技,半導體業,上櫃,3,13,-26
313,6739,竹陞科技,其他電子業,上櫃,3,11,-32
314,6533,晶心科,半導體業,上市,3,30,-33
315,6021,美好證,金融保險業,上櫃,3,6,-33
316,6517,保勝光學,光電業,上櫃,3,11,-35
317,8938,明安,運動休閒,上櫃,3,1,-35
318,4147,中裕,生技醫療業,上櫃,3,31,-36
319,3228,金麗科,半導體業,上櫃,3,67,-50
320,3687,歐買尬,數位雲端,上櫃,3,30,-54
321,4974,亞泰,電子零組件業,上櫃,3,1,-57
322,3025,星通,通信網路業,上市,3,103,-62
323,6206,飛捷,電腦及週邊設備業,上市,4,272,-65
324,2608,嘉里大榮,航運業,上市,3,9,-70
325,5706,鳳凰,觀光餐旅,上市,3,18,-88
326,8076,伍豐,電腦及週邊設備業,上櫃,4,93,-90
327,5511,德昌,建材營造業,上櫃,3,68,-104
328,6530,創威,通信網路業,上櫃,3,28,-111
329,6223,旺矽,半導體業,上櫃,3,1,-132
330,3527,聚積,半導體業,上櫃,3,53,-199
331,6134,萬旭,電子零組件業,上櫃,4,144,-245
332,4743,合一,生技醫療業,上櫃,3,245,-274
333,1342,八貫,其他業,上市,4,125,-277
334,8171,天宇,綠能環保,上櫃,3,30,-317
335,8383,千附,其他電子業,上櫃,3,94,-352
336,8112,至上,電子通路業,上市,3,9345,-390
337,4949,有成精密,光電業,上市,3,19,-421
338,4960,誠美材,光電業,上市,3,94,-536
339,2377,微星,電腦及週邊設備業,上市,4,376,-649
340,8021,尖點,其他電子業,上市,4,1355,-670
341,2850,新產,金融保險業,上市,3,17,-842
342,1312,國喬,塑膠工業,上市,3,821,-852
343,2312,金寶,其他電子業,上市,3,1707,-967
344,2104,國際中橡,橡膠工業,上市,3,268,-1015
345,2031,新光鋼,鋼鐵工業,上市,3,12,-1141
346,1582,信錦,電子零組件業,上市,3,164,-1237
347,8042,金山電,電子零組件業,上櫃,3,102,-1717
348,8105,凌巨,光電業,上市,3,5655,-1820
349,3026,禾伸堂,電子零組件業,上市,4,198,-1941
