排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,6770,力積電,半導體業,上市,73723,287092
2,2344,華邦電,半導體業,上市,38293,211442
3,2317,鴻海,其他電子業,上市,19684,111463
4,1303,南亞,塑膠工業,上市,44408,104847
5,2303,聯電,半導體業,上市,38653,102388
6,3231,緯創,電腦及週邊設備業,上市,2795,75962
7,1605,華新,電器電纜,上市,834,56255
8,2881,富邦金,金融保險業,上市,20174,53435
9,6182,合晶,半導體業,上櫃,5633,40112
10,2891,中信金,金融保險業,上市,13069,30199
11,2882,國泰金,金融保險業,上市,4090,28096
12,6548,長科*,半導體業,上櫃,3491,16931
13,2495,普安,電腦及週邊設備業,上市,6523,16708
14,3211,順達,電腦及週邊設備業,上櫃,69,16228
15,6005,群益證,金融保險業,上市,5105,16094
16,2606,裕民,航運業,上市,5191,13679
17,2338,光罩,半導體業,上市,847,12299
18,2308,台達電,電子零組件業,上市,3851,11011
19,2436,偉詮電,半導體業,上市,589,10416
20,2492,華新科,電子零組件業,上市,2521,9520
21,6284,佳邦,電子零組件業,上櫃,229,9289
22,2404,漢唐,其他電子業,上市,491,7811
23,2885,元大金,金融保險業,上市,4896,7125
24,5388,中磊,通信網路業,上市,673,6321
25,8070,長華*,電子通路業,上市,2509,6049
26,6015,宏遠證,金融保險業,上櫃,3692,5652
27,6125,廣運,光電業,上櫃,396,5635
28,2385,群光,電子零組件業,上市,2111,5327
29,8131,福懋科,半導體業,上市,3034,4779
30,8358,金居,電子零組件業,上櫃,829,4759
31,4739,康普,化學工業,上市,92,3661
32,8069,元太,光電業,上櫃,1443,3588
33,2351,順德,半導體業,上市,112,3328
34,3264,欣銓,半導體業,上櫃,325,3277
35,6509,聚和,化學工業,上櫃,200,3206
36,5469,瀚宇博,電子零組件業,上市,1128,3093
37,3591,艾笛森,光電業,上市,61,2908
38,3265,台星科,半導體業,上櫃,138,2883
39,1568,倉佑,汽車工業,上市,764,2542
40,3010,華立,電子通路業,上市,329,2494
41,8473,山林水,綠能環保,上市,513,2317
42,3034,聯詠,半導體業,上市,187,2228
43,2637,慧洋-KY,航運業,上市,1723,2137
44,1563,巧新,汽車工業,上市,786,2106
45,3372,典範,半導體業,上櫃,386,2032
46,6446,藥華藥,生技醫療業,上市,458,2012
47,3022,威強電,電腦及週邊設備業,上市,244,2001
48,8213,志超,電子零組件業,上市,1097,1893
49,2206,三陽工業,汽車工業,上市,344,1803
50,6488,環球晶,半導體業,上櫃,1556,1695
51,4755,三福化,化學工業,上市,873,1644
52,6196,帆宣,其他電子業,上市,6,1640
53,3483,力致,電腦及週邊設備業,上櫃,200,1623
54,2465,麗臺,電腦及週邊設備業,上市,227,1503
55,3026,禾伸堂,電子零組件業,上市,114,1384
56,6026,福邦證,金融保險業,上櫃,1896,1382
57,2601,益航,貿易百貨業,上市,209,1346
58,2390,云辰,其他電子業,上市,451,1341
59,2379,瑞昱,半導體業,上市,865,1340
60,6206,飛捷,電腦及週邊設備業,上市,345,1332
61,1709,和益,化學工業,上市,453,1273
62,3406,玉晶光,光電業,上市,162,1192
63,3528,安馳,電子通路業,上市,387,1136
64,6226,光鼎,光電業,上市,183,1109
65,2204,中華,汽車工業,上市,100,969
66,4933,友輝,光電業,上櫃,373,923
67,2360,致茂,其他電子業,上市,320,878
68,6435,大中,半導體業,上櫃,170,858
69,3071,協禧,電腦及週邊設備業,上櫃,16,839
70,6449,鈺邦,電子零組件業,上市,85,806
71,3491,昇達科,通信網路業,上櫃,60,789
72,3515,華擎,電腦及週邊設備業,上市,125,777
73,4721,美琪瑪,化學工業,上櫃,1,770
74,3594,磐儀,電腦及週邊設備業,上櫃,185,758
75,6121,新普,電腦及週邊設備業,上櫃,204,757
76,3444,利機,電子通路業,上櫃,147,756
77,6432,今展科,電子零組件業,上櫃,601,748
78,6552,易華電,半導體業,上市,191,658
79,2425,承啟,電腦及週邊設備業,上市,282,645
80,2345,智邦,通信網路業,上市,209,640
81,6143,振曜,通信網路業,上櫃,289,557
82,6862,三集瑞-KY,電子零組件業,上市,10,547
83,1455,集盛,紡織纖維,上市,289,532
84,5014,建錩,鋼鐵工業,上櫃,49,500
85,1460,宏遠,紡織纖維,上市,67,465
86,6873,泓德能源,綠能環保,上市,152,461
87,5607,遠雄港,航運業,上市,84,455
88,6270,倍微,電子通路業,上櫃,62,392
89,3607,谷崧,電子零組件業,上市,24,367
90,4155,訊映,生技醫療業,上市,26,335
91,6613,朋億*,其他電子業,上櫃,57,327
92,6136,富爾特,通信網路業,上市,70,324
93,8933,愛地雅,運動休閒,上櫃,65,322
94,3287,廣寰科,電腦及週邊設備業,上櫃,246,320
95,2527,宏璟,建材營造業,上市,145,287
96,8499,鼎炫-KY,其他電子業,上市,10,284
97,6416,瑞祺電通,通信網路業,上市,89,284
98,4207,環泰,食品工業,上櫃,38,277
99,5324,士開,建材營造業,上櫃,88,274
100,6617,共信-KY,生技醫療業,上櫃,167,271
101,6890,來億-KY,運動休閒,上市,74,270
102,2243,宏旭-KY,汽車工業,上市,44,261
103,5464,霖宏,電子零組件業,上櫃,64,251
104,3057,喬鼎,電腦及週邊設備業,上市,53,244
105,1525,江申,汽車工業,上市,2,240
106,2908,特力,貿易百貨業,上市,53,232
107,6742,澤米,光電業,上市,109,232
108,8277,商丞,半導體業,上櫃,110,229
109,5236,凌陽創新,半導體業,上櫃,16,221
110,2065,世豐,鋼鐵工業,上櫃,42,220
111,8032,光菱,電子通路業,上櫃,38,215
112,8908,欣雄,油電燃氣業,上櫃,70,200
113,6220,岳豐,電子零組件業,上櫃,351,191
114,1103,嘉泥,水泥工業,上市,46,188
115,5228,鈺鎧,電子零組件業,上櫃,36,174
116,6223,旺矽,半導體業,上櫃,47,155
117,6417,韋僑,通信網路業,上櫃,24,153
118,8476,台境*,綠能環保,上市,133,148
119,6592,和潤企業,其他業,上市,22,137
120,6870,騰雲,數位雲端,上櫃,32,136
121,1762,中化生,生技醫療業,上市,39,134
122,6598,ABC-KY,生技醫療業,上市,67,129
123,3546,宇峻,文化創意業,上櫃,128,129
124,1604,聲寶,電器電纜,上市,101,122
125,3716,中化控股,生技醫療業,上市,4,122
126,4971,IET-KY,半導體業,上櫃,21,121
127,3090,日電貿,電子零組件業,上市,766,118
128,8016,矽創,半導體業,上市,34,112
129,8477,創業家,數位雲端,上櫃,58,110
130,2850,新產,金融保險業,上市,194,108
131,3652,精聯,電腦及週邊設備業,上市,19,107
132,4108,懷特,生技醫療業,上市,42,97
133,5283,禾聯碩,電器電纜,上市,9,94
134,1464,得力,紡織纖維,上市,33,94
135,6923,中台,綠能環保,上市,27,93
136,6654,天正國際,其他電子業,上櫃,17,89
137,1532,勤美,電機機械,上市,137,84
138,4106,雃博,生技醫療業,上市,1,78
139,9918,欣天然,油電燃氣業,上市,24,75
140,8927,北基,油電燃氣業,上櫃,43,73
141,6418,詠昇,電子零組件業,上櫃,8,72
142,5353,台林,通信網路業,上櫃,20,63
