股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
5340,建榮,92.6,9.97,1279.0,4529.3,0.0,0.0
2495,普安,33.75,9.93,-321.81,493.44,0.0,-3.0
6706,惠特,133.0,9.91,-1164.95,-2098.78,0.0,0.0
6217,中探針,58.0,9.84,1135.37,1132.37,0.0,0.0
2489,瑞軒,18.0,9.75,889.0,2763.0,0.0,0.0
3372,典範,24.75,9.75,-693.0,201.0,0.0,0.0
2887,台新金,22.85,4.57,34153.08,119946.2,-3441.8,-11102.7
2883,凱基金,18.1,1.97,15116.64,42807.89,-574.48,-3860.48
