股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
9934,成霖,2026-01-19,10.2,10.8,5.88%,5507,709,7.76
2457,飛宏,2026-01-19,34.1,30.6,-10.26%,52736,7597,6.94
1514,亞力,2026-01-19,114.5,120.0,4.8%,37324,6315,5.91
6869,雲豹能源,2026-01-19,112.5,109.0,-3.11%,7496,1281,5.85
1524,耿鼎,2026-01-19,33.35,35.15,5.4%,17350,2911,5.96
6438,迅得,2026-01-19,160.0,163.0,1.88%,6733,1341,5.02
4533,協易機,2026-01-19,31.1,30.0,-3.54%,28410,3859,7.36
3027,盛達,2026-01-19,27.8,28.15,1.26%,8348,1649,5.06
8473,山林水,2026-01-16,42.55,41.65,-2.12%,12482,1466,8.51
8104,錸寶,2026-01-16,36.45,38.45,5.49%,13711,2198,6.24
6438,迅得,2026-01-16,150.5,163.0,8.31%,7780,1018,7.64
4576,大銀微系統,2026-01-16,126.5,124.5,-1.58%,5783,937,6.17
4533,協易機,2026-01-16,27.8,30.0,7.91%,15624,2474,6.31
4510,高鋒,2026-01-16,46.1,50.4,9.33%,19463,2750,7.08
3501,維熹,2026-01-16,59.0,57.5,-2.54%,6407,728,8.79
1503,士電,2026-01-16,200.0,207.0,3.5%,16524,3303,5.0
3591,艾笛森,2026-01-16,21.8,21.35,-2.06%,6695,638,10.48
1514,亞力,2026-01-16,107.5,120.0,11.63%,28287,4531,6.24
1522,堤維西,2026-01-16,49.3,52.0,5.48%,8877,1504,5.9
2312,金寶,2026-01-16,34.6,35.4,2.31%,406559,73871,5.5
1524,耿鼎,2026-01-16,31.45,35.15,11.76%,12924,2170,5.95
1536,和大,2026-01-16,60.1,63.7,5.99%,14911,2620,5.69
1540,喬福,2026-01-16,27.1,27.3,0.74%,7458,936,7.96
6173,信昌電,2026-01-15,77.1,78.1,1.3%,59529,11603,5.13
8476,台境*,2026-01-15,24.95,24.3,-2.61%,38028,2650,14.35
8104,錸寶,2026-01-15,33.95,38.45,13.25%,11701,1669,7.01
1514,亞力,2026-01-15,110.5,120.0,8.6%,21596,3221,6.7
6834,天二科技,2026-01-15,35.5,35.25,-0.7%,5792,1004,5.77
6449,鈺邦,2026-01-15,191.0,193.0,1.05%,5589,1060,5.27
6284,佳邦,2026-01-15,97.4,92.8,-4.72%,22800,3276,6.96
2484,希華,2026-01-15,27.8,29.05,4.5%,17343,1419,12.21
2331,精英,2026-01-15,29.8,29.95,0.5%,56146,9774,5.74
4533,協易機,2026-01-15,26.75,30.0,12.15%,14844,1717,8.64
2030,彰源,2026-01-15,16.8,16.4,-2.38%,6373,1268,5.02
2032,新鋼,2026-01-15,17.0,16.7,-1.76%,5636,990,5.69
4510,高鋒,2026-01-15,45.0,50.4,12.0%,14198,1798,7.89
3645,達邁,2026-01-15,55.3,63.7,15.19%,9412,1609,5.85
1503,士電,2026-01-15,205.5,207.0,0.73%,18639,2513,7.42
3501,維熹,2026-01-15,55.0,57.5,4.55%,5187,418,12.39
2312,金寶,2026-01-15,31.95,35.4,10.8%,386143,56501,6.83
3221,台嘉碩,2026-01-15,28.2,27.55,-2.3%,12245,1420,8.62
5381,合正,2026-01-15,27.5,30.45,10.73%,19976,3009,6.64
