排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
131,1558,伸興,電機機械,上市,5,2,66
132,1339,昭輝,汽車工業,上市,5,5,62
133,3716,中化控股,生技醫療業,上市,4,33,57
134,6790,永豐實,造紙工業,上市,4,3,56
135,4556,旭然,其他業,上櫃,3,108,53
136,5306,桂盟,運動休閒,上市,4,24,43
137,6877,鏵友益,其他電子業,上櫃,5,19,43
138,3508,位速,其他電子業,上櫃,3,27,41
139,6136,富爾特,通信網路業,上市,4,24,39
140,8931,大汽電,油電燃氣業,上櫃,4,16,33
141,2949,欣新網,數位雲端,上櫃,4,24,33
142,9962,有益,鋼鐵工業,上櫃,4,15,29
143,4583,台灣精銳,電機機械,上市,5,9,27
144,3666,光耀,光電業,上櫃,4,8,26
145,3114,好德,電子零組件業,上櫃,3,54,25
146,1777,生泰,生技醫療業,上櫃,5,8,24
147,1512,瑞利,汽車工業,上市,4,11,22
148,2734,易飛網,觀光餐旅,上櫃,3,16,21
149,4543,萬在,電機機械,上櫃,4,12,20
150,3516,亞帝歐,光電業,上櫃,4,4,20
151,4971,IET-KY,半導體業,上櫃,4,76,19
152,4737,華廣,生技醫療業,上市,3,16,17
153,1463,強盛新,紡織纖維,上市,4,5,17
154,3002,歐格,電腦及週邊設備業,上市,3,12,16
155,1410,南染,紡織纖維,上市,5,1,16
156,2704,國賓,觀光餐旅,上市,3,5,16
157,8183,精星,其他電子業,上櫃,4,4,16
158,2642,宅配通,航運業,上市,3,20,16
159,3430,奇鈦科,化學工業,上櫃,4,10,14
160,6158,禾昌,電子零組件業,上櫃,3,5,13
161,3178,公準,半導體業,上櫃,3,24,12
162,6666,羅麗芬-KY,生技醫療業,上市,3,8,12
163,1435,中福,其他業,上市,3,6,7
164,6690,安碁資訊,數位雲端,上櫃,4,3,5
165,5324,士開,建材營造業,上櫃,3,10,4
166,5201,凱衛,資訊服務業,上櫃,3,9,-1
167,6243,迅杰,半導體業,上市,4,5,-3
168,3388,崇越電,電子零組件業,上櫃,3,118,-5
169,4119,旭富,生技醫療業,上市,4,13,-10
170,6125,廣運,光電業,上櫃,3,79,-53
171,2607,榮運,航運業,上市,4,3,-60
172,3591,艾笛森,光電業,上市,4,35,-75
173,5291,邑昇,電子零組件業,上櫃,3,3,-79
174,4973,廣穎,半導體業,上櫃,3,165,-85
175,3528,安馳,電子通路業,上市,3,30,-90
176,6152,百一,通信網路業,上市,3,51,-93
177,3592,瑞鼎,半導體業,上市,3,166,-109
178,3630,新鉅科,光電業,上櫃,3,68,-125
179,8476,台境*,綠能環保,上市,3,303,-162
180,4958,臻鼎-KY,電子零組件業,上市,3,2192,-166
181,4977,眾達-KY,通信網路業,上市,3,3,-245
182,2425,承啟,電腦及週邊設備業,上市,3,17,-251
183,4551,智伸科,汽車工業,上市,3,26,-320
184,4157,太景*-KY,生技醫療業,上櫃,3,91,-321
185,6215,和椿,其他電子業,上市,3,6,-432
186,8289,泰藝,電子零組件業,上櫃,3,10,-545
187,4952,凌通,半導體業,上市,4,370,-641
188,1718,中纖,化學工業,上市,4,4201,-938
189,2417,圓剛,電腦及週邊設備業,上市,3,52,-1098
190,6182,合晶,半導體業,上櫃,3,6348,-5297
191,3481,群創,光電業,上市,3,296,-45889
