股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3211,順達,BBU_電池模組,6.2,7.46,28337
6558,興能高,BBU_電池模組,0.0,-6.29,217
3323,加百裕,BBU_電池模組,-1.41,-7.18,1110
6781,AES-KY,BBU_電池模組,-3.0,-9.6,735
3625,西勝,BBU_電池模組,-3.65,-6.79,686
6121,新普,BBU_電池模組,-5.4,-10.05,1328
4931,新盛力,BBU_電池模組,-6.25,-2.3,19592
2301,光寶科,BBU_電源供應器與整合,-0.23,-4.69,10363
2308,台達電,BBU_電源供應器與整合,-0.27,-5.76,8337
5309,系統電,BBU_電源供應器與整合,-1.41,-8.42,3265
3305,昇貿,BBU_電源供應器與整合,-2.67,-6.59,2480
3625,西勝,BBU_電源供應器與整合,-3.65,-6.79,686
3265,台星科,CPO_先進封裝測試,2.97,-9.87,1186
6515,穎崴,CPO_先進封裝測試,0.78,-12.9,316
6257,矽格,CPO_先進封裝測試,0.0,-10.44,6047
6451,訊芯-KY,CPO_先進封裝測試,-1.33,-0.58,3553
3363,上詮,CPO_先進封裝測試,-5.0,5.92,4307
6442,光聖,CPO_光通訊,-0.34,-7.21,1368
4979,華星光,CPO_光通訊,-0.46,-5.36,2978
4977,眾達-KY,CPO_光通訊,-0.65,-4.09,1059
2455,全新,CPO_光通訊,-1.34,-2.22,5766
3163,波若威,CPO_光通訊,-3.99,-6.63,2774
3081,聯亞,CPO_光通訊,-4.3,0.25,2134
3661,世芯-KY,IC設計,3.57,-0.12,1517
3661,世芯-KY,IC設計,3.57,-0.12,1517
3035,智原,IC設計,0.0,2.37,7366
3035,智原,IC設計,0.0,2.37,7366
6531,愛普*,IC設計,-0.43,-3.35,3006
6533,晶心科,IC設計,-0.52,-4.25,151
3443,創意,IC設計,-1.36,-5.75,1850
3443,創意,IC設計,-1.36,-5.75,1850
8054,安國,IC設計,-1.49,-9.59,2025
2388,威盛,IC設計,-1.62,2.67,10470
2454,聯發科,IC設計,-1.75,-4.85,7370
3529,力旺,IC設計,-2.8,-7.13,1016
6643,M31,IC設計,-4.12,-10.98,537
8046,南電,PCB,9.95,13.02,24652
3189,景碩,PCB,5.3,4.19,2569
4958,臻鼎-KY,PCB,4.07,1.55,33492
8358,金居,PCB,1.91,-5.33,9186
3037,欣興,PCB,1.39,-4.58,33401
3715,定穎投控,PCB,-0.33,-8.48,7496
2383,台光電,PCB,-0.38,-3.29,1991
2313,華通,PCB,-0.45,-5.11,33952
1815,富喬,PCB,-1.66,-4.52,9938
2367,燿華,PCB,-1.72,-4.28,10521
6213,聯茂,PCB,-2.16,-2.78,29762
5469,瀚宇博,PCB,-3.47,-8.41,2090
6274,台燿,PCB,-4.56,-3.68,5050
2316,楠梓電,PCB,-4.59,-3.7,3297
2368,金像電,PCB,-6.52,-12.24,8061
3037,欣興,TPU_伺服器主板與印刷電路板,1.39,-4.58,33401
3715,定穎投控,TPU_伺服器主板與印刷電路板,-0.33,-8.48,7496
2383,台光電,TPU_伺服器主板與印刷電路板,-0.38,-3.29,1991
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-3.47,-8.41,2090
2368,金像電,TPU_伺服器主板與印刷電路板,-6.52,-12.24,8061
6805,富世達,TPU_光通訊與連接器,4.66,-7.01,1916
2345,智邦,TPU_光通訊與連接器,2.28,-6.62,2856
6442,光聖,TPU_光通訊與連接器,-0.34,-7.21,1368
3081,聯亞,TPU_光通訊與連接器,-4.3,0.25,2134
6805,富世達,TPU_散熱,4.66,-7.01,1916
3017,奇鋐,TPU_散熱,1.08,-11.99,2889
3324,雙鴻,TPU_散熱,-0.54,-8.91,1498
6831,未知,TPU_散熱,-4.52,-8.96,891
2345,智邦,低軌衛星,2.28,-6.62,2856
3491,昇達科,低軌衛星,0.0,-2.31,1317
2313,華通,低軌衛星,-0.45,-5.11,33952
2485,兆赫,低軌衛星,-0.6,-6.03,4950
6443,元晶,低軌衛星,-0.79,-9.68,5526
6190,萬泰科,低軌衛星,-1.2,-5.74,2035
2367,燿華,低軌衛星,-1.72,-4.28,10521
3504,揚明光,光學元件或組裝,9.95,4.6,1878
3362,先進光,光學元件或組裝,7.14,6.19,6648
4976,佳凌,光學元件或組裝,4.22,-2.79,2527
6209,今國光,光學元件或組裝,3.32,-0.37,8056
6668,中揚光,光學元件或組裝,1.61,-2.94,467
3406,玉晶光,光學元件或組裝,0.65,-5.67,1706
3008,大立光,光學元件或組裝,0.0,-4.47,1659
2374,佳能,光學元件或組裝,0.0,-3.1,2515
6442,光聖,光學元件或組裝,-0.34,-7.21,1368
4979,華星光,光學元件或組裝,-0.46,-5.36,2978
4977,眾達-KY,光學元件或組裝,-0.65,-4.09,1059
3019,亞光,光學元件或組裝,-1.03,-5.28,2088
6451,訊芯-KY,光學元件或組裝,-1.33,-0.58,3553
3450,聯鈞,光學元件或組裝,-1.57,-3.46,1160
3081,聯亞,光學元件或組裝,-4.3,0.25,2134
1723,中碳,化學,2.18,-0.82,851
4770,上品,化學,1.4,-1.14,155
1303,南亞,化學,-0.27,-1.89,122470
1773,勝一,化學,-0.29,-5.68,473
1727,中華化,化學,-0.87,-10.44,2424
6505,台塑化,化學,-1.01,-1.18,9849
1722,台肥,化學,-1.04,-2.86,1567
4749,新應材,化學,-1.25,-5.66,564
4720,德淵,化學,-1.26,-8.01,788
1402,遠東新,化學,-1.44,-5.67,27617
4755,三福化,化學,-1.87,-8.68,214
4763,材料-KY,化學,-2.66,-4.8,8290
1304,台聚,化學,-2.9,-8.84,5506
1725,元禎,化學,-2.92,-12.22,217
1717,長興,化學,-3.78,-13.58,16515
1440,南紡,化學,-3.96,-8.56,3627
1710,東聯,化學,-5.2,-12.06,10534
1301,台塑,化學,-5.52,-9.27,56581
1326,台化,化學,-7.26,-11.24,59118
1409,新纖,化學,-9.23,-12.23,77595
6187,萬潤,半導體設備,9.95,1.45,2828
3583,辛耘,半導體設備,4.08,-5.0,1422
6640,均華,半導體設備,1.32,-11.16,180
6196,帆宣,半導體設備,0.55,-3.68,1923
3138,耀登,半導體設備,-0.86,-2.95,337
3680,家登,半導體設備,-1.2,-7.29,906
2460,建通,半導體設備,-7.05,-13.16,2385
1307,三芳,塑膠,0.47,-3.02,941
1323,永裕,塑膠,0.0,-0.49,49
1325,恆大,塑膠,-0.2,-3.55,99
1303,南亞,塑膠,-0.27,-1.89,122470
1315,達新,塑膠,-0.31,-1.09,27
1321,大洋,塑膠,-0.32,-2.02,124
6505,台塑化,塑膠,-1.01,-1.18,9849
1312,國喬,塑膠,-1.1,-4.59,11993
1309,台達化,塑膠,-2.02,-6.73,3596
1337,再生-KY,塑膠,-2.29,-7.57,453
1308,亞聚,塑膠,-2.33,-5.48,3203
4306,炎洲,塑膠,-2.82,-5.78,2780
1304,台聚,塑膠,-2.9,-8.84,5506
1305,華夏,塑膠,-3.03,-9.22,3719
1313,聯成,塑膠,-5.3,-7.75,10709
1301,台塑,塑膠,-5.52,-9.27,56581
1326,台化,塑膠,-7.26,-11.24,59118
1314,中石化,塑膠,-8.25,-14.42,155533
1583,程泰,工業自動化與機器人,0.52,-3.29,21
5443,均豪,工業自動化與機器人,0.47,-9.7,1498
4576,大銀微系統,工業自動化與機器人,-1.13,-8.6,1240
1597,直得,工業自動化與機器人,-1.42,-8.58,618
6215,和椿,工業自動化與機器人,-2.16,-1.73,1673
2049,上銀,工業自動化與機器人,-2.5,-8.93,1971
1590,亞德客-KY,工業自動化與機器人,-4.83,-7.58,542
6944,未知,廠務系統與水處理,6.06,1.73,670
6894,衛司特,廠務系統與水處理,1.28,-2.59,46
8473,山林水,廠務系統與水處理,0.44,-6.17,449
1535,中宇,廠務系統與水處理,0.3,-0.8,56
6803,崑鼎,廠務系統與水處理,0.18,-1.97,30
8936,國統,廠務系統與水處理,-0.89,-2.63,1227
6624,萬年清,廠務系統與水處理,-2.17,-11.83,2
2359,所羅門,機器人,2.58,-2.46,2757
2464,盟立,機器人,1.25,-4.44,7582
6125,廣運,機器人,0.69,-3.33,771
5443,均豪,機器人,0.47,-9.7,1498
4540,全球傳動,機器人,0.34,-7.05,1552
2308,台達電,機器人,-0.27,-5.76,8337
4583,台灣精銳,機器人,-0.66,-2.57,61
6188,廣明,機器人,-0.88,-1.88,526
4576,大銀微系統,機器人,-1.13,-8.6,1240
1597,直得,機器人,-1.42,-8.58,618
1504,東元,機器人,-1.6,-7.66,12000
6215,和椿,機器人,-2.16,-1.73,1673
2049,上銀,機器人,-2.5,-8.93,1971
1590,亞德客-KY,機器人,-4.83,-7.58,542
2404,漢唐,無塵室與機電工程,1.25,-7.95,2001
6139,亞翔,無塵室與機電工程,1.04,-6.12,3321
8222,寶一,無塵室與機電工程,-1.84,-8.68,2905
2426,鼎元,無塵室與機電工程,-2.04,-9.09,11174
5536,聖暉*,無塵室與機電工程,-3.57,-15.33,871
3149,正達,玻璃,4.68,1.82,14243
6405,悅城,玻璃,3.15,-9.28,1952
3037,欣興,玻璃,1.39,-4.58,33401
2464,盟立,玻璃,1.25,-4.44,7582
8240,華宏,玻璃,0.21,-7.4,307
1817,凱撒衛,玻璃,0.13,-0.13,19
5340,建榮,玻璃,0.0,-6.76,726
1806,冠軍,玻璃,-0.47,-1.29,226
1802,台玻,玻璃,-1.52,-4.27,27762
1815,富喬,玻璃,-1.66,-4.52,9938
1809,中釉,玻璃,-1.92,-6.54,2062
1810,和成,玻璃,-2.45,0.63,12930
6274,台燿,玻璃,-4.56,-3.68,5050
3044,健鼎,玻璃,-4.98,-11.36,4822
5475,德宏,玻璃,-9.84,-15.01,3924
4439,冠星-KY,紡織,6.32,10.87,227
4420,光明,紡織,0.96,-0.14,12
1451,年興,紡織,0.87,-0.86,109
4438,廣越,紡織,0.49,-1.76,48
1474,弘裕,紡織,0.48,-2.78,75
1419,新紡,紡織,0.3,-2.34,108
1417,嘉裕,紡織,0.0,-2.86,249
1467,南緯,紡織,0.0,-9.67,633
1476,儒鴻,紡織,-0.3,3.72,1453
1477,聚陽,紡織,-0.67,-3.26,1956
1464,得力,紡織,-0.94,-4.95,358
4426,利勤,紡織,-0.96,-3.05,152
1402,遠東新,紡織,-1.44,-5.67,27617
1410,南染,紡織,-1.5,0.19,280
1460,宏遠,紡織,-1.92,-11.26,1304
1447,力鵬,紡織,-3.12,-11.88,2675
1440,南紡,紡織,-3.96,-8.56,3627
1455,集盛,紡織,-7.46,-14.68,3742
1409,新纖,紡織,-9.23,-12.23,77595
1446,宏和,紡織,-12.79,-13.79,1067
3006,晶豪科,網通設備組件,9.98,8.22,21296
2332,友訊,網通設備組件,9.82,23.33,10403
3558,神準,網通設備組件,5.84,8.21,1668
6285,啟碁,網通設備組件,3.58,0.77,26813
2379,瑞昱,網通設備組件,2.82,9.23,7141
2345,智邦,網通設備組件,2.28,-6.62,2856
