股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1101,台泥,2026-08-31,24.3,24.4,0.41%,557094,52576,10.6
3645,達邁,2026-08-31,75.4,74.5,-1.19%,10020,2008,4.99
2887,台新金,2026-08-31,37.5,38.55,2.8%,185653,56417,3.29
3293,鈊象,2026-08-31,703.0,730.0,3.84%,25878,3586,7.21
3339,泰谷,2026-08-31,43.0,46.75,8.72%,9229,2569,3.59
3380,明泰,2026-08-31,28.15,28.5,1.24%,6684,1515,4.41
1104,環泥,2026-08-31,26.45,26.65,0.76%,8828,1124,7.85
3576,聯合再生,2026-08-31,17.35,18.2,4.9%,37850,12043,3.14
3703,欣陸,2026-08-31,19.4,19.55,0.77%,10020,2327,4.3
2530,華建,2026-08-31,19.2,18.8,-2.08%,8735,1006,8.68
4716,大立,2026-08-31,19.05,19.3,1.31%,8320,1745,4.77
6179,亞通,2026-08-31,30.4,30.5,0.33%,11108,2774,4.0
6226,光鼎,2026-08-31,35.25,31.6,-10.35%,64819,21587,3.0
6269,台郡,2026-08-31,73.3,74.9,2.18%,40184,8421,4.77
6919,康霈*,2026-08-31,99.9,94.8,-5.11%,84080,9516,8.84
8299,群聯,2026-08-31,2130.0,2165.0,1.64%,20146,6108,3.3
2834,臺企銀,2026-08-31,16.5,16.95,2.73%,750619,67850,11.06
3529,力旺,2026-08-31,2500.0,2400.0,-4.0%,7847,1373,5.71
9925,新保,2026-08-31,39.85,39.3,-1.38%,10669,1174,9.09
2106,建大,2026-08-31,16.9,17.1,1.18%,15574,2290,6.8
1312,國喬,2026-08-31,14.2,15.55,9.51%,108410,20192,5.37
2421,建準,2026-08-31,163.5,179.5,9.79%,21013,4503,4.67
2402,毅嘉,2026-08-31,56.6,59.7,5.48%,7201,1646,4.37
1712,興農,2026-08-31,39.8,39.95,0.38%,9180,1301,7.06
1717,長興,2026-08-31,77.6,82.5,6.31%,53441,17021,3.14
4716,大立,2026-08-28,17.9,19.3,7.82%,5146,1345,3.83
4927,泰鼎-KY,2026-08-28,40.4,40.35,-0.12%,11801,3777,3.12
4939,亞電,2026-08-28,91.8,89.2,-2.83%,82048,19658,4.17
5291,邑昇,2026-08-28,67.0,69.5,3.73%,5725,1067,5.36
5314,世紀,2026-08-28,41.8,36.0,-13.88%,22431,4195,5.35
6179,亞通,2026-08-28,27.9,30.5,9.32%,11108,2252,4.93
6108,競國,2026-08-28,24.3,23.85,-1.85%,11060,3672,3.01
4303,信立,2026-08-28,43.95,38.15,-13.2%,6519,1439,4.53
6217,中探針,2026-08-28,178.0,172.5,-3.09%,9752,2249,4.33
1514,亞力,2026-08-28,111.0,102.0,-8.11%,6054,1469,4.12
6269,台郡,2026-08-28,77.1,74.9,-2.85%,21744,6554,3.32
6668,中揚光,2026-08-28,43.6,44.0,0.92%,10978,1255,8.74
1312,國喬,2026-08-28,15.7,15.55,-0.96%,212554,14973,14.19
8033,雷虎,2026-08-28,202.0,187.0,-7.43%,25691,8341,3.08
1597,直得,2026-08-28,151.0,138.5,-8.28%,6997,2112,3.31
4908,前鼎,2026-08-28,195.0,209.0,7.18%,11244,3230,3.48
3504,揚明光,2026-08-28,92.5,90.3,-2.38%,12150,3822,3.18
3645,達邁,2026-08-28,69.7,74.5,6.89%,8568,1581,5.42
3094,聯傑,2026-08-28,38.05,40.5,6.44%,11056,2175,5.08
3376,新日興,2026-08-28,210.0,214.0,1.9%,18184,3896,4.67
3049,精金,2026-08-28,13.25,13.55,2.26%,54731,9579,5.71
2375,凱美,2026-08-28,136.0,127.0,-6.62%,19479,5932,3.28
3406,玉晶光,2026-08-28,840.0,1005.0,19.64%,14487,4495,3.22
7402,邑錡,2026-08-27,111.0,109.5,-1.35%,5659,968,5.84
6547,高端疫苗,2026-08-27,61.9,63.9,3.23%,22760,5109,4.45
2889,國票金,2026-08-27,15.8,15.95,0.95%,36308,8680,4.18
4714,永捷,2026-08-27,11.05,11.15,0.9%,6643,1470,4.52
2371,大同,2026-08-27,27.95,28.05,0.36%,36297,9623,3.77
8033,雷虎,2026-08-27,193.0,187.0,-3.11%,28081,7108,3.95
8103,瀚荃,2026-08-27,115.0,119.0,3.48%,10582,3254,3.25
2491,吉祥全,2026-08-27,45.75,50.8,11.04%,5064,1332,3.8
8937,合騏,2026-08-27,29.8,29.95,0.5%,5489,381,14.39
1316,上曜,2026-08-27,11.75,10.95,-6.81%,15123,3804,3.97
6209,今國光,2026-08-27,75.5,79.5,5.3%,25952,6151,4.22
2351,順德,2026-08-27,214.5,232.5,8.39%,19231,4647,4.14
1711,永光,2026-08-27,44.4,43.35,-2.36%,21854,5672,3.85
1519,華城,2026-08-27,727.0,729.0,0.28%,6179,1652,3.74
6168,宏齊,2026-08-27,28.7,28.45,-0.87%,10372,3319,3.12
3376,新日興,2026-08-27,196.5,214.0,8.91%,18387,3129,5.88
6015,宏遠證,2026-08-27,16.1,16.2,0.62%,15414,2215,6.96
3504,揚明光,2026-08-27,89.0,90.3,1.46%,10734,3322,3.23
4927,泰鼎-KY,2026-08-27,38.25,40.35,5.49%,11969,3352,3.57
2017,官田鋼,2026-08-27,9.92,9.13,-7.96%,7055,789,8.94
4908,前鼎,2026-08-27,184.5,209.0,13.28%,11394,2689,4.24
2426,鼎元,2026-08-27,101.5,97.8,-3.65%,96713,29370,3.29
2421,建準,2026-08-27,153.0,179.5,17.32%,13351,3259,4.1
