排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2303,聯電,半導體業,上市,148088,95921
2,1815,富喬,電子零組件業,上櫃,24228,47607
3,1301,台塑,塑膠工業,上市,9456,42042
4,2883,凱基金,金融保險業,上市,8276,36458
5,6116,彩晶,光電業,上市,-9153,22251
6,2610,華航,航運業,上市,-8805,21939
7,1802,台玻,玻璃陶瓷,上市,11346,21080
8,1605,華新,電器電纜,上市,1870,20614
9,2881,富邦金,金融保險業,上市,3044,20242
10,2481,強茂,半導體業,上市,10083,19235
11,2449,京元電子,半導體業,上市,15983,18951
12,1303,南亞,塑膠工業,上市,-10517,18517
13,3105,穩懋,半導體業,上櫃,-3227,16684
14,2882,國泰金,金融保險業,上市,5630,15858
15,2313,華通,電子零組件業,上市,-7315,15429
16,1717,長興,化學工業,上市,4217,15320
17,1312,國喬,塑膠工業,上市,6167,15078
18,2337,旺宏,半導體業,上市,-281,14701
19,2409,友達,光電業,上市,17173,14220
20,6226,光鼎,光電業,上市,2919,14121
21,3374,精材,半導體業,上櫃,8530,14010
22,2301,光寶科,電腦及週邊設備業,上市,4232,13677
23,2408,南亞科,半導體業,上市,-1288,13609
24,2492,華新科,電子零組件業,上市,12266,13302
25,2886,兆豐金,金融保險業,上市,22339,12289
26,1326,台化,塑膠工業,上市,1919,11594
27,3481,群創,光電業,上市,35042,11486
28,2618,長榮航,航運業,上市,-4155,11224
29,6770,力積電,半導體業,上市,1432,10582
30,8358,金居,電子零組件業,上櫃,5034,9893
31,4939,亞電,電子零組件業,上櫃,4283,9668
32,2880,華南金,金融保險業,上市,8023,9631
33,5880,合庫金,金融保險業,上市,3331,9626
34,2606,裕民,航運業,上市,-1744,9143
35,2892,第一金,金融保險業,上市,17706,8970
36,6269,台郡,電子零組件業,上市,522,8717
37,1608,華榮,電器電纜,上市,-32,7870
38,3376,新日興,電子零組件業,上市,2101,7741
39,2351,順德,半導體業,上市,793,7620
40,2615,萬海,航運業,上市,1304,7381
41,3045,台灣大,通信網路業,上市,347,7308
42,2421,建準,電子零組件業,上市,1870,7141
43,2884,玉山金,金融保險業,上市,-3112,6847
44,3037,欣興,電子零組件業,上市,2893,6755
45,2353,宏碁,電腦及週邊設備業,上市,-1897,6497
46,3450,聯鈞,半導體業,上市,5976,6462
47,2330,台積電,半導體業,上市,1565,6146
48,6547,高端疫苗,生技醫療業,上櫃,804,5761
49,2382,廣達,電腦及週邊設備業,上市,-691,5540
50,4958,臻鼎-KY,電子零組件業,上市,1117,5088
