股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,4.47,3.21,332
6121,新普,BBU_電池模組,-0.37,1.13,401
6781,AES-KY,BBU_電池模組,-0.44,8.17,601
3323,加百裕,BBU_電池模組,-1.99,-1.5,285
6558,興能高,BBU_電池模組,-3.33,-3.33,202
3211,順達,BBU_電池模組,-3.38,6.18,4690
4931,新盛力,BBU_電池模組,-4.95,1.37,12667
3625,西勝,BBU_電源供應器與整合,4.47,3.21,332
2308,台達電,BBU_電源供應器與整合,0.55,5.14,8899
5309,系統電,BBU_電源供應器與整合,-0.55,1.32,873
3305,昇貿,BBU_電源供應器與整合,-3.86,3.7,2080
2301,光寶科,BBU_電源供應器與整合,-3.94,-0.65,26246
3363,上詮,CPO_先進封裝測試,6.56,14.92,6951
6515,穎崴,CPO_先進封裝測試,0.56,4.32,324
6451,訊芯-KY,CPO_先進封裝測試,0.55,0.33,3770
3265,台星科,CPO_先進封裝測試,-4.56,2.59,2303
6257,矽格,CPO_先進封裝測試,-4.79,2.21,12187
2455,全新,CPO_光通訊,9.91,11.45,32356
3081,聯亞,CPO_光通訊,6.81,8.45,4221
4977,眾達-KY,CPO_光通訊,1.74,2.64,3005
6442,光聖,CPO_光通訊,0.93,1.24,3516
4979,華星光,CPO_光通訊,-0.16,1.84,2120
3163,波若威,CPO_光通訊,-1.72,-4.63,1158
6531,愛普*,IC設計,3.58,1.2,2374
3443,創意,IC設計,1.41,-0.41,2037
3443,創意,IC設計,1.41,-0.41,2037
3661,世芯-KY,IC設計,0.25,2.9,2040
3661,世芯-KY,IC設計,0.25,2.9,2040
2388,威盛,IC設計,-0.82,-1.76,1997
2454,聯發科,IC設計,-1.51,-0.51,7222
6533,晶心科,IC設計,-1.69,-2.97,910
8054,安國,IC設計,-2.01,-0.96,578
3035,智原,IC設計,-3.05,-3.05,2225
3035,智原,IC設計,-3.05,-3.05,2225
3529,力旺,IC設計,-5.51,-0.41,7847
6643,M31,IC設計,-5.84,-4.97,1244
4958,臻鼎-KY,PCB,4.06,10.38,49093
2313,華通,PCB,3.11,11.94,67617
2368,金像電,PCB,3.1,12.02,20981
1815,富喬,PCB,0.8,7.2,80702
2383,台光電,PCB,-0.09,-6.96,1999
8358,金居,PCB,-0.55,20.13,50006
2367,燿華,PCB,-0.78,-0.78,6123
8046,南電,PCB,-0.81,4.24,20651
5469,瀚宇博,PCB,-1.07,2.64,1064
2316,楠梓電,PCB,-2.74,-0.93,1830
3715,定穎投控,PCB,-3.6,5.7,11778
6274,台燿,PCB,-3.69,-6.21,7581
6213,聯茂,PCB,-5.84,-6.0,17724
3189,景碩,PCB,-8.9,-7.04,31932
3037,欣興,PCB,-10.0,-13.88,5892
2368,金像電,TPU_伺服器主板與印刷電路板,3.1,12.02,20981
2383,台光電,TPU_伺服器主板與印刷電路板,-0.09,-6.96,1999
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-1.07,2.64,1064
3715,定穎投控,TPU_伺服器主板與印刷電路板,-3.6,5.7,11778
3037,欣興,TPU_伺服器主板與印刷電路板,-10.0,-13.88,5892
3081,聯亞,TPU_光通訊與連接器,6.81,8.45,4221
6442,光聖,TPU_光通訊與連接器,0.93,1.24,3516
6805,富世達,TPU_光通訊與連接器,-1.71,13.83,2864
2345,智邦,TPU_光通訊與連接器,-4.24,-0.97,4484
3324,雙鴻,TPU_散熱,9.65,16.28,9673
3017,奇鋐,TPU_散熱,1.93,8.56,4468
6831,未知,TPU_散熱,-0.32,7.29,1216
6805,富世達,TPU_散熱,-1.71,13.83,2864
2313,華通,低軌衛星,3.11,11.94,67617
6190,萬泰科,低軌衛星,0.0,2.92,1721
