股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1316,上曜,2025-12-19,15.7,16.4,4.46%,16071,2907,5.53
2548,華固,2025-12-19,111.5,114.5,2.69%,6655,1137,5.85
6558,興能高,2025-12-19,41.0,39.0,-4.88%,13131,2537,5.18
5876,上海商銀,2025-12-19,40.0,41.15,2.87%,91210,11852,7.7
5871,中租-KY,2025-12-19,106.0,110.0,3.77%,49513,9646,5.13
5386,青雲,2025-12-19,79.5,77.2,-2.89%,5254,957,5.49
4545,銘鈺,2025-12-19,41.8,42.45,1.56%,10480,902,11.61
3323,加百裕,2025-12-19,44.6,43.0,-3.59%,36457,6543,5.57
8163,達方,2025-12-19,33.2,31.3,-5.72%,5896,735,8.01
2537,聯上發,2025-12-19,11.2,11.85,5.8%,11862,1472,8.06
2201,裕隆,2025-12-19,35.9,38.3,6.69%,31298,5149,6.08
2537,聯上發,2025-12-18,10.75,11.85,10.23%,9297,917,10.13
6182,合晶,2025-12-18,31.6,30.4,-3.8%,52322,6629,7.89
5522,遠雄,2025-12-18,75.7,76.4,0.92%,16548,2615,6.33
5508,永信建,2025-12-18,72.0,65.0,-9.72%,5434,1080,5.03
1442,名軒,2025-12-18,30.9,29.8,-3.56%,11288,2180,5.18
2548,華固,2025-12-18,106.0,114.5,8.02%,6397,826,7.74
3049,精金,2025-12-18,8.41,7.36,-12.49%,9447,1789,5.28
6164,華興,2025-12-18,13.9,12.55,-9.71%,14089,1476,9.54
6244,茂迪,2025-12-17,23.45,19.2,-18.12%,79156,7452,10.62
6152,百一,2025-12-17,10.75,10.35,-3.72%,7524,1082,6.95
1442,名軒,2025-12-17,30.85,29.8,-3.4%,9434,1653,5.7
6190,萬泰科,2025-12-17,46.6,47.0,0.86%,29523,4637,6.37
6788,華景電,2025-12-17,300.5,323.0,7.49%,7069,1313,5.38
6182,合晶,2025-12-17,29.0,30.4,4.83%,22738,4160,5.46
6903,巨漢,2025-12-17,230.0,230.0,0.0%,6886,1096,6.28
8074,鉅橡,2025-12-17,45.0,43.25,-3.89%,55716,10057,5.54
5522,遠雄,2025-12-17,66.5,76.4,14.89%,9449,1849,5.11
6134,萬旭,2025-12-17,27.0,26.2,-2.96%,6449,821,7.85
1611,中電,2025-12-17,14.0,12.8,-8.57%,8564,973,8.8
2887,台新金,2025-12-17,20.2,21.4,5.94%,641237,112602,5.69
2520,冠德,2025-12-17,33.1,35.4,6.95%,11773,2318,5.08
3576,聯合再生,2025-12-17,9.1,7.54,-17.14%,59857,9975,6.0
3305,昇貿,2025-12-17,116.0,102.0,-12.07%,43277,8069,5.36
3138,耀登,2025-12-17,110.0,102.0,-7.27%,7734,545,14.18
3047,訊舟,2025-12-17,20.65,18.5,-10.41%,37843,3076,12.3
3016,嘉晶,2025-12-17,50.3,50.8,0.99%,8414,1305,6.45
4909,新復興,2025-12-17,53.0,47.1,-11.13%,23888,2045,11.68
