股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1304,台聚,16.55,19.93%,59483,3.22
1305,華夏,18.45,31.32%,21417,3.17
1308,亞聚,18.15,15.61%,34177,3.75
1309,台達化,19.9,30.07%,10004,3.53
1710,東聯,15.7,16.73%,34829,4.64
3289,宜特,148.0,23.85%,18776,3.41
4903,聯光通,50.0,24.22%,28590,1.83
6187,萬潤,830.0,56.31%,13680,1.92
6530,創威,97.5,38.89%,18556,2.73
6547,高端疫苗,54.5,53.31%,15718,2.39
8064,東捷,70.8,43.32%,16558,1.89
