股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3587,閎康,2026-03-23,244.0,245.5,0.61%,13338,2353,5.67
2388,威盛,2026-03-23,54.4,56.1,3.13%,29667,4925,6.02
3071,協禧,2026-03-23,28.9,29.85,3.29%,9712,1173,8.27
3050,鈺德,2026-03-23,14.55,13.95,-4.12%,8588,1284,6.69
5452,佶優,2026-03-23,38.0,36.1,-5.0%,34263,6771,5.06
6438,迅得,2026-03-23,170.0,170.0,0.0%,17474,2908,6.01
6532,瑞耘,2026-03-23,82.3,73.6,-10.57%,5623,988,5.69
6547,高端疫苗,2026-03-23,49.6,54.5,9.88%,15718,2185,7.19
6588,東典光電,2026-03-23,105.0,107.0,1.9%,7949,1567,5.07
4991,環宇-KY,2026-03-23,412.5,385.0,-6.67%,25425,4019,6.33
2369,菱生,2026-03-23,35.8,34.05,-4.89%,159578,29883,5.34
2323,中環,2026-03-23,13.0,11.95,-8.08%,97837,17231,5.68
2038,海光,2026-03-23,16.65,15.5,-6.91%,7365,1144,6.44
2032,新鋼,2026-03-23,17.3,16.4,-5.2%,6621,886,7.47
6672,騰輝電子-KY,2026-03-23,120.0,118.0,-1.67%,18017,2810,6.41
8047,星雲,2026-03-23,51.0,50.2,-1.57%,5832,600,9.72
3591,艾笛森,2026-03-20,22.5,20.0,-11.11%,13642,2028,6.73
6438,迅得,2026-03-20,163.0,170.0,4.29%,10547,2055,5.13
6426,統新,2026-03-20,176.5,152.5,-13.6%,13716,2373,5.78
6168,宏齊,2026-03-20,26.1,23.65,-9.39%,35481,4304,8.24
6672,騰輝電子-KY,2026-03-20,123.0,118.0,-4.07%,10291,1989,5.17
4991,環宇-KY,2026-03-20,415.5,385.0,-7.34%,19806,2849,6.95
6585,鼎基,2026-03-20,82.7,90.5,9.43%,6674,416,16.04
1447,力鵬,2026-03-20,5.59,5.14,-8.05%,9472,1339,7.07
1449,佳和,2026-03-20,13.95,12.15,-12.9%,15040,1859,8.09
3520,華盈,2026-03-20,15.45,15.0,-2.91%,8302,614,13.52
3033,威健,2026-03-20,38.45,33.3,-13.39%,47704,8039,5.93
3022,威強電,2026-03-20,72.5,64.0,-11.72%,6834,1008,6.78
2912,統一超,2026-03-20,215.0,210.0,-2.33%,18126,3432,5.28
1710,東聯,2026-03-20,15.85,15.7,-0.95%,49936,7846,6.36
2022,聚亨,2026-03-20,9.13,9.26,1.42%,5577,1057,5.27
2495,普安,2026-03-20,41.6,36.6,-12.02%,50220,9007,5.58
2489,瑞軒,2026-03-20,47.15,34.8,-26.19%,145087,27765,5.23
2405,輔信,2026-03-20,15.2,15.35,0.99%,10412,1993,5.22
3591,艾笛森,2026-03-19,20.45,20.0,-2.2%,12818,1357,9.44
2390,云辰,2026-03-19,11.65,10.7,-8.15%,6304,822,7.67
1449,佳和,2026-03-19,12.5,12.15,-2.8%,8198,1145,7.16
6776,展碁國際,2026-03-19,72.2,63.9,-11.5%,9845,1458,6.75
6499,益安,2026-03-19,125.0,98.4,-21.28%,8124,1395,5.82
3673,TPK-KY,2026-03-19,42.35,45.45,7.32%,15026,2852,5.27
2495,普安,2026-03-19,35.95,36.6,1.81%,39802,6610,6.02
6226,光鼎,2026-03-19,13.9,13.45,-3.24%,19014,1720,11.05
3025,星通,2026-03-19,63.3,60.5,-4.42%,5814,1054,5.52
8240,華宏,2026-03-19,63.0,55.1,-12.54%,14102,2591,5.44
