股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3625,西勝,BBU_電池模組,-2.03,-0.59,203
6558,興能高,BBU_電池模組,-2.05,-3.69,259
6121,新普,BBU_電池模組,-2.56,-3.11,523
3323,加百裕,BBU_電池模組,-3.13,-4.9,698
6781,AES-KY,BBU_電池模組,-4.09,2.93,2330
4931,新盛力,BBU_電池模組,-6.79,-6.79,2685
3211,順達,BBU_電池模組,-7.54,-1.48,9724
5309,系統電,BBU_電源供應器與整合,-1.34,-2.96,3627
3625,西勝,BBU_電源供應器與整合,-2.03,-0.59,203
2301,光寶科,BBU_電源供應器與整合,-3.75,-9.41,10396
3305,昇貿,BBU_電源供應器與整合,-3.85,-11.11,1993
2308,台達電,BBU_電源供應器與整合,-4.41,-3.75,13897
6451,訊芯-KY,CPO_先進封裝測試,2.19,0.54,2643
6515,穎崴,CPO_先進封裝測試,-0.57,9.21,658
3265,台星科,CPO_先進封裝測試,-2.56,-4.66,846
6257,矽格,CPO_先進封裝測試,-5.28,-8.06,4172
3363,上詮,CPO_先進封裝測試,-9.95,4.42,7302
2455,全新,CPO_光通訊,-3.7,-2.64,27525
4979,華星光,CPO_光通訊,-6.06,-0.78,21965
4977,眾達-KY,CPO_光通訊,-7.73,-1.33,14293
6442,光聖,CPO_光通訊,-9.54,0.0,3092
3081,聯亞,CPO_光通訊,-9.76,2.78,795
3163,波若威,CPO_光通訊,-9.98,-7.55,1081
6533,晶心科,IC設計,3.93,6.15,2850
2388,威盛,IC設計,1.45,8.51,29667
3443,創意,IC設計,-2.08,2.98,1695
3443,創意,IC設計,-2.08,2.98,1695
6643,M31,IC設計,-2.69,-2.59,910
8054,安國,IC設計,-3.08,-3.08,1841
3529,力旺,IC設計,-3.7,-4.59,992
3035,智原,IC設計,-4.13,-7.93,1555
3035,智原,IC設計,-4.13,-7.93,1555
2454,聯發科,IC設計,-4.41,-6.07,7225
6531,愛普*,IC設計,-5.42,-8.57,4340
3661,世芯-KY,IC設計,-5.48,-3.33,1597
3661,世芯-KY,IC設計,-5.48,-3.33,1597
1815,富喬,PCB,1.47,-8.0,61573
2383,台光電,PCB,-0.53,3.52,3517
