股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2002,中鋼,21.1,7.38%,192450,3.43
2014,中鴻,19.95,18.05%,95171,5.26
3028,增你強,50.6,20.76%,11050,2.26
3363,上詮,458.0,13.79%,11353,1.66
6426,統新,124.0,37.62%,16924,3.45
6588,東典光電,68.7,38.79%,13664,3.73
