股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
2436,偉詮電,59.4,8.59%,18008,3.98
2489,瑞軒,27.1,20.98%,96536,2.33
2515,中工,15.8,11.27%,52009,1.84
2883,凱基金,19.25,6.65%,83501,1.59
2897,王道銀行,9.7,6.13%,16002,2.23
3711,日月光投控,354.5,12.9%,21200,1.58
6202,盛群,56.5,6.81%,29476,4.71
