股票代碼,公司名稱,公司產業,上市櫃,prev_body,avg_volume_5d,foreign_yesterday,foreign_3days,trust_yesterday,trust_3days
1101,台泥,水泥工業,上市,0.14999999999999858,33960.327399999995,5852.03,10015.59,-30.0,-63.0
1102,亞泥,水泥工業,上市,0.0,8779.6912,147.28,-3887.04,-612.0,-1315.0
1103,嘉泥,水泥工業,上市,0.10000000000000142,211.218,35.0,61.0,0.0,0.0
1104,環泥,水泥工業,上市,0.25,402.6846,93.0,83.95,0.0,0.0
1108,幸福,水泥工業,上市,0.09999999999999964,169.8486,9.0,-12.0,0.0,0.0
1109,信大,水泥工業,上市,0.09999999999999964,168.6088,0.0,-13.36,0.0,0.0
1110,東泥,水泥工業,上市,0.15000000000000036,274.605,9.0,-11.0,0.0,0.0
1201,味全,食品工業,上市,0.09999999999999964,472.19120000000004,64.0,-167.0,0.0,0.0
1203,味王,食品工業,上市,0.4000000000000057,23.638399999999997,-2.0,1.0,0.0,0.0
1210,大成,食品工業,上市,0.20000000000000284,1919.2784,673.0,1754.14,-9.0,-764.0
1213,大飲,食品工業,上市,0.28000000000000114,9.6318,0.0,0.0,0.0,0.0
1215,卜蜂,食品工業,上市,1.5,944.6850000000001,-383.0,-1410.21,-2.0,119.0
1216,統一,食品工業,上市,0.29999999999999716,10462.7288,2080.47,3252.28,-27.0,-2035.0
1217,愛之味,食品工業,上市,0.09999999999999964,550.813,350.0,322.0,0.0,0.0
1218,泰山,食品工業,上市,0.10000000000000142,691.6300000000001,316.0,801.94,0.0,0.0
1219,福壽,食品工業,上市,0.049999999999998934,443.2558,92.29,99.29,0.0,0.0
1220,台榮,食品工業,上市,0.09999999999999964,168.2406,38.0,9.0,0.0,0.0
1225,福懋油,食品工業,上市,0.75,307.0226,120.0,202.0,0.0,0.0
1227,佳格,食品工業,上市,0.05000000000000071,1739.0062000000003,473.0,277.95,0.0,0.0
1229,聯華,食品工業,上市,0.30000000000000426,2095.6318,585.99,1009.94,0.0,0.0
1231,聯華食,食品工業,上市,0.5,311.7856,46.0,289.0,0.0,0.0
1232,大統益,食品工業,上市,1.0,69.0882,-3.0,7.97,0.0,0.0
1233,天仁,食品工業,上市,0.5499999999999972,18.787600000000005,1.0,0.0,0.0,0.0
1234,黑松,食品工業,上市,0.3500000000000014,106.61560000000001,23.0,-6.0,0.0,0.0
1235,興泰,食品工業,上市,1.6499999999999986,34.727199999999996,1.0,12.0,0.0,0.0
1236,宏亞,食品工業,上市,0.75,54.0158,0.0,-6.0,0.0,0.0
1240,茂生農經,農業科技業,上櫃,0.10000000000000142,12.105,1.0,1.0,0.0,0.0
1256,鮮活果汁-KY,食品工業,上市,3.0,42.309999999999995,-5.0,-5.0,0.0,0.0
1259,安心,觀光餐旅,上櫃,0.0,2.3036000000000003,1.0,-0.0,0.0,0.0
1264,德麥,食品工業,上櫃,0.5,32.5492,-5.0,-2.0,0.0,0.0
1268,漢來美食,觀光餐旅,上櫃,0.0,14.5126,-8.0,-20.0,0.0,0.0
1294,漢田生技,食品工業,上櫃,1.1000000000000085,46.2478,0.0,3.0,0.0,0.0
1301,台塑,塑膠工業,上市,1.4500000000000028,32765.4706,16272.93,18019.14,0.0,13.0
1303,南亞,塑膠工業,上市,4.700000000000003,66395.6612,-6050.89,12650.06,-3169.0,-2708.0
1304,台聚,塑膠工業,上市,1.0999999999999996,47070.066600000006,2610.0,-6153.3,0.0,0.0
1305,華夏,塑膠工業,上市,0.75,34295.337400000004,-772.6,-2154.34,0.0,0.0
1307,三芳,塑膠工業,上市,0.05000000000000426,1472.5004000000001,161.0,-153.0,0.0,0.0
1308,亞聚,塑膠工業,上市,1.25,28332.715399999997,-443.0,-4541.45,0.0,0.0
1309,台達化,塑膠工業,上市,0.9499999999999993,27258.435999999998,3429.2,4084.3,0.0,0.0
1310,台苯,塑膠工業,上市,0.45000000000000107,23992.1948,1393.0,1207.0,0.0,0.0
1312,國喬,塑膠工業,上市,0.45000000000000107,25664.6496,5052.07,4689.07,0.0,0.0
1313,聯成,塑膠工業,上市,0.45000000000000107,14373.768800000002,3794.0,3299.0,0.0,0.0
1314,中石化,塑膠工業,上市,0.05000000000000071,57783.3554,8972.0,5081.5,0.0,0.0
1315,達新,塑膠工業,上市,0.5,18.5334,6.0,9.0,0.0,0.0
1316,上曜,建材營造業,上市,0.3000000000000007,1643.3108,-195.0,685.0,0.0,0.0
1319,東陽,汽車工業,上市,1.2999999999999972,1739.9759999999999,-386.0,284.46,0.0,0.0
1321,大洋,塑膠工業,上市,0.30000000000000426,299.2536,-49.0,2.0,0.0,0.0
1323,永裕,塑膠工業,上市,0.14999999999999858,66.5074,5.0,2.0,0.0,0.0
1324,地球,塑膠工業,上市,0.14999999999999858,178.7022,33.0,37.0,0.0,0.0
1325,恆大,塑膠工業,上市,0.29999999999999716,370.0048,-13.0,-88.0,0.0,0.0
