股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
3535,晶彩科,134.0,9.83,-631.71,-3260.91,0.0,0.0
6182,合晶,35.95,7.95,903.0,2704.32,0.0,0.0
1714,和桐,10.2,7.82,149.0,144.0,0.0,0.0
6509,聚和,47.25,6.41,-431.0,358.0,-11.0,-12.0
