股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1569,濱川,64.2,31.29%,14467,5.99
1709,和益,45.95,36.76%,82848,3.5
2030,彰源,27.25,14.5%,11042,2.08
2409,友達,36.65,23.82%,1162430,2.03
2481,強茂,171.0,12.13%,32263,1.65
3016,嘉晶,132.5,30.54%,30369,1.9
3605,宏致,171.5,38.31%,38677,2.66
3714,富采,68.9,6.16%,44868,2.2
6168,宏齊,44.0,54.12%,68487,5.33
8021,尖點,477.0,6.0%,13222,1.78
