股票代碼,公司名稱,當下價格,當下漲跌幅(%),外資昨日買超(張),外資前三日總買超(張),投信昨日買超(張),投信前三日總買超(張)
2332,友訊,17.05,10.0,389.0,-536.0,0.0,0.0
6182,合晶,39.6,10.0,85.0,5078.0,0.0,0.0
1504,東元,90.5,9.96,-933.81,400.11,-558.88,-1019.2
2305,全友,14.95,9.93,323.0,612.0,0.0,0.0
6284,佳邦,93.2,9.9,572.05,959.05,0.0,0.0
5328,華容,23.5,9.81,158.0,3241.0,0.0,0.0
1514,亞力,108.5,9.6,-589.61,-432.3,0.0,50.0
6127,九豪,42.0,8.53,1641.0,1293.0,0.0,0.0
1513,中興電,157.0,6.8,163.08,-377.68,-7.81,-665.03
