股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
4510,高鋒,2026-01-14,41.2,44.65,8.37%,7573,1126,6.72
2332,友訊,2026-01-14,15.6,17.05,9.29%,17451,3351,5.21
4533,協易機,2026-01-14,23.0,25.1,9.13%,6122,1000,6.12
1503,士電,2026-01-14,182.5,198.0,8.49%,8561,1651,5.18
6284,佳邦,2026-01-14,85.5,93.2,9.01%,11994,2171,5.52
2478,大毅,2026-01-14,75.0,70.2,-6.4%,25284,3213,7.87
2375,凱美,2026-01-14,98.3,100.0,1.73%,26100,4382,5.96
2371,大同,2026-01-14,39.0,37.55,-3.72%,213977,38684,5.53
6592,和潤企業,2026-01-14,60.4,61.9,2.48%,6698,1052,6.36
8476,台境*,2026-01-14,22.7,22.7,0.0%,7092,774,9.16
2305,全友,2026-01-14,13.9,14.95,7.55%,12227,2007,6.09
9955,佳龍,2026-01-14,38.5,40.55,5.32%,19093,2773,6.88
1589,永冠-KY,2026-01-14,16.5,18.0,9.09%,6034,1137,5.3
1513,中興電,2026-01-14,148.5,157.0,5.72%,27327,3617,7.56
5425,台半,2026-01-14,67.9,65.6,-3.39%,48433,6077,7.97
5302,太欣,2026-01-13,13.3,12.3,-7.52%,5044,996,5.06
6517,保勝光學,2026-01-13,75.9,79.8,5.14%,6667,1042,6.39
6163,華電網,2026-01-13,68.1,72.7,6.75%,71397,13419,5.32
5425,台半,2026-01-13,61.1,65.6,7.36%,38652,3741,10.33
9955,佳龍,2026-01-13,35.25,40.55,15.04%,12063,1850,6.52
5291,邑昇,2026-01-13,42.35,41.0,-3.19%,7886,1096,7.2
2478,大毅,2026-01-13,65.5,70.2,7.18%,10206,2004,5.09
2419,仲琦,2026-01-13,29.3,32.75,11.77%,29004,4623,6.27
2312,金寶,2026-01-13,26.1,30.3,16.09%,213224,36449,5.85
2305,全友,2026-01-13,13.25,14.95,12.83%,9635,1427,6.75
5302,太欣,2026-01-12,11.7,12.3,5.13%,5658,750,7.54
4541,晟田,2026-01-12,46.2,48.1,4.11%,17962,1908,9.41
3041,揚智,2026-01-12,27.2,26.6,-2.21%,5792,1002,5.78
1810,和成,2026-01-12,20.0,19.4,-3.0%,16599,2814,5.9
1312,國喬,2026-01-12,12.6,12.85,1.98%,39564,7122,5.55
