排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,3231,緯創,電腦及週邊設備業,上市,32772,97524
2,2883,凱基金,金融保險業,上市,35482,80739
3,2344,華邦電,半導體業,上市,12142,73282
4,2887,台新金,金融保險業,上市,4841,68704
5,2317,鴻海,其他電子業,上市,35117,68643
6,5880,合庫金,金融保險業,上市,2283,65312
7,2301,光寶科,電腦及週邊設備業,上市,11018,61116
8,2610,華航,航運業,上市,12451,59188
9,2408,南亞科,半導體業,上市,2660,52647
10,2884,玉山金,金融保險業,上市,1328,50935
11,2618,長榮航,航運業,上市,7926,46740
12,1605,華新,電器電纜,上市,16844,41584
13,2324,仁寶,電腦及週邊設備業,上市,8449,37068
14,2885,元大金,金融保險業,上市,852,30468
15,2867,三商壽,金融保險業,上市,413,27796
16,2891,中信金,金融保險業,上市,8748,26261
17,6770,力積電,半導體業,上市,24949,25744
18,2892,第一金,金融保險業,上市,4544,24196
19,2882,國泰金,金融保險業,上市,2627,21068
20,5351,鈺創,半導體業,上櫃,11715,19182
21,2886,兆豐金,金融保險業,上市,1351,17917
22,2890,永豐金,金融保險業,上市,-2016,16630
23,2313,華通,電子零組件業,上市,11157,16301
24,3037,欣興,電子零組件業,上市,9801,15784
25,3706,神達,電腦及週邊設備業,上市,5565,15295
26,4938,和碩,電腦及週邊設備業,上市,5357,14463
27,5371,中光電,光電業,上櫃,7523,13887
28,3006,晶豪科,半導體業,上市,4751,12285
29,2377,微星,電腦及週邊設備業,上市,4002,12105
30,2388,威盛,半導體業,上市,4646,11456
31,8112,至上,電子通路業,上市,3400,11339
32,2880,華南金,金融保險業,上市,1101,11150
33,2002,中鋼,鋼鐵工業,上市,5088,10929
34,2353,宏碁,電腦及週邊設備業,上市,9028,10569
35,2881,富邦金,金融保險業,上市,2336,10223
36,2356,英業達,電腦及週邊設備業,上市,-5723,10194
37,2312,金寶,其他電子業,上市,-751,9249
38,3605,宏致,電子零組件業,上市,9352,9121
39,3189,景碩,半導體業,上市,4575,9035
40,2330,台積電,半導體業,上市,11796,8833
41,3702,大聯大,電子通路業,上市,7390,8698
42,3105,穩懋,半導體業,上櫃,1245,7295
43,1504,東元,電機機械,上市,2588,7215
44,2464,盟立,其他電子業,上市,1946,7204
45,2542,興富發,建材營造業,上市,393,6866
46,2027,大成鋼,鋼鐵工業,上市,2592,6745
47,1717,長興,化學工業,上市,3132,6561
48,2354,鴻準,其他電子業,上市,-536,6430
49,2371,大同,電機機械,上市,1620,6145
50,2845,遠東銀,金融保險業,上市,-553,6094
