排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
1,3231,緯創,電腦及週邊設備業,上市,5,32772,97524
2,2883,凱基金,金融保險業,上市,3,35482,80739
3,2344,華邦電,半導體業,上市,5,12142,73282
4,2887,台新金,金融保險業,上市,4,4841,68704
5,2317,鴻海,其他電子業,上市,4,35117,68643
6,2301,光寶科,電腦及週邊設備業,上市,5,11018,61116
7,2610,華航,航運業,上市,5,12451,59188
8,2408,南亞科,半導體業,上市,5,2660,52647
9,2884,玉山金,金融保險業,上市,5,1328,50935
10,2618,長榮航,航運業,上市,5,7926,46740
11,1605,華新,電器電纜,上市,4,16844,41584
12,2324,仁寶,電腦及週邊設備業,上市,4,8449,37068
13,2885,元大金,金融保險業,上市,5,852,30468
14,2867,三商壽,金融保險業,上市,5,413,27796
15,2891,中信金,金融保險業,上市,5,8748,26261
16,6770,力積電,半導體業,上市,3,24949,25744
17,5351,鈺創,半導體業,上櫃,4,11715,19182
18,2313,華通,電子零組件業,上市,4,11157,16301
19,3037,欣興,電子零組件業,上市,4,9801,15784
20,3706,神達,電腦及週邊設備業,上市,4,5565,15295
21,4938,和碩,電腦及週邊設備業,上市,4,5357,14463
22,5371,中光電,光電業,上櫃,4,7523,13887
23,3006,晶豪科,半導體業,上市,4,4751,12285
24,2377,微星,電腦及週邊設備業,上市,4,4002,12105
25,2388,威盛,半導體業,上市,5,4646,11456
26,8112,至上,電子通路業,上市,4,3400,11339
27,2880,華南金,金融保險業,上市,4,1101,11150
28,2353,宏碁,電腦及週邊設備業,上市,4,9028,10569
29,3605,宏致,電子零組件業,上市,3,9352,9121
30,3189,景碩,半導體業,上市,5,4575,9035
31,3702,大聯大,電子通路業,上市,3,7390,8698
32,3105,穩懋,半導體業,上櫃,4,1245,7295
33,1504,東元,電機機械,上市,4,2588,7215
34,2464,盟立,其他電子業,上市,4,1946,7204
35,2542,興富發,建材營造業,上市,5,393,6866
36,1717,長興,化學工業,上市,4,3132,6561
37,2371,大同,電機機械,上市,5,1620,6145
38,6213,聯茂,電子零組件業,上市,4,3134,5574
39,2357,華碩,電腦及週邊設備業,上市,3,1557,5511
40,2049,上銀,電機機械,上市,5,3132,5055
41,2347,聯強,電子通路業,上市,4,1076,4109
42,3017,奇鋐,電腦及週邊設備業,上市,4,1412,3844
43,3034,聯詠,半導體業,上市,4,1584,3810
44,6206,飛捷,電腦及週邊設備業,上市,3,1529,3658
45,8069,元太,光電業,上櫃,4,138,3625
46,2455,全新,通信網路業,上市,4,1270,3282
47,6120,達運,光電業,上市,4,799,3244
48,6285,啟碁,通信網路業,上市,5,493,3216
49,1513,中興電,電機機械,上市,5,749,3189
50,3293,鈊象,文化創意業,上櫃,5,340,3180
51,6282,康舒,電子零組件業,上市,4,15,3175
52,5388,中磊,通信網路業,上市,4,1815,3127
53,1907,永豐餘,造紙工業,上市,5,444,3065
54,8050,廣積,電腦及週邊設備業,上櫃,3,3522,3054
55,2376,技嘉,電腦及週邊設備業,上市,4,1010,3039
56,2359,所羅門,其他電子業,上市,3,2832,2959
57,5392,能率,光電業,上櫃,4,2212,2832
58,4979,華星光,通信網路業,上櫃,4,1708,2804
59,4967,十銓,半導體業,上市,3,1601,2747
60,2855,統一證,金融保險業,上市,4,1053,2720
61,4906,正文,通信網路業,上市,3,1808,2652
62,2605,新興,航運業,上市,4,1878,2616
63,2340,台亞,半導體業,上市,4,1204,2604
64,3042,晶技,電子零組件業,上市,4,206,2334
65,2606,裕民,航運業,上市,4,1319,2283
66,6147,頎邦,半導體業,上櫃,3,2482,2275
67,6538,倉和,電子零組件業,上櫃,3,1521,2088
68,6547,高端疫苗,生技醫療業,上櫃,3,1758,2068
69,6179,亞通,其他業,上櫃,4,1575,2061
70,1477,聚陽,紡織纖維,上市,4,643,2018
71,3029,零壹,資訊服務業,上市,4,265,1985
72,3714,富采,光電業,上市,4,20,1924
73,1536,和大,汽車工業,上市,3,1082,1759
74,2362,藍天,電腦及週邊設備業,上市,3,989,1741
75,8271,宇瞻,半導體業,上市,3,762,1737
76,6214,精誠,資訊服務業,上市,4,269,1727
77,2101,南港,橡膠工業,上市,5,641,1561
78,2009,第一銅,鋼鐵工業,上市,3,1047,1549
79,2637,慧洋-KY,航運業,上市,3,815,1514
80,3227,原相,半導體業,上櫃,4,514,1478
81,5314,世紀,半導體業,上櫃,4,19,1473
82,1476,儒鴻,紡織纖維,上市,4,159,1420
83,2401,凌陽,半導體業,上市,3,636,1417
84,3028,增你強,電子通路業,上市,4,925,1379
85,4576,大銀微系統,電機機械,上市,5,413,1355
86,6269,台郡,電子零組件業,上市,3,2115,1343
87,1312,國喬,塑膠工業,上市,3,1924,1315
88,5009,榮剛,鋼鐵工業,上櫃,3,383,1298
89,6244,茂迪,光電業,上櫃,4,89,1284
90,2465,麗臺,電腦及週邊設備業,上市,4,1147,1263
91,6531,愛普*,半導體業,上市,4,262,1195
92,3264,欣銓,半導體業,上櫃,4,949,1165
93,4903,聯光通,通信網路業,上櫃,4,405,1164
94,3141,晶宏,半導體業,上櫃,5,289,1103
95,2405,輔信,電腦及週邊設備業,上市,5,102,1084
96,2392,正崴,電子零組件業,上市,4,927,989
97,4123,晟德,生技醫療業,上櫃,4,446,938
98,6491,晶碩,生技醫療業,上市,4,433,889
99,3545,敦泰,半導體業,上市,4,124,875
100,3712,永崴投控,電腦及週邊設備業,上市,4,459,869
101,8114,振樺電,電腦及週邊設備業,上市,3,451,860
102,3260,威剛,半導體業,上櫃,4,151,844
103,6706,惠特,光電業,上市,5,429,844
104,4927,泰鼎-KY,電子零組件業,上市,3,156,821
105,3324,雙鴻,其他電子業,上櫃,4,396,819
106,3032,偉訓,電子零組件業,上市,4,785,816
107,6217,中探針,電子零組件業,上櫃,4,18,800
108,3665,貿聯-KY,其他電子業,上市,3,164,796
109,2331,精英,電腦及週邊設備業,上市,4,162,792
110,6603,富強鑫,電機機械,上櫃,3,517,788
111,3489,森寶,建材營造業,上櫃,5,226,770
112,3594,磐儀,電腦及週邊設備業,上櫃,4,595,767
113,6188,廣明,電腦及週邊設備業,上櫃,5,129,748
114,2365,昆盈,電腦及週邊設備業,上市,5,216,737
115,9939,宏全,其他業,上市,4,637,736
116,2641,正德,航運業,上櫃,5,132,733
117,6456,GIS-KY,光電業,上市,3,388,732
118,6669,緯穎,電腦及週邊設備業,上市,4,167,714
119,3701,大眾控,電腦及週邊設備業,上市,5,293,699
120,3484,崧騰,電子零組件業,上櫃,4,566,697
121,4991,環宇-KY,半導體業,上櫃,5,168,670
122,6235,華孚,電腦及週邊設備業,上市,5,190,653
123,2329,華泰,半導體業,上市,3,336,637
124,6278,台表科,光電業,上市,3,885,616
125,4541,晟田,其他業,上櫃,4,445,611
126,6279,胡連,電子零組件業,上櫃,5,115,609
127,6781,AES-KY,電子零組件業,上市,5,282,603
128,3709,鑫聯大投控,電腦及週邊設備業,上櫃,4,373,594
129,8234,新漢,電腦及週邊設備業,上櫃,4,427,576
130,6104,創惟,半導體業,上櫃,4,125,563
131,3413,京鼎,半導體業,上市,3,148,544
132,6116,彩晶,光電業,上市,3,6098,521
133,3036,文曄,電子通路業,上市,3,747,510
134,4746,台耀,生技醫療業,上市,4,127,506
135,2419,仲琦,通信網路業,上市,4,143,504
136,6189,豐藝,電子通路業,上市,3,161,491
137,3094,聯傑,半導體業,上市,3,153,487
138,6163,華電網,通信網路業,上櫃,4,273,479
139,3617,碩天,其他電子業,上市,4,302,478
140,6605,帝寶,汽車工業,上市,4,87,477
141,8033,雷虎,其他業,上市,4,224,468
142,3078,僑威,電子零組件業,上櫃,4,17,466
143,2417,圓剛,電腦及週邊設備業,上市,4,263,464
144,2612,中航,航運業,上市,4,321,464
145,4916,事欣科,電腦及週邊設備業,上市,3,496,455
146,3081,聯亞,通信網路業,上櫃,4,133,426
147,3163,波若威,通信網路業,上櫃,3,12,425
148,3416,融程電,電腦及週邊設備業,上市,3,229,422
149,3147,大綜,資訊服務業,上櫃,4,357,413
150,4968,立積,半導體業,上市,4,48,410
151,4966,譜瑞-KY,半導體業,上櫃,4,329,410
152,6589,台康生技,生技醫療業,上櫃,4,264,400
153,2453,凌群,資訊服務業,上市,5,132,397
154,5258,虹堡,電腦及週邊設備業,上市,5,15,397
155,6570,維田,電腦及週邊設備業,上櫃,5,164,375
156,4953,緯軟,資訊服務業,上櫃,5,108,371
157,6161,捷波,電腦及週邊設備業,上櫃,3,349,371
158,4157,太景*-KY,生技醫療業,上櫃,4,67,364
159,4912,聯德控股-KY,電子零組件業,上市,5,109,354
160,5469,瀚宇博,電子零組件業,上市,3,566,344
161,9934,成霖,居家生活,上市,5,6,342
162,3059,華晶科,光電業,上市,3,378,337
163,6782,視陽,生技醫療業,上市,4,278,336
164,2414,精技,電子通路業,上市,4,64,326
165,1524,耿鼎,汽車工業,上市,5,3,318
166,4909,新復興,通信網路業,上櫃,4,65,312
167,3047,訊舟,通信網路業,上市,4,104,309
168,2461,光群雷,其他電子業,上市,4,68,307
169,1586,和勤,電機機械,上櫃,5,55,304
170,4303,信立,塑膠工業,上櫃,5,61,301
171,3015,全漢,電子零組件業,上市,4,41,284
172,4971,IET-KY,半導體業,上櫃,5,77,283
173,6438,迅得,其他電子業,上市,5,100,278
174,8105,凌巨,光電業,上市,4,295,267
175,6133,金橋,電子零組件業,上市,4,209,266
176,1522,堤維西,汽車工業,上市,5,21,265
177,3437,榮創,光電業,上市,4,49,264
178,3010,華立,電子通路業,上市,3,68,262
179,6863,永道-KY,通信網路業,上市,5,100,251
180,4142,國光生,生技醫療業,上市,4,308,247
181,6190,萬泰科,通信網路業,上櫃,3,171,242
182,6598,ABC-KY,生技醫療業,上市,4,26,241
183,5410,國眾,資訊服務業,上櫃,5,46,238
184,6579,研揚,電腦及週邊設備業,上市,3,527,238
185,4961,天鈺,半導體業,上市,4,83,236
186,6143,振曜,通信網路業,上櫃,4,171,234
187,3060,銘異,電腦及週邊設備業,上市,3,102,228
188,2108,南帝,橡膠工業,上市,4,4,225
189,3563,牧德,光電業,上市,3,124,223
190,4510,高鋒,電機機械,上櫃,5,87,221
191,5443,均豪,光電業,上櫃,4,142,220
192,3491,昇達科,通信網路業,上櫃,3,204,218
193,6112,邁達特,資訊服務業,上市,3,66,215
194,6789,采鈺,半導體業,上市,4,40,201
195,5243,乙盛-KY,光電業,上市,4,80,200
196,6727,亞泰金屬,電子零組件業,上櫃,3,200,199
197,6215,和椿,其他電子業,上市,5,93,197
198,4147,中裕,生技醫療業,上櫃,4,145,192
199,4952,凌通,半導體業,上市,4,113,191
200,3693,營邦,電腦及週邊設備業,上櫃,4,65,188
201,6234,高僑,光電業,上櫃,4,72,188
202,6840,東研信超,其他電子業,上櫃,4,178,187
203,2022,聚亨,鋼鐵工業,上市,3,103,185
204,6756,威鋒電子,半導體業,上市,4,104,182
205,1467,南緯,紡織纖維,上市,3,211,178
206,6811,宏碁資訊,數位雲端,上櫃,3,168,177
207,1307,三芳,塑膠工業,上市,3,8,173
208,2379,瑞昱,半導體業,上市,3,497,170
209,6274,台燿,電子零組件業,上櫃,4,934,163
210,6526,達發,半導體業,上市,3,266,163
211,3051,力特,光電業,上市,3,129,162
212,8227,巨有科技,半導體業,上櫃,5,25,162
213,2351,順德,半導體業,上市,4,142,160
214,3046,建碁,電腦及週邊設備業,上市,3,179,156
215,5381,合正,電子零組件業,上櫃,5,67,155
