股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
8088,品安,2026-08-06,47.65,48.4,1.57%,7096,1217,5.83
2049,上銀,2026-08-06,360.0,362.0,0.56%,12613,3364,3.75
6547,高端疫苗,2026-08-06,52.2,48.9,-6.32%,9951,2570,3.87
2354,鴻準,2026-08-06,58.2,61.0,4.81%,30110,6039,4.99
2362,藍天,2026-08-06,47.5,51.1,7.58%,12720,1638,7.76
4908,前鼎,2026-08-06,169.0,157.0,-7.1%,5421,1627,3.33
2421,建準,2026-08-06,142.0,154.5,8.8%,11894,2385,4.99
4707,磐亞,2026-08-06,32.0,33.85,5.78%,13006,3947,3.29
3339,泰谷,2026-08-06,39.05,40.6,3.97%,6212,1317,4.72
2455,全新,2026-08-06,384.0,372.0,-3.12%,35122,8828,3.98
2464,盟立,2026-08-06,171.5,178.0,3.79%,25511,8008,3.19
2009,第一銅,2026-08-06,39.3,39.15,-0.38%,6156,1608,3.83
3048,益登,2026-08-05,59.0,58.4,-1.02%,15202,3711,4.1
6547,高端疫苗,2026-08-05,52.0,48.9,-5.96%,7706,2165,3.56
5340,建榮,2026-08-05,73.0,71.4,-2.19%,8080,1441,5.6
1608,華榮,2026-08-05,33.95,34.4,1.33%,22414,3676,6.1
2436,偉詮電,2026-08-05,60.4,61.4,1.66%,10015,3144,3.19
2301,光寶科,2026-08-05,260.0,252.5,-2.88%,90355,25621,3.53
2204,中華,2026-08-05,52.5,50.7,-3.43%,6729,1536,4.38
2492,華新科,2026-08-05,274.0,256.5,-6.39%,43709,11692,3.74
2492,華新科,2026-08-04,251.0,256.5,2.19%,33258,9604,3.46
3048,益登,2026-08-04,55.0,58.4,6.18%,16234,3123,5.2
3090,日電貿,2026-08-04,137.5,155.0,12.73%,20071,6443,3.12
3441,聯一光,2026-08-04,93.5,88.4,-5.45%,49360,14242,3.47
3504,揚明光,2026-08-04,76.3,77.1,1.05%,9149,2864,3.19
2425,承啟,2026-08-04,48.3,48.15,-0.31%,16737,5301,3.16
2393,億光,2026-08-04,54.4,61.4,12.87%,11557,3370,3.43
2301,光寶科,2026-08-04,233.5,252.5,8.14%,67014,22164,3.02
