公司名稱,股票代碼,最新收盤價,標的債券,債券代號,轉換價格,差異百分比,股票成交量,股票5MA,可轉債成交量,可轉債5MA
匯鑽科,8431,70.5,匯鑽科二,84312,68.0,-3.55,5039829,2463841.0,44,13.0
