stock_id,lots
1101,-4046
1102,402
1103,21
1104,-99
1108,-26
1109,-3
1110,9
1201,20
1203,0
1210,-106
1213,0
1215,678
1216,-1454
1217,-185
1218,33
1219,-121
1220,-13
1225,-2
1227,174
1229,167
1231,-50
1232,-12
1233,0
1234,-5
1235,0
1236,-2
1240,0
1256,6
1259,0
1264,-10
1268,33
1294,0
1301,-1703
1303,34680
1304,834
1305,209
1307,31
1308,268
1309,498
1310,197
1312,690
1313,452
1314,3472
1315,-1
1316,54
1319,-393
1321,1
1323,10
1324,-4
1325,-2
1326,158
1336,0
1337,25
1338,-69
1339,-7
1340,0
1341,0
1342,36
1402,4805
1409,2869
1410,0
1413,0
1414,2
1416,-35
1417,-6
1418,-1
1419,7
1423,0
1432,16
1434,44
1436,-56
1437,1
1438,-1
1439,0
1440,16
1441,-2
1442,-59
1443,0
1444,157
1445,0
1446,11
1447,805
1449,111
1451,-7
1452,-14
1453,2
1454,-11
1455,58
1456,0
1457,-6
1459,3
1460,55
1463,0
1464,84
1465,-3
1466,0
1467,-57
1468,0
1470,0
1471,-60
1472,0
1473,-5
1474,-26
1475,-9
1476,263
1477,-190
1503,429
1504,2604
1506,19
1512,-3
1513,2025
1514,720
1515,15
1516,-10
1517,1
1519,168
1521,-1
1522,135
1524,-1
1525,0
1526,-11
1527,113
1528,709
1529,41
1530,19
1531,0
1532,18
1533,-6
1535,-3
1536,465
1537,4
1538,0
1539,-2
1540,22
1541,1
1558,1
1560,915
1563,158
1565,48
1568,32
1569,-112
1570,101
1580,-2
1582,3040
1583,-1
1584,54
1586,7
1587,22
1590,13
1591,-93
1593,-1
1595,115
1597,-1169
1598,-11
1599,-14
1603,92
1604,-15
1605,29517
1608,1267
1609,2569
1611,26
1612,267
1614,-1
1615,-11
1616,-7
1617,8
1618,95
1626,-3
1702,-45
1707,-53
1708,-71
1709,95
1710,-2128
1711,-931
1712,-603
1713,10
1714,1212
1717,27448
1718,-83
1720,16
1721,1493
1722,418
1723,227
1725,12
1726,-4
1727,4226
1730,0
1731,-1
1732,-12
1733,-7
1734,14
1735,228
1736,-99
1737,16
1742,-2
1752,-4
1760,8
1762,-140
1773,614
1776,9
1777,0
1781,1
1783,-3
1784,29
1785,-637
1786,-5
1788,-1
1789,67
1795,467
1796,-1
1799,-22
1802,3851
1805,-11
1806,-8
1808,389
1809,-27
1810,1054
1813,-1
1815,1063
1817,0
1903,10
1904,213
1905,188
1906,-14
1907,340
1909,354
2002,-8814
2006,-151
2007,37
2008,0
2009,244
2010,-159
2012,-16
2013,-9
2014,542
2015,-7
2017,-20
2020,6
2022,-4
2023,37
2024,0
2025,6
2027,13777
2028,13
2029,24
2030,122
2031,-154
2032,43
2033,1
2034,10
2035,0
2038,10
2049,833
2059,10
2061,-561
2062,-107
2063,0
2064,-1
2065,43
2066,17
2067,0
2069,8
2070,77
2073,0
2101,166
2102,64
2103,-32
2104,111
2105,3604
2106,-19
2107,31
2108,419
2114,-14
2115,0
2201,652
2204,104
2206,559
2207,-11
2208,-187
2211,-71
2221,-12
2227,-1
2228,72
2230,-7
2231,9
2233,373
2235,0
2236,181
2239,11
2241,1242
2243,-16
2247,-14
2248,-4
2250,2
2301,-7104
2302,817
2303,23433
2305,1356
2308,429
2312,41196
2313,-1259
2314,-89
2316,3343
2317,19786
2321,0
2323,1603
2324,51047
2327,7231
2328,1419
2329,-209
2330,1137
2331,432
2332,2700
2337,-21301
2338,4520
2340,107
2342,237
2344,-45198
2345,-11
2347,375
2348,-8
2349,2346
2351,998
2352,4255
2353,22467
2354,-599
2355,4355
2356,12453
2357,244
2359,462
2360,355
2362,357
2363,4775
2364,41
2365,1801
2367,973
2368,-282
2369,1939
2371,175
2373,5
2374,1019
2375,1058
2376,2209
2377,2479
2379,299
2380,44
2382,8303
2383,224
2385,1125
2387,171
2388,-88
2390,423
2392,586
2393,-156
2395,-380
2397,-3
2399,475
2401,4358
2402,-313
2404,2638
2405,1140
2406,713
2408,2226
2409,140784
2412,-3905
2413,949
2414,102
2417,151
2419,543
2420,15
2421,4250
2423,-21
2424,8
2425,144
2426,1479
2427,-18
2428,-15
2429,-169
2430,2
2431,8
2433,-2
2434,-20
2436,1754
2438,17
2439,7
2440,49
2441,1132
2442,253
2444,-65
2449,-1184
2450,-2
2451,-1086
2453,172
2454,848
2455,-4961
2457,1107
2458,646
2459,-48
2460,56
2461,34
2462,-32
2464,3394
2465,735
2466,-7
2467,249
2468,34
2471,-7
2472,-3445
2474,-553
2476,617
2477,15
2478,983
2480,-19
2481,-7074
2482,-2
2483,143
2484,-5740
2485,-1815
2486,-2610
2488,9
2489,33161
2491,424
2492,2309
2493,449
2495,3389
2496,0
2497,84
2498,1438
2501,-35
2504,113
2505,79
2506,21
2509,-20
2511,-101
2514,-7
2515,3730
2516,-11
2520,36
2524,1
2527,29
2528,21
2530,-115
2534,-16
2535,106
2536,-73
2537,70
2538,6
2539,-95
2540,-5
2542,146
2543,-1783
2545,-31
2546,-4
2547,74
2548,-193
2596,0
2597,35
2601,585
2603,2800
2605,-106
2606,292
2607,18
2608,-125
2609,10458
2610,11618
2611,2
2612,31
2613,60
2614,-154
2615,2506
2616,7
2617,-17
2618,12578
2630,116
2633,65
2634,631
2636,-6
2637,-527
2640,-1
2641,277
2642,4
2643,-12
2645,1745
2646,603
2701,0
2702,-2
2704,4
2705,8
2706,1
2707,-19
2712,0
2718,7
2719,0
2722,-2
2723,-38
2724,0
2726,18
2727,-64
2729,-2
2731,-88
2732,-1
2734,3
2736,0
2739,-2
2740,0
2743,4
2745,-5
2748,-13
2751,-1
2752,-3
2753,-147
2754,-102
2755,-2
2756,-1
2762,10
2801,-5954
2812,-240
2816,-38
2820,-42
2832,-27
2834,351
2836,-34
2838,-183
2845,-1525
2849,-1
2850,-21
2851,914
2852,-59
2855,58
2867,-605
2880,-979
2881,-4907
2882,4925
2883,-15232
2884,-9068
2885,-6230
2886,902
2887,-3793
2889,-142
2890,-8140
2891,6710
2892,-48578
2897,132
2901,-1
2903,65
2904,4
2905,5
2906,-23
2908,52
2910,0
2911,-6
2912,-1086
2913,73
2915,-410
2916,-45
2923,3
2924,0
2926,-1
2929,-11
2937,0
2939,0
2941,0
2945,-12
2947,0
2948,0
2949,0
3002,-17
3003,197
3004,0
3005,2400
3006,-5554
3008,255
3010,772
3011,428
3013,17
3014,3007
3015,11
3016,227
3017,188
3018,-1
3019,-1363
3021,-3
3022,392
3023,-121
3024,-256
3025,463
3026,353
3027,77
3028,-1170
3029,221
3030,-387
3031,100
3032,51
3033,1703
3034,879
3035,6844
3036,-1021
3037,8769
3038,42
3040,-2
3041,1024
3042,2341
3043,-297
3044,562
3045,-2572
3046,30
3047,408
3048,1013
3049,-864
3050,42
3051,129
3052,-17
3054,-15
3055,332
3056,539
3057,2
3058,137
3059,-463
3060,353
3062,904
3064,-1
3066,-147
3067,0
3071,78
3073,8
3078,513
3081,-266
3083,-1
3085,0
3086,-86
3088,-222
3090,-1424
3092,74
3093,-193
3094,-831
3095,-10
3105,2629
3114,31
3115,-1
3118,-1
3122,-62
3128,-149
3130,-2
3131,-6
3138,159
3141,1027
3147,-2
3149,-112
3152,388
3162,132
3163,159
3164,-32
3167,-2080
3168,0
3169,199
3171,0
3176,199
3178,9
3188,-19
3189,12628
3191,5
3205,8
3206,2
3207,-55
3209,-1026
3211,-507
3213,325
3217,1640
3218,37
3219,111
3221,-1425
3224,8
3226,0
3227,524
3228,-558
3229,-133
3230,-27
3231,29287
3232,5
3234,-1
3236,3919
3252,0
3257,16
3259,-14
3260,-2221
3264,1378
3265,540
3266,-9
3268,-13
3272,-4
3276,-1
3284,-66
3285,0
3287,-1
3288,0
3289,-117
3290,55
3293,319
3294,-49
3296,-102
3297,15
3303,-41
3305,354
3306,13
3308,-25
3310,4
3311,71
3312,476
3313,-28
3317,641
3321,-12
3322,12
3323,317
3324,-98
3325,29
3332,0
3338,105
3339,-470
3346,3
3349,-29
3354,139
3356,125
3357,1080
3360,31
3362,818
3363,7
3372,330
3373,2
3374,-672
3376,2248
3379,-81
3380,142
3388,-29
3390,810
3402,117
3406,286
3413,895
3416,225
3419,-42
3426,0
3430,571
3432,3
3434,4
3437,355
3438,39
3441,-333
3443,-271
3444,202
3447,67
3450,99
3455,443
3465,-1
3466,19
3479,-924
3481,196897
3483,312
3484,11
3489,8
3490,2190
3491,185
3492,0
3494,-7
3498,116
3499,-2
3501,-31
3504,-62
3508,-2
3511,3
3512,-2
3515,-19
3516,7
3518,-18
3520,7
3521,0
3522,0
3523,0
3526,-75
3527,7
3528,77
3529,-25
3530,168
3531,0
3532,134
3533,-135
3535,-210
3537,606
3540,25
3541,0
3543,7
3545,1354
3546,-126
3548,82
3550,571
3551,-140
3552,34
3555,32
3556,181
3557,-15
3558,17
3563,2036
3564,25
3567,-27
3570,-7
3576,-5823
3577,-154
3580,-1207
3581,34
3583,-71
3587,-285
3588,245
3591,1028
3592,424
3593,-1
3594,150
3596,324
3597,-18
3605,-1690
3607,79
3609,-41
3611,-5
3615,-786
3617,135
3622,82
3623,15
3624,-453
3625,-17
3628,10
3629,0
3630,213
3631,-1
3632,-1
3645,2356
3646,0
3652,15
3653,42
3661,-62
3663,-316
3664,-7
3665,304
3666,0
3669,-23
3672,2
3673,587
3675,74
3679,-6
3680,140
3684,4
3685,3
3686,-80
3687,-86
3689,-118
3691,58
3693,54
3694,-1696
3701,195
3702,-1824
3703,2
3704,3923
3705,-4
3706,6474
3707,6921
3708,1924
3709,723
3710,55
3711,2184
3712,435
3713,3
3714,19085
3715,-156
3716,88
4102,0
4104,-3
4105,-66
4106,9
4107,9
4108,-20
4109,-23
4111,-29
4113,18
4114,24
4116,4
4119,15
4120,0
4121,3
4123,171
4126,-1
4127,61
4128,1097
4129,-14
4130,15
4131,0
4133,-39
4137,-7
4138,-5
4139,0
4142,298
4147,-179
4148,-1
4153,0
4154,0
4155,198
4157,162
4160,-8
4161,8
4162,64
4163,-8
4164,75
4167,229
4168,28
4171,11
4173,-21
4174,-12
4175,-1
4183,0
4188,-3
4190,16
4192,0
4198,0
4205,-2
4207,7
4303,-149
4304,0
4305,0
4306,540
4401,-42
4402,0
4406,0
4413,0
4414,8
4416,-8
4417,-38
4419,0
4420,-8
4426,-70
4430,-2
4432,0
4433,-1
4438,3
4439,0
4440,-4
4442,0
4502,0
4503,15
4506,-5
4510,378
4513,32
4523,0
4526,3274
4527,-1
4528,-1
4529,7
4530,0
4532,105
4533,1089
4534,7
4535,0
4536,97
4538,-1
4540,-159
4541,130
4542,162
4543,100
4545,107
4549,71
4550,-1
4551,364
4552,32
4554,17
4555,422
4556,9
4557,-3
4558,0
4560,5
4561,62
4562,-486
4563,-2
4564,-257
4566,21
4568,0
4569,15
4571,8
4572,-6
4576,-18
4577,44
4580,-1
4581,0
4583,9
4584,0
4588,-5
4609,0
