股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6224,聚鼎,2026-05-21,85.7,83.4,-2.68%,7507,2022,3.71
5285,界霖,2026-05-21,81.0,82.0,1.23%,8665,2003,4.32
6127,九豪,2026-05-21,52.7,53.0,0.57%,69344,14441,4.8
3479,安勤,2026-05-21,114.0,117.5,3.07%,5623,964,5.83
4916,事欣科,2026-05-21,92.8,98.8,6.47%,46915,10057,4.66
6155,鈞寶,2026-05-21,56.5,59.4,5.13%,28328,5735,4.94
3294,英濟,2026-05-21,40.3,40.65,0.87%,8070,2641,3.05
6174,安碁,2026-05-21,45.35,42.5,-6.28%,11041,3284,3.36
6175,立敦,2026-05-21,83.0,85.2,2.65%,26403,8386,3.15
6209,今國光,2026-05-21,85.6,86.7,1.29%,52264,13650,3.83
3090,日電貿,2026-05-21,186.0,196.0,5.38%,61149,17355,3.52
3694,海華,2026-05-21,71.2,71.8,0.84%,20015,3274,6.11
3031,佰鴻,2026-05-21,31.25,33.6,7.52%,15829,5177,3.06
6237,驊訊,2026-05-21,51.0,53.4,4.71%,7161,2064,3.47
6271,同欣電,2026-05-21,193.0,206.0,6.74%,21336,6782,3.15
2543,皇昌,2026-05-21,46.55,46.45,-0.21%,12034,3882,3.1
2515,中工,2026-05-21,12.65,13.85,9.49%,20276,6454,3.14
2484,希華,2026-05-21,45.0,44.85,-0.33%,38956,11148,3.49
6284,佳邦,2026-05-21,91.1,93.4,2.52%,7770,2374,3.27
2472,立隆電,2026-05-21,264.5,266.0,0.57%,31301,9964,3.14
4908,前鼎,2026-05-21,252.5,243.0,-3.76%,6427,1558,4.12
6719,力智,2026-05-21,237.0,233.5,-1.48%,5716,1759,3.25
2413,環科,2026-05-21,50.3,51.1,1.59%,10736,3194,3.36
6742,澤米,2026-05-21,57.3,61.7,7.68%,10790,2035,5.3
4764,雙鍵,2026-05-21,362.0,320.0,-11.6%,6095,1093,5.57
2401,凌陽,2026-05-21,27.3,29.55,8.24%,47782,11338,4.21
3704,合勤控,2026-05-21,39.25,41.4,5.48%,12325,3812,3.23
2061,風青,2026-05-21,24.5,24.5,0.0%,7530,1576,4.78
8163,達方,2026-05-21,33.85,35.55,5.02%,12232,3608,3.39
1710,東聯,2026-05-21,12.75,13.1,2.75%,11001,3664,3.0
3441,聯一光,2026-05-21,48.4,52.9,9.3%,10932,2546,4.29
4916,事欣科,2026-05-20,83.1,98.8,18.89%,36726,8441,4.35
1582,信錦,2026-05-20,114.0,117.5,3.07%,36875,7938,4.65
5425,台半,2026-05-20,85.6,90.4,5.61%,66874,20052,3.33
6133,金橋,2026-05-20,24.2,24.0,-0.83%,11799,1697,6.95
6141,柏承,2026-05-20,34.9,34.0,-2.58%,6659,2052,3.24
6284,佳邦,2026-05-20,86.0,93.4,8.6%,8009,2067,3.87
6742,澤米,2026-05-20,53.6,61.7,15.11%,11288,1531,7.37
8043,蜜望實,2026-05-20,112.5,125.5,11.56%,37086,11655,3.18
3694,海華,2026-05-20,67.0,71.8,7.16%,12437,2332,5.33
3663,鑫科,2026-05-20,85.5,83.7,-2.11%,16281,4884,3.33
2892,第一金,2026-05-20,28.1,27.7,-1.42%,175496,41572,4.22
2413,環科,2026-05-20,50.6,51.1,0.99%,10479,2797,3.75
3294,英濟,2026-05-20,39.65,40.65,2.52%,10815,2290,4.72
2401,凌陽,2026-05-20,25.15,29.55,17.5%,34827,9938,3.5
2603,長榮,2026-05-20,210.0,212.0,0.95%,48098,13396,3.59
3441,聯一光,2026-05-20,44.0,52.9,20.23%,9381,2066,4.54
2355,敬鵬,2026-05-20,64.5,65.0,0.78%,91114,24775,3.68
3504,揚明光,2026-05-20,81.5,85.8,5.28%,10777,2622,4.11
3537,堡達,2026-05-20,52.6,63.5,20.72%,5792,1274,4.54
