排名,股票代碼,公司名稱,公司產業,上市櫃,5天正天數,今日主力買超(張),5日累積買超(張)
185,6684,安格,半導體業,上櫃,4,1,112
186,2597,潤弘,建材營造業,上市,5,17,110
187,2495,普安,電腦及週邊設備業,上市,3,35,104
188,1558,伸興,電機機械,上市,5,25,104
189,6261,久元,半導體業,上櫃,4,36,98
190,1527,鑽全,電機機械,上市,5,15,94
191,4127,天良,生技醫療業,上櫃,4,14,93
192,4747,強生,生技醫療業,上櫃,3,18,92
193,9942,茂順,其他業,上市,5,8,89
194,3050,鈺德,光電業,上市,4,75,89
195,3294,英濟,電子零組件業,上櫃,4,74,85
196,3287,廣寰科,電腦及週邊設備業,上櫃,4,45,85
197,3306,鼎天,通信網路業,上櫃,5,26,84
198,9946,三發地產,建材營造業,上市,4,14,83
199,6134,萬旭,電子零組件業,上櫃,3,9,78
200,4755,三福化,化學工業,上市,3,15,75
201,6841,長佳智能,生技醫療業,上櫃,5,6,75
202,8109,博大,電子零組件業,上櫃,5,19,74
203,3465,進泰電子,其他電子業,上櫃,5,7,73
204,5609,中菲行,航運業,上櫃,5,12,73
205,3558,神準,通信網路業,上櫃,5,3,70
206,4104,佳醫,生技醫療業,上市,3,63,65
207,2349,錸德,光電業,上市,3,124,64
208,1786,科妍,生技醫療業,上市,4,5,61
209,2488,漢平,其他電子業,上市,3,53,61
210,4174,浩鼎,生技醫療業,上櫃,3,65,53
211,8341,日友,綠能環保,上市,3,9,52
212,6609,瀧澤科,電機機械,上櫃,4,1,50
213,5706,鳳凰,觀光餐旅,上市,4,7,50
214,2107,厚生,橡膠工業,上市,4,10,49
215,2906,高林,貿易百貨業,上市,5,3,44
216,2059,川湖,電子零組件業,上市,3,26,43
217,6804,明係,運動休閒,上櫃,4,11,41
218,1414,東和,紡織纖維,上市,5,1,40
219,2115,六暉-KY,汽車工業,上市,4,8,40
220,2013,中鋼構,鋼鐵工業,上市,3,11,38
221,4735,豪展,生技醫療業,上櫃,3,14,38
222,4974,亞泰,電子零組件業,上櫃,3,6,37
223,8213,志超,電子零組件業,上市,4,23,36
224,1539,巨庭,電機機械,上市,3,14,35
225,3122,笙泉,半導體業,上櫃,4,20,35
226,3548,兆利,電子零組件業,上櫃,5,1,34
227,6461,益得,生技醫療業,上櫃,3,2,33
228,3004,豐達科,鋼鐵工業,上市,4,19,33
229,6952,大武山,其他業,上市,4,2,29
230,6167,久正,光電業,上櫃,4,7,28
231,1565,精華,生技醫療業,上櫃,4,8,28
232,3297,杭特,光電業,上櫃,3,8,27
233,2613,中櫃,航運業,上市,3,11,25
234,6768,志強-KY,運動休閒,上市,3,20,24
235,8933,愛地雅,運動休閒,上櫃,3,19,23
236,4995,晶達,光電業,上櫃,3,12,22
237,4933,友輝,光電業,上櫃,3,11,21
238,5516,雙喜,建材營造業,上櫃,4,2,20
239,3021,鴻名,電子零組件業,上市,3,16,19
240,4588,玖鼎電力,其他電子業,上市,4,3,18
241,2516,新建,建材營造業,上市,4,5,16
242,1446,宏和,紡織纖維,上市,4,1,15
243,5493,三聯,其他電子業,上櫃,4,5,14
244,5283,禾聯碩,電器電纜,上市,4,8,13
245,6225,天瀚,光電業,上市,3,5,12
246,3576,聯合再生,光電業,上市,3,811,10
247,3205,佰研,生技醫療業,上櫃,3,3,8
248,3511,矽瑪,電子零組件業,上櫃,3,7,8
249,8928,鉅明,運動休閒,上櫃,3,1,6
250,3501,維熹,電子零組件業,上市,4,2,5
251,5324,士開,建材營造業,上櫃,3,10,3
252,5460,同協,電子零組件業,上櫃,3,1,2
253,3555,博士旺,半導體業,上櫃,3,1,1
254,6931,青松健康,生技醫療業,上市,3,5,0
255,3308,聯德,電子零組件業,上市,3,1,0
256,1473,台南,紡織纖維,上市,3,6,-5
257,1103,嘉泥,水泥工業,上市,3,9,-5
258,8027,鈦昇,電機機械,上櫃,3,15,-10
259,6957,裕慶-KY,其他業,上市,3,9,-14
260,2444,兆勁,通信網路業,上市,3,10,-14
261,6743,安普新,其他電子業,上市,3,191,-16
262,6237,驊訊,半導體業,上櫃,3,5,-16
263,2106,建大,橡膠工業,上市,3,136,-17
264,6113,亞矽,電子通路業,上櫃,4,12,-23
265,2616,山隆,油電燃氣業,上市,3,3,-25
266,3625,西勝,電腦及週邊設備業,上櫃,3,83,-27
267,6180,橘子,文化創意業,上櫃,3,56,-34
268,6405,悅城,光電業,上市,3,42,-38
269,6111,大宇資,文化創意業,上櫃,3,8,-46
270,3228,金麗科,半導體業,上櫃,3,5,-53
271,3013,晟銘電,電腦及週邊設備業,上市,3,16,-62
272,3504,揚明光,光電業,上市,3,38,-63
273,2442,新美齊,建材營造業,上市,3,30,-65
274,1104,環泥,水泥工業,上市,3,42,-66
275,3093,港建*,其他電子業,上櫃,3,37,-80
276,6244,茂迪,光電業,上櫃,3,219,-91
277,5202,力新,資訊服務業,上櫃,3,6,-102
278,6125,廣運,光電業,上櫃,3,42,-111
279,1514,亞力,電機機械,上市,3,26,-121
280,6146,耕興,其他電子業,上櫃,3,29,-130
281,9955,佳龍,綠能環保,上市,3,72,-136
282,4968,立積,半導體業,上市,3,7,-173
283,6643,M31,半導體業,上櫃,3,61,-205
284,4960,誠美材,光電業,上市,3,48,-325
285,3028,增你強,電子通路業,上市,3,477,-327
286,3581,博磊,半導體業,上櫃,3,18,-398
287,8085,福華,其他電子業,上櫃,3,13,-414
288,1522,堤維西,汽車工業,上市,4,61,-601
289,8088,品安,半導體業,上櫃,3,105,-877
290,4906,正文,通信網路業,上市,3,375,-2917
291,6173,信昌電,電子零組件業,上櫃,3,818,-3041
292,9907,統一實,其他業,上市,3,26,-6571
