股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
6603,富強鑫,2026-08-12,27.3,27.7,1.47%,6409,1920,3.34
2324,仁寶,2026-08-12,36.75,39.9,8.57%,171747,54914,3.13
3490,單井,2026-08-12,32.25,33.5,3.88%,5445,1737,3.13
3234,光環,2026-08-12,117.0,133.0,13.68%,5747,1748,3.29
4716,大立,2026-08-12,18.9,17.4,-7.94%,6201,1317,4.71
3026,禾伸堂,2026-08-12,646.0,685.0,6.04%,24162,6374,3.79
6152,百一,2026-08-12,14.9,16.1,8.05%,5533,1091,5.07
2492,華新科,2026-08-12,298.0,288.0,-3.36%,66915,15619,4.28
2465,麗臺,2026-08-12,87.5,95.5,9.14%,8870,2383,3.72
4960,誠美材,2026-08-12,20.65,22.75,10.17%,8189,2681,3.05
2417,圓剛,2026-08-12,44.5,45.2,1.57%,5851,1322,4.42
4147,中裕,2026-08-12,63.5,68.5,7.87%,5242,1298,4.04
6173,信昌電,2026-08-12,186.5,203.5,9.12%,26232,5149,5.09
5340,建榮,2026-08-12,76.1,79.6,4.6%,7422,2214,3.35
5388,中磊,2026-08-12,88.7,82.4,-7.1%,19410,5615,3.46
5426,振發,2026-08-12,31.3,29.85,-4.63%,5096,1215,4.19
9933,中鼎,2026-08-12,40.6,42.0,3.45%,9813,2795,3.51
5475,德宏,2026-08-12,136.0,148.5,9.19%,15276,4746,3.22
5904,寶雅,2026-08-12,90.6,82.5,-8.94%,87597,6262,13.99
1717,長興,2026-08-12,72.5,78.6,8.41%,44658,12636,3.53
1608,華榮,2026-08-12,36.3,37.95,4.55%,19567,5877,3.33
1605,華新,2026-08-12,38.5,40.0,3.9%,94362,30003,3.15
4931,新盛力,2026-08-11,239.5,267.0,11.48%,21516,4983,4.32
5475,德宏,2026-08-11,131.5,148.5,12.93%,15482,4102,3.77
6152,百一,2026-08-11,15.75,16.1,2.22%,6239,849,7.35
3624,光頡,2026-08-11,82.2,86.5,5.23%,12281,3275,3.75
2492,華新科,2026-08-11,271.0,288.0,6.27%,54246,13428,4.04
3652,精聯,2026-08-11,35.95,37.2,3.48%,5557,1137,4.88
3090,日電貿,2026-08-11,158.0,170.5,7.91%,32414,8299,3.91
3026,禾伸堂,2026-08-11,617.0,685.0,11.02%,22693,5903,3.84
6173,信昌電,2026-08-11,168.0,203.5,21.13%,18655,4245,4.39
8042,金山電,2026-08-11,114.5,113.0,-1.31%,15410,5042,3.06
2103,台橡,2026-08-11,27.8,27.35,-1.62%,38321,8752,4.38
8112,至上,2026-08-11,95.0,96.9,2.0%,72928,18861,3.87
2030,彰源,2026-08-11,21.4,21.55,0.7%,8714,1554,5.61
9934,成霖,2026-08-11,11.85,11.85,0.0%,7590,1633,4.65
1809,中釉,2026-08-11,42.2,40.7,-3.55%,7888,2381,3.31
5904,寶雅,2026-08-11,87.1,82.5,-5.28%,19946,1927,10.35
6533,晶心科,2026-08-10,254.0,254.5,0.2%,6134,1956,3.14
1440,南紡,2026-08-10,12.8,13.6,6.25%,6446,2103,3.06
5904,寶雅,2026-08-10,79.2,82.5,4.17%,5642,968,5.82
4540,全球傳動,2026-08-10,59.0,60.6,2.71%,9299,2634,3.53
1455,集盛,2026-08-10,9.35,9.97,6.63%,5146,1080,4.76
2465,麗臺,2026-08-10,90.0,95.5,6.11%,7060,1959,3.6
2436,偉詮電,2026-08-10,64.9,67.6,4.16%,10797,3591,3.01
2354,鴻準,2026-08-10,62.4,63.0,0.96%,37584,11630,3.23
2103,台橡,2026-08-10,27.3,27.35,0.18%,24706,7627,3.24
2031,新光鋼,2026-08-10,45.7,45.35,-0.77%,7450,1704,4.37
2030,彰源,2026-08-10,20.45,21.55,5.38%,8910,1168,7.62
1904,正隆,2026-08-10,23.3,25.15,7.94%,6971,1998,3.49
9934,成霖,2026-08-10,11.7,11.85,1.28%,7763,1361,5.7
