stock_id,lots
1101,10
1102,-2500
1103,0
1104,-70
1108,-193
1109,-7
1110,8
1201,23
1203,0
1210,-1457
1213,0
1215,-158
1216,2043
1217,24
1218,-176
1219,71
1220,-38
1225,6
1227,-374
1229,68
1231,-55
1232,-4
1233,0
1234,11
1235,0
1236,-1
1240,0
1256,0
1259,3
1264,-3
1268,-23
1294,0
1301,3727
1303,-6509
1304,402
1305,417
1307,-100
1308,305
1309,287
1310,587
1312,-373
1313,287
1314,354
1315,-1
1316,464
1319,854
1321,29
1323,0
1324,0
1325,73
1326,6925
1336,-83
1337,-28
1338,3
1339,33
1340,4
1341,0
1342,1
1402,2005
1409,988
1410,0
1413,0
1414,0
1416,483
1417,7
1418,0
1419,6
1423,0
1432,-19
1434,108
1435,8
1436,54
1437,2
1438,0
1439,0
1440,771
1441,-1
1442,14
1443,0
1444,235
1445,-6
1446,-12
1447,168
1449,-18
1451,-3
1452,4
1453,7
1454,0
1455,-74
1456,-1
1457,76
1459,20
1460,-7
1463,0
1464,-16
1465,2
1466,1
1467,-50
1468,0
1470,0
1471,51
1472,0
1473,-3
1474,-1
1475,-2
1476,-839
1477,-462
1503,36
1504,-716
1506,-8
1512,3
1513,3588
1514,-285
1515,17
1516,-1
1517,0
1519,441
1521,0
1522,211
1524,32
1525,0
1526,-73
1527,24
1528,165
1529,37
1530,0
1531,-2
1532,62
1533,-27
1535,2
1536,699
1537,4
1538,0
1539,-6
1540,9
1541,0
1558,47
1560,906
1563,616
1565,39
1568,19
1569,4
1570,0
1580,-273
1582,13
1583,0
1584,32
1586,11
1587,3
1590,47
1591,-10
1593,0
1595,44
1597,228
1598,12
1599,-1
1603,90
1604,-27
1605,37445
1608,8088
1609,1967
1611,15
1612,236
1614,-10
1615,135
1616,28
1617,123
1618,297
1626,-8
1702,-3
1707,-112
1708,-74
1709,-82
1710,517
1711,356
1712,-308
1713,91
1714,1893
1717,17662
1718,13536
1720,-40
1721,155
1722,112
1723,-32
1725,8
1726,-1
1727,453
1730,0
1731,-9
1732,8
1733,7
1734,6
1735,19
1736,-230
1737,-13
1742,-7
1752,2
1760,-52
1762,-57
1773,-23
1776,1
1777,-3
1781,-1
1783,-5
1784,19
1785,546
1786,16
1788,-7
1789,22
1795,-62
1799,-119
1802,1860
1805,4
1806,-20
1808,165
1809,-92
1810,-304
1813,-1
1815,1085
1817,14
1903,7
1904,2500
1905,115
1906,102
1907,163
2002,15839
2006,-36
2007,1
2008,0
2009,2616
2010,-64
2012,-15
2013,11
2014,-426
2015,-78
2017,4
2020,-35
2022,-52
2023,125
2024,-10
2025,13
2027,2792
2028,-8
2029,89
2030,1416
2031,-214
2032,-56
2033,104
2034,-37
2035,0
2038,-41
2049,90
2059,-67
2061,24
2062,-17
2063,-1
2064,0
2065,-12
2066,-14
2067,0
2069,-29
2070,115
2073,0
2101,400
2102,33
2103,-2601
2104,-29
2105,1611
2106,-920
2107,-19
2108,1235
2114,0
2115,4
2201,1408
2204,-151
2206,-222
2207,-72
2208,187
2211,-197
2221,41
2227,-1
2228,6
2230,-87
2231,-71
2233,155
2235,0
2236,-93
2239,-3
2241,-3
2243,12
2247,-1
2248,-35
2250,0
2301,-3307
2302,-34
2303,-1538
2305,73
2308,-652
2312,3631
2313,-1906
2314,-20
2316,-875
2317,30835
2321,0
2323,922
2324,69467
2327,-8945
2328,597
2329,306
2330,4502
2331,15
2332,-2556
2337,6880
2338,231
2340,483
2342,364
2344,-33066
2345,-22
2347,280
2348,-3
2349,79
2351,328
2352,47
2353,8949
2354,4968
2355,249
2356,22617
2357,846
2359,-42
2360,34
2362,601
2363,-2309
2364,173
2365,76
2367,1547
2368,-491
2369,474
2371,2574
2373,-1
2374,163
2375,-216
2376,5394
2377,17894
2379,-267
2380,19
2382,1471
2383,274
2385,87
2387,-223
2388,-864
2390,68
2392,748
2393,-1920
2395,95
2397,89
2399,484
2401,-182
2402,314
2404,-222
2405,-68
2406,-340
2408,-11445
2409,-4635
2412,-3545
2413,264
2414,32
2417,-831
2419,53
2420,-165
2421,266
2423,37
2424,0
2425,-1839
2426,3371
2427,-8
2428,-116
2429,-69
2430,2
2431,-2
2433,0
2434,168
2436,581
2438,-98
2439,-959
2440,-50
2441,1822
2442,80
2444,36
2449,6089
2450,-60
2451,2990
2453,9
2454,76
2455,216
2457,248
2458,36
2459,17
2460,-129
2461,352
2462,9
2464,4843
2465,1742
2466,240
2467,265
2468,23
2471,17
2472,123
2474,603
2476,548
2477,-22
2478,2534
2480,26
2481,-2885
2482,-15
2483,60
2484,1452
2485,860
2486,-116
2488,14
2489,1516
2491,3
2492,-13768
2493,-575
2495,568
2496,-1
2497,35
2498,442
2501,1104
2504,158
2505,16
2506,19
2509,1
2511,85
2514,-5
2515,-1134
2516,-22
2520,774
2524,-3
2527,-24
2528,45
2530,28
2534,4
2535,-39
2536,439
2537,64
2538,-15
2539,231
2540,-664
2542,1555
2543,644
2545,131
2546,115
2547,-3078
2548,-311
2596,-1
2597,4
2601,-300
2603,-1167
2605,-335
2606,715
2607,446
2608,-46
2609,-2370
2610,-6077
2611,-7
2612,42
2613,1
2614,-128
2615,-474
2616,0
2617,-157
2618,3421
2630,-217
2633,59
2634,-1621
2636,-2
2637,342
2640,-1
2641,92
2642,1
2643,-1
2645,-1265
2646,-1924
2701,0
2702,-1
2704,-4
2705,7
2706,-2
2707,-31
2712,0
2718,0
2719,0
2722,0
2723,-121
2724,0
2726,0
2727,-39
2729,0
2731,-63
2732,-4
2734,-2
2736,3
2739,7
2740,0
2743,-9
2745,-12
2748,-3
2751,0
2752,-1
2753,-25
2754,-5
2755,1
2756,0
2762,9
2801,2842
2812,-90
2816,5
2820,-376
2832,-1
2834,-2086
2836,-31
2838,-299
2845,-333
2849,1
2850,-28
2851,333
2852,14
2855,1790
2867,1774
2880,-1765
2881,-1142
2882,-1437
2883,2926
2884,-3778
2885,25
2886,-6185
2887,3482
2889,-1431
2890,5475
2891,-2614
2892,-3955
2897,-448
2901,0
2903,-86
2904,0
2905,-25
2906,14
2908,5
2910,0
2911,0
2912,-98
2913,54
2915,637
2916,0
2923,1
2924,0
2926,0
2929,-26
2937,0
2939,0
2941,0
2945,-7
2947,0
2948,0
2949,0
3002,20
3003,135
3004,-4
3005,497
3006,747
3008,331
3010,1776
3011,-122
3013,-108
3014,-8
3015,-290
3016,-592
3017,424
3018,-20
3019,-246
3021,-13
3022,109
3023,71
3024,124
3025,53
3026,-1477
3027,31
3028,-291
3029,54
3030,321
3031,90
3032,140
3033,1264
3034,-27
3035,515
3036,-1449
3037,2218
3038,-4
3040,9
3041,-3
3042,146
3043,-3
3044,1036
3045,-1154
3046,452
3047,26
3048,-1625
3049,55
3050,-25
3051,15
3052,76
3054,5
3055,284
3056,3
3057,8
3058,-43
3059,569
3060,-38
3062,326
3066,321
3067,0
3071,-42
3073,34
3078,37
3081,296
3083,-2
3085,0
3086,-13
3088,-14
3090,-4027
3092,8
3093,34
3094,-239
3095,0
3105,5487
3114,-17
3115,0
3118,0
3122,8
3128,17
3130,-21
3131,101
3138,33
3141,-6
3147,22
3149,-2165
3152,20
3162,-9
3163,-88
3164,-1
3167,8
3168,0
3169,-1
3171,-3
3176,-1
3178,-3
3188,14
3189,766
3191,0
3205,-11
3206,-1
3207,-21
3209,-906
3211,502
3213,-34
3217,-109
3218,-75
3219,65
3221,330
3224,0
3226,0
3227,-413
3228,22
3229,-4
3230,-36
3231,7689
3232,-1
3234,1841
3236,-692
3252,0
3257,14
3259,-11
3260,3051
3264,-542
3265,1106
3266,0
3268,-28
3272,-1
3276,0
3284,-24
3285,1
3287,193
3288,-2
3289,41
3290,-39
3293,-237
3294,56
3296,-1
3297,7
3303,-129
3305,373
3306,12
3308,-1
3310,0
3311,-59
3312,428
3313,-6
3317,79
3321,-19
3322,-17
3323,144
3324,102
3325,1
3332,0
3338,49
3339,95
3346,42
3349,4
3354,-5
3356,209
3357,851
3360,683
3362,90
3363,66
3372,11
3373,4
3374,-1546
3376,670
3379,-24
3380,41
3388,9
3390,-2
3402,8
3406,140
3413,-93
3416,20
3419,-4
3430,-17
3432,-2
3434,-1
3437,114
3438,3
3441,1691
3443,248
3444,-13
3447,8
3450,277
3455,609
3465,0
3466,-24
3479,21
3481,580
3483,-10
3484,-6
3489,192
3490,28
3491,83
3492,0
3494,-1
3498,607
3499,-2
3501,53
3504,187
3508,2
3511,2
3512,0
3515,361
3516,0
3518,-19
3520,35
3521,0
3522,-1
3523,0
3526,-11
3527,3
3528,26
3529,-59
3530,20
3531,0
3532,1951
3533,-572
3535,79
3537,-574
3540,17
3541,3
3543,670
3545,107
3546,-34
3548,31
3550,250
3551,21
3552,0
3555,1
3556,118
3557,-1
3558,10
3563,260
3564,20
3567,-1
3570,-6
3576,703
3577,-64
3580,86
3581,127
3583,262
3587,-38
3588,-43
3591,52
3592,-57
3593,0
3594,-206
3596,-485
3597,-3
3605,4265
3607,4
3609,12
3611,-1
3615,125
3617,86
3622,14
3623,1
3624,-452
3625,-59
3628,4
3629,0
3630,17
3631,13
3632,0
3645,191
3646,0
3652,5
3653,142
3661,231
3663,-129
3664,0
3665,-478
3666,0
3669,-4
3672,0
3673,394
3675,-8
3679,0
3680,175
3684,0
3685,13
3686,-8
3687,-1
3689,-140
3691,71
3693,-69
3694,-137
3701,166
3702,-3235
3703,-513
3704,-2574
3705,57
3706,9458
3707,137
3708,147
3709,-332
3710,-35
3711,-2849
3712,262
3713,0
3714,2882
3715,-702
3716,-83
4102,0
4104,-20
4105,-78
4106,26
4107,-1
4108,-195
4109,-42
4111,-19
4113,-17
4114,-222
4116,0
4119,217
4120,5
4121,-1
4123,-386
4126,-3
4127,-3
4128,-162
4129,-5
4131,0
4133,-21
4137,-160
4138,-1
4139,0
4142,-354
4147,1316
4148,7
4153,0
4154,0
4155,-65
4157,11
4160,-1
4161,0
4162,19
4163,-31
4164,70
4167,-127
4168,-12
4171,13
4173,-164
4174,-12
4175,-1
4183,0
4188,-2
4190,-1
4192,0
4198,0
4205,-2
4207,55
4303,171
4304,0
4305,0
4306,36
4401,-3
4402,-1
4406,0
4413,3
4414,144
4416,-12
4417,233
4419,0
4420,4
4426,1
4430,37
4432,3
4433,-1
4438,-5
4439,-1
4440,0
4442,1
4502,0
4503,13
4506,4
