排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2002,中鋼,鋼鐵工業,上市,23826,116311
2,1605,華新,電器電纜,上市,9902,64913
3,2317,鴻海,其他電子業,上市,-660,63744
4,8112,至上,電子通路業,上市,31803,49625
5,2408,南亞科,半導體業,上市,-7494,47267
6,3231,緯創,電腦及週邊設備業,上市,2080,40043
7,5351,鈺創,半導體業,上櫃,1647,39820
8,2883,凱基金,金融保險業,上市,3329,24380
9,2301,光寶科,電腦及週邊設備業,上市,-3496,23574
10,2027,大成鋼,鋼鐵工業,上市,-2912,23191
11,1101,台泥,水泥工業,上市,1360,20572
12,2103,台橡,橡膠工業,上市,7347,19469
13,2354,鴻準,其他電子業,上市,585,18355
14,6213,聯茂,電子零組件業,上市,-329,17748
15,3006,晶豪科,半導體業,上市,224,17331
16,2618,長榮航,航運業,上市,-4593,17255
17,2603,長榮,航運業,上市,6134,15909
18,2891,中信金,金融保險業,上市,3255,15315
19,2353,宏碁,電腦及週邊設備業,上市,2265,14712
20,3605,宏致,電子零組件業,上市,2008,14452
21,2615,萬海,航運業,上市,4012,13346
22,3037,欣興,電子零組件業,上市,449,12781
23,1717,長興,化學工業,上市,4319,12765
24,2464,盟立,其他電子業,上市,4285,11695
25,2377,微星,電腦及週邊設備業,上市,277,11309
26,3706,神達,電腦及週邊設備業,上市,-4320,10880
27,2330,台積電,半導體業,上市,3356,10028
28,9921,巨大,運動休閒,上市,4278,9774
29,2337,旺宏,半導體業,上市,-8206,8312
30,2014,中鴻,鋼鐵工業,上市,-823,7996
31,4938,和碩,電腦及週邊設備業,上市,170,7410
32,2867,三商壽,金融保險業,上市,132,7302
33,2313,華通,電子零組件業,上市,522,7186
34,1904,正隆,造紙工業,上市,1599,7040
35,2006,東和鋼鐵,鋼鐵工業,上市,229,6821
36,4763,材料-KY,化學工業,上市,5054,6765
37,2421,建準,電子零組件業,上市,-28,6507
38,2388,威盛,半導體業,上市,160,6303
39,2887,台新金,金融保險業,上市,-3428,6285
40,3033,威健,電子通路業,上市,2489,6150
41,6269,台郡,電子零組件業,上市,1220,6017
42,3702,大聯大,電子通路業,上市,-1185,5938
43,2359,所羅門,其他電子業,上市,-2799,5659
44,6456,GIS-KY,光電業,上市,2077,5629
45,2474,可成,其他電子業,上市,2951,5589
46,5371,中光電,光電業,上櫃,294,5489
47,2606,裕民,航運業,上市,51,5346
48,1608,華榮,電器電纜,上市,2562,5239
49,8422,可寧衛,綠能環保,上市,976,4896
50,2605,新興,航運業,上市,8,4764
