股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
1409,新纖,2026-04-22,17.15,17.55,2.33%,48456,9242,5.24
3055,蔚華科,2026-04-22,86.0,84.4,-1.86%,5434,666,8.15
4952,凌通,2026-04-22,51.0,53.5,4.9%,6638,697,9.52
6182,合晶,2026-04-22,44.05,45.0,2.16%,102141,17723,5.76
6202,盛群,2026-04-22,57.6,60.5,5.03%,18836,3386,5.56
6270,倍微,2026-04-22,29.45,31.25,6.11%,12824,1452,8.83
6275,元山,2026-04-22,56.0,58.8,5.0%,5852,1098,5.33
3338,泰碩,2026-04-22,70.0,77.7,11.0%,12501,2114,5.91
3227,原相,2026-04-22,202.5,220.0,8.64%,6374,1194,5.34
3094,聯傑,2026-04-22,26.15,27.8,6.31%,5630,785,7.17
3051,力特,2026-04-22,27.3,25.2,-7.69%,12448,1310,9.5
3041,揚智,2026-04-22,25.0,25.1,0.4%,12341,1365,9.04
3024,憶聲,2026-04-22,14.2,13.95,-1.76%,15482,2365,6.55
6695,芯鼎,2026-04-22,44.15,45.45,2.94%,5741,774,7.42
2436,偉詮電,2026-04-22,77.1,78.3,1.56%,62775,8472,7.41
3594,磐儀,2026-04-21,55.7,55.6,-0.18%,5850,700,8.36
6275,元山,2026-04-21,56.0,58.8,5.0%,8084,819,9.86
6261,久元,2026-04-21,88.6,91.8,3.61%,11042,2137,5.17
6182,合晶,2026-04-21,40.9,45.0,10.02%,74341,13081,5.68
8048,德勝,2026-04-21,73.0,69.0,-5.48%,7317,958,7.63
4939,亞電,2026-04-21,45.25,44.75,-1.1%,33497,5899,5.68
3518,柏騰,2026-04-21,32.65,32.7,0.15%,6710,1104,6.08
3548,兆利,2026-04-21,117.5,113.0,-3.83%,7371,1275,5.78
3388,崇越電,2026-04-21,116.0,120.5,3.88%,7493,1338,5.6
2465,麗臺,2026-04-21,73.0,71.3,-2.33%,8490,1299,6.53
3035,智原,2026-04-21,177.0,179.0,1.13%,22510,3991,5.64
3338,泰碩,2026-04-21,68.5,77.7,13.43%,9838,1564,6.29
3354,律勝,2026-04-21,33.3,30.0,-9.91%,7569,992,7.63
3504,揚明光,2026-04-21,70.4,72.3,2.7%,7648,1285,5.95
1608,華榮,2026-04-21,33.6,34.7,3.27%,16931,2526,6.7
3388,崇越電,2026-04-20,107.0,120.5,12.62%,5372,969,5.54
4939,亞電,2026-04-20,45.25,44.75,-1.1%,29579,4295,6.89
3504,揚明光,2026-04-20,67.4,72.3,7.27%,6650,926,7.18
6173,信昌電,2026-04-20,93.5,88.5,-5.35%,51092,9682,5.28
6425,易發,2026-04-20,86.5,88.8,2.66%,14467,2492,5.8
6603,富強鑫,2026-04-20,26.6,26.75,0.56%,7571,1504,5.03
2401,凌陽,2026-04-20,24.95,25.55,2.4%,28468,4566,6.23
8111,立碁,2026-04-20,83.3,77.0,-7.56%,30582,5057,6.05
8182,加高,2026-04-20,39.55,41.55,5.06%,7985,1556,5.13
