排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,TPU_伺服器主板與印刷電路板,1.0,80.0,4/5,55.55,79.12,-12.76,-21.97
2,記憶體製造,3.32,75.0,3/4,224.59,351.36,43.4,61.28
3,光學元件或組裝,4.38,73.33,11/15,-19.37,-19.14,4.35,10.22
4,造紙,2.15,71.43,5/7,0.34,1.33,-0.0,-0.01
5,CPO_光通訊,1.77,66.67,4/6,3.26,10.01,-0.04,-10.55
6,玻璃,0.29,53.33,8/15,28.49,101.8,-1.84,21.43
7,PCB,0.45,53.33,8/15,93.91,30.79,-1.36,31.56
8,銀,2.22,50.0,2/4,-26.67,74.93,32.19,81.92
9,記憶體封裝與測試,0.78,50.0,2/4,12.26,-89.86,1.74,20.03
10,記憶體模組,-1.16,42.86,3/7,18.91,20.92,-13.06,-17.21
11,BBU_電池模組,0.01,42.86,3/7,3.55,-0.43,3.04,4.47
12,記憶體控制IC,-0.64,40.0,2/5,1.76,1.02,-0.0,-0.0
13,BBU_電源供應器與整合,-0.96,40.0,2/5,43.47,-7.91,-18.7,-52.0
14,CPO_先進封裝測試,-0.24,40.0,2/5,-17.57,-20.76,-0.44,24.31
15,紡織,0.38,40.0,8/20,-6.56,-15.03,5.14,3.1
16,IC設計,-0.09,38.46,5/13,44.34,47.74,6.29,51.09
17,被動元件,-1.75,36.84,7/19,-50.74,19.14,24.52,68.66
18,網通設備組件,-0.22,35.0,7/20,75.11,69.14,-15.86,-0.34
19,化學,0.14,35.0,7/20,23.17,78.71,3.83,4.64
20,軍工_無人機相關,0.02,33.33,3/9,70.15,117.3,2.94,37.38
21,銅,-0.89,30.0,3/10,52.87,114.22,1.61,7.2
22,低軌衛星,-2.3,28.57,2/7,-0.19,-103.67,-2.55,-14.64
23,半導體設備,-1.12,28.57,2/7,-5.41,-10.92,1.93,6.75
24,塑膠,-0.41,27.78,5/18,22.78,81.24,-0.45,0.96
25,金融,-0.39,26.32,5/19,22.78,81.24,-0.45,0.96
26,電池或電源,-0.94,25.0,5/20,38.9,-15.28,-15.61,-47.63
27,TPU_光通訊與連接器,-0.39,25.0,1/4,3.93,-10.07,-1.78,-12.09
28,軟體設計,-1.25,20.0,3/15,-1.84,-3.72,-0.01,0.06
29,軍工_航太製造與維修,-0.49,16.67,1/6,-0.56,2.38,-0.01,-0.02
30,機器人,-1.13,14.29,2/14,33.77,14.06,-19.51,-46.6
31,鋼鐵,-1.68,13.33,2/15,-12.94,0.16,1.6,3.65
32,航運,-1.61,6.67,1/15,-7.98,20.17,5.45,-4.46
33,工業自動化與機器人,-1.97,0.0,0/7,-0.99,-0.35,-1.01,-1.03
34,TPU_散熱,-2.08,0.0,0/4,-1.12,-14.12,-19.47,-25.33
35,廠務系統與水處理,-1.72,0.0,0/7,0.76,13.11,0.02,0.02
36,電器電纜,-1.03,0.0,0/10,-6.77,5.83,0.01,-0.03
37,無塵室與機電工程,-6.85,0.0,0/5,-43.06,45.11,-12.46,-2.91
