股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
2542,興富發,2026-09-23,40.0,39.55,-1.13%,47140,11960,3.94
6456,GIS-KY,2026-09-23,76.5,78.6,2.75%,26940,6044,4.46
3317,尼克森,2026-09-23,63.4,66.5,4.89%,9460,1140,8.29
3055,蔚華科,2026-09-23,206.5,203.5,-1.45%,25052,6109,4.1
6861,睿生光電,2026-09-23,267.0,273.0,2.25%,5900,1880,3.14
3707,漢磊,2026-09-23,70.9,70.2,-0.99%,55913,7153,7.82
2498,宏達電,2026-09-23,41.75,41.65,-0.24%,24654,5496,4.49
8040,九暘,2026-09-23,86.8,91.1,4.95%,7075,2193,3.23
2444,兆勁,2026-09-23,14.75,14.95,1.36%,5142,1086,4.73
4903,聯光通,2026-09-23,43.0,42.15,-1.98%,11640,2602,4.47
8110,華東,2026-09-23,49.6,49.7,0.2%,25500,8433,3.02
4919,新唐,2026-09-23,135.0,134.0,-0.74%,43702,7055,6.19
4956,光鋐,2026-09-23,42.35,43.55,2.83%,28884,7834,3.69
2404,漢唐,2026-09-23,1160.0,1250.0,7.76%,5162,1596,3.23
2342,茂矽,2026-09-23,42.65,46.35,8.68%,11049,2958,3.73
2302,麗正,2026-09-23,43.95,45.75,4.1%,13188,3707,3.56
3219,倚強科,2026-09-23,108.5,104.5,-3.69%,6148,1350,4.55
2241,艾姆勒,2026-09-23,40.8,43.65,6.99%,6674,1031,6.47
2030,彰源,2026-09-23,27.6,27.65,0.18%,26837,4253,6.31
6278,台表科,2026-09-23,212.5,209.0,-1.65%,19014,5308,3.58
1595,川寶,2026-09-23,77.0,78.5,1.95%,6380,832,7.66
1709,和益,2026-09-23,47.5,48.3,1.68%,84777,25346,3.34
1727,中華化,2026-09-23,105.0,116.5,10.95%,21402,6845,3.13
2221,大甲,2026-09-23,166.0,158.5,-4.52%,20182,6403,3.15
1809,中釉,2026-09-23,41.4,41.25,-0.36%,6806,1562,4.36
2104,國際中橡,2026-09-23,10.65,11.65,9.39%,21035,4126,5.1
8150,南茂,2026-09-23,110.0,107.0,-2.73%,116219,33219,3.5
5465,富驊,2026-09-22,32.25,32.05,-0.62%,6510,435,14.96
4919,新唐,2026-09-22,127.0,134.0,5.51%,31470,5010,6.28
4903,聯光通,2026-09-22,42.05,42.15,0.24%,18478,2055,8.99
6443,元晶,2026-09-22,30.0,27.7,-7.67%,43017,6183,6.96
4416,三圓,2026-09-22,14.15,14.1,-0.35%,5225,1660,3.15
6116,彩晶,2026-09-22,15.1,15.0,-0.66%,236177,39219,6.02
4956,光鋐,2026-09-22,47.0,43.55,-7.34%,23195,6878,3.37
3707,漢磊,2026-09-22,67.0,70.2,4.78%,19868,4543,4.37
3265,台星科,2026-09-22,182.5,180.0,-1.37%,5385,1694,3.18
6120,達運,2026-09-22,12.8,12.8,0.0%,14679,2115,6.94
3380,明泰,2026-09-22,33.55,31.0,-7.6%,13199,3923,3.36
6166,凌華,2026-09-22,126.5,126.5,0.0%,7119,1753,4.06
6456,GIS-KY,2026-09-22,73.5,78.6,6.94%,23340,4832,4.83
1528,恩德,2026-09-22,27.35,25.65,-6.22%,35909,9427,3.81
3264,欣銓,2026-09-22,289.0,252.0,-12.8%,38164,11495,3.32
8110,華東,2026-09-22,53.0,49.7,-6.23%,47786,7295,6.55
8215,明基材,2026-09-22,29.5,27.85,-5.59%,12705,2191,5.8
1569,濱川,2026-09-22,61.5,63.3,2.93%,14467,2177,6.64
8150,南茂,2026-09-22,105.5,107.0,1.42%,130239,29043,4.48
1709,和益,2026-09-22,43.1,48.3,12.06%,82848,22086,3.75
2030,彰源,2026-09-22,24.3,27.65,13.79%,11042,3135,3.52
2034,允強,2026-09-22,21.5,22.0,2.33%,7254,1490,4.87
2241,艾姆勒,2026-09-22,38.0,43.65,14.87%,6315,710,8.89
2363,矽統,2026-09-22,60.0,59.2,-1.33%,45225,7824,5.78
2406,國碩,2026-09-22,30.95,29.9,-3.39%,33061,4735,6.98
6861,睿生光電,2026-09-22,247.0,273.0,10.53%,5402,1602,3.37
6168,宏齊,2026-09-22,45.0,41.2,-8.44%,68487,12571,5.45
2409,友達,2026-09-22,34.9,34.7,-0.57%,1162430,375122,3.1
2419,仲琦,2026-09-22,30.35,29.0,-4.45%,8485,2543,3.34
8040,九暘,2026-09-22,84.7,91.1,7.56%,5640,1855,3.04
