排名,股票代碼,公司名稱,公司產業,上市櫃,今日主力買超(張),5日累積買超(張)
1,2303,聯電,半導體業,上市,44758,122646
2,8150,南茂,半導體業,上市,4586,52135
3,2449,京元電子,半導體業,上市,17914,51844
4,6257,矽格,半導體業,上市,4547,32015
5,3711,日月光投控,半導體業,上市,10582,28515
6,6168,宏齊,光電業,上市,4537,21833
7,5347,世界,半導體業,上櫃,4204,18160
8,3189,景碩,半導體業,上市,12938,13904
9,5880,合庫金,金融保險業,上市,260,12765
10,3037,欣興,電子零組件業,上市,6235,12199
11,2855,統一證,金融保險業,上市,2368,11914
12,6239,力成,半導體業,上市,499,9932
13,2885,元大金,金融保險業,上市,4091,9835
14,2441,超豐,半導體業,上市,2623,7546
15,3576,聯合再生,光電業,上市,1470,7478
16,2327,國巨,電子零組件業,上市,9188,7395
17,2454,聯發科,半導體業,上市,1245,7247
18,3035,智原,半導體業,上市,3390,7113
19,2308,台達電,電子零組件業,上市,787,7089
20,2603,長榮,航運業,上市,537,7059
21,3702,大聯大,電子通路業,上市,456,6964
22,2376,技嘉,電腦及週邊設備業,上市,97,6540
23,2377,微星,電腦及週邊設備業,上市,566,4871
24,3707,漢磊,半導體業,上櫃,1176,3908
25,1569,濱川,電腦及週邊設備業,上櫃,171,3830
26,8299,群聯,半導體業,上櫃,1451,3582
27,2474,可成,其他電子業,上市,257,3510
28,3044,健鼎,電子零組件業,上市,1383,3428
29,2340,台亞,半導體業,上市,354,3409
30,3265,台星科,半導體業,上櫃,1664,3365
31,5876,上海商銀,金融保險業,上市,1290,3223
32,5608,四維航,航運業,上市,1040,3219
33,6226,光鼎,光電業,上市,1089,3214
34,3014,聯陽,半導體業,上市,1288,2905
35,6526,達發,半導體業,上市,1376,2772
36,3055,蔚華科,電子通路業,上市,1264,2481
37,2379,瑞昱,半導體業,上市,769,2469
38,8996,高力,電機機械,上市,722,2461
39,1513,中興電,電機機械,上市,282,2218
40,4903,聯光通,通信網路業,上櫃,122,1977
41,4526,東台,電機機械,上市,187,1964
42,2208,台船,航運業,上市,472,1803
43,6015,宏遠證,金融保險業,上櫃,621,1682
44,8027,鈦昇,電機機械,上櫃,395,1571
45,3022,威強電,電腦及週邊設備業,上市,9,1538
46,2915,潤泰全,貿易百貨業,上市,427,1519
47,6271,同欣電,半導體業,上市,526,1487
48,6166,凌華,電腦及週邊設備業,上市,145,1438
49,3219,倚強科,其他電子業,上櫃,770,1369
50,2009,第一銅,鋼鐵工業,上市,699,1336
51,2404,漢唐,其他電子業,上市,309,1314
52,8050,廣積,電腦及週邊設備業,上櫃,155,1266
53,4989,榮科,電子零組件業,上市,375,1207
54,2527,宏璟,建材營造業,上市,353,1045
55,3545,敦泰,半導體業,上市,273,932
56,2444,兆勁,通信網路業,上市,244,843
57,3051,力特,光電業,上市,239,787
58,2069,運錩,鋼鐵工業,上市,347,783
59,8227,巨有科技,半導體業,上櫃,46,757
60,2476,鉅祥,電子零組件業,上市,147,729
61,2367,燿華,電子零組件業,上市,284,703
62,1514,亞力,電機機械,上市,96,700
63,4770,上品,化學工業,上市,37,683
64,3041,揚智,半導體業,上市,133,679
65,6869,雲豹能源,綠能環保,上市,96,668
66,2451,創見,半導體業,上市,93,636
67,3580,友威科,其他電子業,上櫃,295,633
68,1810,和成,玻璃陶瓷,上市,87,619
69,6805,富世達,電子零組件業,上市,277,617
70,4966,譜瑞-KY,半導體業,上櫃,449,587
71,5309,系統電,電子零組件業,上櫃,72,532
72,6508,惠光,農業科技業,上櫃,126,520
73,2236,百達-KY,汽車工業,上市,126,518
74,6695,芯鼎,半導體業,上市,57,514
75,6840,東研信超,其他電子業,上櫃,83,504
76,6416,瑞祺電通,通信網路業,上市,112,450
77,4563,百德,電機機械,上櫃,210,421
78,2453,凌群,資訊服務業,上市,36,412
79,6509,聚和,化學工業,上櫃,153,404
80,3317,尼克森,半導體業,上櫃,152,371
81,2478,大毅,電子零組件業,上市,72,362
82,1595,川寶,電子零組件業,上櫃,267,360
83,6189,豐藝,電子通路業,上市,31,345
84,8182,加高,電子零組件業,上櫃,75,332
85,1612,宏泰,電器電纜,上市,80,328
86,4968,立積,半導體業,上市,114,327
87,1584,精剛,其他業,上櫃,6,311
88,5206,坤悅,建材營造業,上櫃,43,296
89,2206,三陽工業,汽車工業,上市,33,294
90,5230,雷笛克光學,光電業,上櫃,110,273
91,6799,來頡,半導體業,上市,63,273
92,6438,迅得,其他電子業,上市,147,264
93,6579,研揚,電腦及週邊設備業,上市,47,252
94,6261,久元,半導體業,上櫃,168,251
95,2477,美隆電,其他電子業,上市,62,250
96,4164,承業醫,生技醫療業,上市,111,248
97,5210,寶碩,資訊服務業,上櫃,90,244
98,3058,立德,電子零組件業,上市,43,228
99,3592,瑞鼎,半導體業,上市,120,224
100,5493,三聯,其他電子業,上櫃,57,223
101,6231,系微,資訊服務業,上櫃,21,217
102,1558,伸興,電機機械,上市,61,210
103,1702,南僑,食品工業,上市,35,208
104,6743,安普新,其他電子業,上市,90,198
105,7712,博盛半導體,半導體業,上櫃,25,189
106,6684,安格,半導體業,上櫃,50,188
107,8074,鉅橡,電子零組件業,上櫃,118,186
108,4721,美琪瑪,化學工業,上櫃,11,185
109,3685,元創精密,電機機械,上櫃,8,182
110,8016,矽創,半導體業,上市,39,180
111,4736,泰博,生技醫療業,上市,3,179
112,2516,新建,建材營造業,上市,21,174
113,3114,好德,電子零組件業,上櫃,41,164
114,2107,厚生,橡膠工業,上市,8,162
115,2387,精元,電腦及週邊設備業,上市,81,161
116,2025,千興,鋼鐵工業,上市,78,154
117,6605,帝寶,汽車工業,上市,39,152
118,6573,虹揚-KY,半導體業,上市,1,142
119,2630,亞航,航運業,上市,18,133
120,6167,久正,光電業,上櫃,50,128
121,1437,勤益控,其他業,上市,2,127
122,5274,信驊,半導體業,上櫃,36,126
