股票代碼,公司名稱,收盤價,近10日漲幅,成交量(張),量能比
1709,和益,48.3,35.67%,84777,4.08
1727,中華化,116.5,27.88%,21402,2.64
2030,彰源,27.65,16.67%,26837,3.43
2104,國際中橡,11.65,7.87%,21035,1.56
2221,大甲,158.5,80.52%,20182,3.61
3016,嘉晶,145.5,45.5%,31085,2.07
3605,宏致,180.0,39.0%,32655,2.73
3624,光頡,134.0,29.47%,23302,2.38
