股票代碼,公司名稱,突破日期,突破日股價,今日收盤價,今日至突破日漲跌幅,突破日成交量(張),20MA成交量(張),成交量倍數
3021,鴻名,2026-06-02,36.4,36.4,0.0%,7587,902,8.4
1210,大成,2026-06-02,52.2,52.8,1.15%,10328,2586,3.99
3231,緯創,2026-06-02,179.0,191.0,6.7%,282187,68077,4.15
3060,銘異,2026-06-02,30.05,32.6,8.49%,15593,3091,5.04
3058,立德,2026-06-02,9.99,9.99,0.0%,5209,1219,4.27
3049,精金,2026-06-02,13.5,14.4,6.67%,32371,9080,3.56
3047,訊舟,2026-06-02,15.6,16.95,8.65%,6126,1704,3.59
3029,零壹,2026-06-02,115.5,114.5,-0.87%,12734,1868,6.82
3013,晟銘電,2026-06-02,129.5,133.5,3.09%,27832,6393,4.35
2353,宏碁,2026-06-02,42.55,42.55,0.0%,217599,52693,4.13
3011,今皓,2026-06-02,14.95,14.9,-0.33%,6785,1774,3.82
2641,正德,2026-06-02,19.05,19.7,3.41%,15378,3272,4.7
2548,華固,2026-06-02,113.0,104.5,-7.52%,11119,2865,3.88
2427,三商電,2026-06-02,22.1,24.25,9.73%,5407,966,5.59
2405,輔信,2026-06-02,18.55,20.2,8.89%,33872,6069,5.58
2382,廣達,2026-06-02,375.0,400.5,6.8%,151608,44747,3.39
3234,光環,2026-06-02,129.0,130.0,0.78%,13447,2982,4.51
3346,麗清,2026-06-02,24.45,23.0,-5.93%,9925,1151,8.62
3535,晶彩科,2026-06-02,135.0,137.5,1.85%,18882,5921,3.19
3556,禾瑞亞,2026-06-02,81.0,80.4,-0.74%,10871,1317,8.25
4938,和碩,2026-06-02,92.0,97.8,6.3%,62079,18526,3.35
4939,亞電,2026-06-02,59.6,53.5,-10.23%,25956,7742,3.35
5484,慧友,2026-06-02,58.5,57.4,-1.88%,5970,1652,3.61
6112,邁達特,2026-06-02,47.5,48.15,1.37%,7470,1145,6.52
6134,萬旭,2026-06-02,41.55,38.15,-8.18%,8346,1942,4.3
6269,台郡,2026-06-02,76.0,74.9,-1.45%,42564,6012,7.08
6698,旭暉應材,2026-06-02,41.2,43.45,5.46%,7099,1408,5.04
6806,森崴能源,2026-06-02,8.11,7.72,-4.81%,8398,2239,3.75
8070,長華*,2026-06-02,53.9,58.0,7.61%,29300,6372,4.6
8105,凌巨,2026-06-02,19.8,21.2,7.07%,44124,12091,3.65
8454,富邦媒,2026-06-02,237.0,265.5,12.03%,5770,1609,3.58
8473,山林水,2026-06-02,55.7,56.0,0.54%,12715,2585,4.92
9910,豐泰,2026-06-02,71.8,79.0,10.03%,12399,3104,3.99
2362,藍天,2026-06-02,46.95,51.9,10.54%,12900,2419,5.33
9941,裕融,2026-06-02,73.8,77.0,4.34%,7926,2007,3.95
2347,聯強,2026-06-02,86.4,91.5,5.9%,20335,5386,3.78
1444,力麗,2026-06-02,6.9,6.8,-1.45%,5044,1673,3.01
2105,正新,2026-06-02,33.0,34.0,3.03%,38313,12298,3.12
1440,南紡,2026-06-02,12.95,14.2,9.65%,18715,3588,5.22
2323,中環,2026-06-02,10.7,11.6,8.41%,33225,9973,3.33
1718,中纖,2026-06-02,8.0,8.0,0.0%,48985,7298,6.71
1319,東陽,2026-06-02,87.8,92.1,4.9%,14762,4884,3.02
1314,中石化,2026-06-02,7.14,7.53,5.46%,70159,21947,3.2
