排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,航運,0.61,80.0,12/15,27.85,28.35,4.96,8.9
2,軟體設計,0.95,73.33,11/15,0.85,0.85,-0.42,-0.45
3,BBU_電池模組,-1.2,42.86,3/7,-3.5,-3.18,1.27,-3.06
4,軍工_航太製造與維修,-0.97,33.33,2/6,-2.39,-4.0,0.0,-0.02
5,廠務系統與水處理,-1.05,28.57,2/7,-0.49,0.01,0.01,0.01
6,記憶體模組,-1.6,28.57,2/7,2.41,-19.16,-14.08,-14.4
7,玻璃,-1.16,26.67,4/15,9.71,14.69,3.8,-6.92
8,PCB,-1.32,26.67,4/15,30.64,65.39,-1.05,-27.63
9,銀,-3.26,25.0,1/4,-50.88,-99.24,3.32,2.0
10,TPU_散熱,-1.82,25.0,1/4,-0.63,18.65,-1.22,1.43
11,網通設備組件,-2.1,25.0,5/20,-50.29,26.37,-7.75,-49.57
12,金融,-0.91,21.05,4/19,-43.68,-12.21,4.8,15.9
13,無塵室與機電工程,-2.65,20.0,1/5,-9.83,-8.99,-1.23,-2.21
14,鋼鐵,-0.48,20.0,3/15,-8.43,-60.14,10.77,40.15
15,TPU_伺服器主板與印刷電路板,-1.13,20.0,1/5,20.03,34.74,-0.63,0.08
16,BBU_電源供應器與整合,-2.03,20.0,1/5,-59.78,-186.88,-11.03,-52.15
17,塑膠,-1.03,16.67,3/18,-43.68,-12.22,4.8,15.9
18,CPO_光通訊,-3.7,16.67,1/6,-2.34,-27.89,-2.26,-19.41
19,紡織,-0.74,15.0,3/20,-1.1,-4.67,-0.36,-1.36
20,電池或電源,-1.46,15.0,3/20,-62.92,-182.82,-9.62,-55.07
21,機器人,-1.51,14.29,2/14,-55.53,-177.81,-8.6,-43.68
22,工業自動化與機器人,-1.04,14.29,1/7,1.71,14.13,0.0,0.36
23,低軌衛星,-1.37,14.29,1/7,16.19,52.25,-11.25,-45.96
24,軍工_無人機相關,-1.33,12.5,1/8,-35.96,12.18,5.0,15.87
25,電器電纜,-0.87,10.0,1/10,1.07,7.57,0.19,0.39
26,化學,-1.47,10.0,2/20,-44.72,-23.71,4.28,14.14
27,銅,-2.05,10.0,1/10,-28.65,21.57,-5.5,-64.84
28,光學元件或組裝,-2.37,6.67,1/15,-23.78,-92.06,16.02,33.41
29,被動元件,-3.46,5.26,1/19,-110.71,-308.77,-1.73,-35.89
30,CPO_先進封裝測試,-3.71,0.0,0/5,-10.56,-22.44,0.79,14.48
31,造紙,-1.04,0.0,0/7,-0.26,0.31,0.01,0.0
32,記憶體製造,-3.85,0.0,0/4,-147.45,-275.51,-3.28,-9.73
33,IC設計,-4.77,0.0,0/13,-127.59,-98.03,10.37,47.85
34,記憶體控制IC,-2.35,0.0,0/5,-20.07,-6.5,0.05,0.13
35,記憶體封裝與測試,-2.78,0.0,0/4,-25.01,-2.45,-0.04,-0.23
36,半導體設備,-2.88,0.0,0/7,-0.6,-1.7,-0.07,-2.04
37,TPU_光通訊與連接器,-3.46,0.0,0/4,13.06,32.47,-16.21,-49.21
