股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
6558,興能高,BBU_電池模組,1.48,1.91,195
6121,新普,BBU_電池模組,0.53,0.53,632
3625,西勝,BBU_電池模組,0.41,-0.81,150
3323,加百裕,BBU_電池模組,-1.11,-3.43,314
6781,AES-KY,BBU_電池模組,-2.43,-5.63,342
3211,順達,BBU_電池模組,-3.21,-3.6,1804
4931,新盛力,BBU_電池模組,-4.1,-3.11,2651
3625,西勝,BBU_電源供應器與整合,0.41,-0.81,150
5309,系統電,BBU_電源供應器與整合,-0.9,-2.07,720
3305,昇貿,BBU_電源供應器與整合,-1.58,-3.48,1082
2308,台達電,BBU_電源供應器與整合,-3.28,-10.25,15924
2301,光寶科,BBU_電源供應器與整合,-4.81,-4.81,21494
6257,矽格,CPO_先進封裝測試,-2.53,1.2,4963
3265,台星科,CPO_先進封裝測試,-3.51,-0.9,780
6451,訊芯-KY,CPO_先進封裝測試,-3.65,-5.86,1880
6515,穎崴,CPO_先進封裝測試,-4.24,-10.52,477
3363,上詮,CPO_先進封裝測試,-4.62,-4.22,2538
4977,眾達-KY,CPO_光通訊,1.16,1.16,3931
3081,聯亞,CPO_光通訊,-0.71,-1.92,2649
2455,全新,CPO_光通訊,-3.2,0.0,1842
3163,波若威,CPO_光通訊,-5.23,-7.71,2012
4979,華星光,CPO_光通訊,-7.01,-12.23,1939
6442,光聖,CPO_光通訊,-7.22,-1.47,2086
3443,創意,IC設計,-1.69,2.68,1484
3443,創意,IC設計,-1.69,2.68,1484
8054,安國,IC設計,-2.79,-3.96,689
2454,聯發科,IC設計,-2.86,-2.65,7591
2388,威盛,IC設計,-3.22,-1.18,2593
6531,愛普*,IC設計,-4.08,6.12,3956
6643,M31,IC設計,-4.13,-7.31,405
3035,智原,IC設計,-5.31,-3.14,3566
3035,智原,IC設計,-5.31,-3.14,3566
6533,晶心科,IC設計,-5.49,-9.18,1125
3529,力旺,IC設計,-5.49,-8.67,1174
3661,世芯-KY,IC設計,-9.99,-9.43,5595
3661,世芯-KY,IC設計,-9.99,-9.43,5595
1815,富喬,PCB,1.19,-5.56,44556
8046,南電,PCB,0.93,5.37,6348
5469,瀚宇博,PCB,0.84,1.69,1025
4958,臻鼎-KY,PCB,0.1,-1.98,18746
2383,台光電,PCB,-0.19,0.47,1100
3189,景碩,PCB,-0.6,2.75,8394
2367,燿華,PCB,-1.09,-1.93,2077
2368,金像電,PCB,-1.44,-4.19,4402
3037,欣興,PCB,-1.71,2.41,11445
2313,華通,PCB,-1.77,-4.11,9352
2316,楠梓電,PCB,-1.86,0.0,1489
6213,聯茂,PCB,-1.93,-0.2,17380
6274,台燿,PCB,-2.15,1.49,4608
3715,定穎投控,PCB,-3.15,-2.77,3109
8358,金居,PCB,-6.91,-6.73,14698
5469,瀚宇博,TPU_伺服器主板與印刷電路板,0.84,1.69,1025
2383,台光電,TPU_伺服器主板與印刷電路板,-0.19,0.47,1100
2368,金像電,TPU_伺服器主板與印刷電路板,-1.44,-4.19,4402
3037,欣興,TPU_伺服器主板與印刷電路板,-1.71,2.41,11445
3715,定穎投控,TPU_伺服器主板與印刷電路板,-3.15,-2.77,3109
3081,聯亞,TPU_光通訊與連接器,-0.71,-1.92,2649
6805,富世達,TPU_光通訊與連接器,-1.83,-0.23,1018
2345,智邦,TPU_光通訊與連接器,-4.07,-3.58,4090
6442,光聖,TPU_光通訊與連接器,-7.22,-1.47,2086
6831,未知,TPU_散熱,2.72,1.25,661
6805,富世達,TPU_散熱,-1.83,-0.23,1018
3017,奇鋐,TPU_散熱,-2.6,2.59,2111
3324,雙鴻,TPU_散熱,-5.56,1.49,1080
3491,昇達科,低軌衛星,4.43,-5.03,2012
2367,燿華,低軌衛星,-1.09,-1.93,2077
2313,華通,低軌衛星,-1.77,-4.11,9352
6443,元晶,低軌衛星,-1.9,-3.33,1802
6190,萬泰科,低軌衛星,-1.91,1.21,1060
2485,兆赫,低軌衛星,-3.26,-3.38,2097
2345,智邦,低軌衛星,-4.07,-3.58,4090
4977,眾達-KY,光學元件或組裝,1.16,1.16,3931
2374,佳能,光學元件或組裝,0.0,-0.15,1827
3081,聯亞,光學元件或組裝,-0.71,-1.92,2649
3008,大立光,光學元件或組裝,-0.89,2.46,1987
3406,玉晶光,光學元件或組裝,-0.93,4.95,10717
3019,亞光,光學元件或組裝,-1.08,-0.72,2701
6209,今國光,光學元件或組裝,-1.23,3.23,18994
3362,先進光,光學元件或組裝,-1.64,-4.27,8700
3450,聯鈞,光學元件或組裝,-2.1,-2.85,1871
4976,佳凌,光學元件或組裝,-2.17,-1.63,1189
6451,訊芯-KY,光學元件或組裝,-3.65,-5.86,1880
3504,揚明光,光學元件或組裝,-3.81,-3.0,2352
6668,中揚光,光學元件或組裝,-4.26,-2.24,809
4979,華星光,光學元件或組裝,-7.01,-12.23,1939
6442,光聖,光學元件或組裝,-7.22,-1.47,2086
4763,材料-KY,化學,1.03,-0.61,3338
1710,東聯,化學,0.31,0.95,3321
1402,遠東新,化學,0.0,0.0,8635
1725,元禎,化學,-0.6,1.86,48
1723,中碳,化學,-0.73,-2.62,508
1440,南紡,化學,-0.74,-1.47,2703
1304,台聚,化學,-0.8,0.0,2660
1727,中華化,化學,-0.88,-1.1,1398
4720,德淵,化學,-1.08,-1.35,270
1717,長興,化學,-1.12,-1.94,4923
1722,台肥,化學,-1.14,-2.92,5066
4755,三福化,化學,-1.32,-2.61,311
1301,台塑,化學,-1.52,-0.77,12666
1326,台化,化學,-1.54,-0.57,18556
1773,勝一,化學,-1.55,-3.05,340
